Date,Action,Price,Reason,Profit,Capital
2025-12-11,BUY,1229.8,ゴールデンクロス,0.0,1.0
2025-12-16,SELL,1168.3,ハードストップ,-61.5,0.95
2025-12-30,BUY,1199.2,ゴールデンクロス,0.0,0.95
2026-01-20,SELL,1374.6,トレーリングストップ,175.4,1.0889
2026-02-10,BUY,1460.7,MACD上抜け,0.0,1.0889
2026-02-13,SELL,1645.5,トレーリングストップ,184.8,1.2267
2026-04-09,BUY,1590.0,MACD上抜け,0.0,1.2267
2026-04-13,SELL,1460.0,ハードストップ,-130.0,1.1264
2026-04-23,BUY,1575.0,MACD上抜け,0.0,1.1264
2026-04-27,SELL,1483.0,ハードストップ,-92.0,1.0606
2026-04-28,BUY,1500.0,ゴールデンクロス,0.0,1.0606
2026-04-30,SELL,1505.8,トレーリングストップ,5.8,1.0647
2026-05-29,BUY,1950.0,MACD上抜け,0.0,1.0647
2026-06-02,SELL,1852.5,ハードストップ,-97.5,1.0115
