Date,Action,Price,Reason,Profit,Capital
2026-01-06,BUY,4046.2,MACD上抜け,0.0,1.0
2026-01-09,SELL,3843.9,ハードストップ,-202.3,0.95
2026-02-27,BUY,3614.9,MACD上抜け,0.0,0.95
2026-03-03,SELL,3434.2,ハードストップ,-180.7,0.9025
2026-03-05,BUY,3445.5,ゴールデンクロス,0.0,0.9025
2026-03-09,SELL,3207.5,ハードストップ,-238.0,0.8402
2026-04-08,BUY,3451.0,ゴールデンクロス,0.0,0.8402
2026-04-13,SELL,3233.0,ハードストップ,-218.0,0.7871
2026-05-13,BUY,3634.0,MACD上抜け,0.0,0.7871
2026-05-27,SELL,3452.3,ハードストップ,-181.7,0.7477
2026-06-03,BUY,3599.0,MACD上抜け,0.0,0.7477
2026-06-10,SELL,3419.0,ハードストップ,-180.0,0.7103
2026-07-02,BUY,3315.0,MACD上抜け,0.0,0.7103
2026-07-03,HOLDING,3380.0,POS_OPEN,0.0,0.7103
