Date,Action,Price,Reason,Profit,Capital
2026-01-29,BUY,5329.5,押し目買い,0.0,1.0
2026-02-16,SELL,5805.1,トレーリングストップ,475.6,1.0892
2026-02-26,BUY,5746.1,押し目買い,0.0,1.0892
2026-03-03,SELL,5458.8,ハードストップ,-287.3,1.0348
2026-03-27,BUY,5110.9,MACD上抜け,0.0,1.0348
2026-04-22,SELL,5405.5,トレーリングストップ,294.6,1.0944
2026-04-24,BUY,5383.0,押し目買い,0.0,1.0944
2026-06-01,SELL,5815.0,モメンタム利確(MACDデッドクロス),432.0,1.1823
2026-06-04,BUY,6116.0,MACD上抜け,0.0,1.1823
2026-06-24,SELL,6391.6,トレーリングストップ,275.6,1.2355
2026-07-07,BUY,6880.0,MACD上抜け,0.0,1.2355
2026-07-22,HOLDING,7072.0,POS_OPEN,0.0,1.2355
