Date,Action,Price,Reason,Profit,Capital
2026-02-18,BUY,2164.0,MACD上抜け,0.0,1.0
2026-02-24,SELL,2055.8,ハードストップ,-108.2,0.95
2026-03-10,BUY,2350.0,ゴールデンクロス,0.0,0.95
2026-03-12,SELL,2210.0,ハードストップ,-140.0,0.8934
2026-04-01,BUY,2090.0,MACD上抜け,0.0,0.8934
2026-04-10,SELL,1985.5,ハードストップ,-104.5,0.8487
2026-04-15,BUY,2064.0,MACD上抜け,0.0,0.8487
2026-04-21,SELL,2167.9,トレーリングストップ,103.9,0.8915
2026-05-01,BUY,2082.0,押し目買い,0.0,0.8915
2026-05-14,SELL,2087.2,トレーリングストップ,5.2,0.8937
2026-07-06,BUY,2498.0,ゴールデンクロス,0.0,0.8937
2026-07-06,HOLDING,2580.0,POS_OPEN,0.0,0.8937
