Date,Action,Price,Reason,Profit,Capital
2026-01-06,BUY,4960.6,MACD上抜け,0.0,1.0
2026-01-21,SELL,4986.4,トレーリングストップ,25.8,1.0052
2026-02-09,BUY,5455.5,ゴールデンクロス,0.0,1.0052
2026-02-13,SELL,5180.2,ハードストップ,-275.3,0.9545
2026-02-24,BUY,5218.0,押し目買い,0.0,0.9545
2026-03-02,SELL,5239.2,トレーリングストップ,21.2,0.9584
2026-04-10,BUY,4828.0,ゴールデンクロス,0.0,0.9584
2026-04-23,SELL,5220.2,トレーリングストップ,392.2,1.0362
2026-05-25,BUY,7700.0,MACD上抜け,0.0,1.0362
2026-05-27,SELL,7315.0,ハードストップ,-385.0,0.9844
2026-06-19,BUY,7304.0,ゴールデンクロス,0.0,0.9844
2026-06-24,SELL,6938.8,ハードストップ,-365.2,0.9352
