Date,Action,Price,Reason,Profit,Capital
2025-12-29,BUY,699.0,MACD上抜け,0.0,1.0
2026-01-21,SELL,749.6,トレーリングストップ,50.6,1.0724
2026-01-28,BUY,728.0,押し目買い,0.0,1.0724
2026-02-20,SELL,905.4,トレーリングストップ,177.4,1.3337
2026-03-17,BUY,1369.0,MACD上抜け,0.0,1.3337
2026-03-19,SELL,1585.6,トレーリングストップ,216.6,1.5447
2026-04-15,BUY,1310.0,押し目買い,0.0,1.5447
2026-04-24,SELL,1734.7,トレーリングストップ,424.7,2.0455
2026-05-26,BUY,2211.0,MACD上抜け,0.0,2.0455
2026-05-28,SELL,2100.4,ハードストップ,-110.6,1.9432
2026-06-03,BUY,2300.0,MACD上抜け,0.0,1.9432
2026-06-05,SELL,2323.7,トレーリングストップ,23.7,1.9632
