Date,Action,Price,Reason,Profit,Capital
2026-03-27,BUY,2630.1,MACD上抜け,0.0,1.0
2026-04-22,SELL,2799.2,トレーリングストップ,169.1,1.0643
2026-04-24,BUY,2782.5,押し目買い,0.0,1.0643
2026-06-01,SELL,2995.0,モメンタム利確(MACDデッドクロス),212.5,1.1456
2026-06-04,BUY,3137.0,MACD上抜け,0.0,1.1456
2026-06-24,SELL,3205.3,トレーリングストップ,68.3,1.1705
2026-07-01,BUY,3215.0,押し目買い,0.0,1.1705
2026-07-17,SELL,3512.2,トレーリングストップ,297.2,1.2787
2026-08-14,BUY,3672.0,ゴールデンクロス,0.0,1.2787
2026-08-20,SELL,3450.0,ハードストップ,-222.0,1.2014
2026-09-01,BUY,3651.0,MACD上抜け,0.0,1.2014
2026-09-01,HOLDING,3700.0,POS_OPEN,0.0,1.2014
