Date,Action,Price,Reason,Profit,Capital
2026-02-06,BUY,5905.2,MACD上抜け,0.0,1.0
2026-03-03,SELL,6107.7,トレーリングストップ,202.5,1.0343
2026-03-05,BUY,6129.8,押し目買い,0.0,1.0343
2026-03-09,SELL,5696.4,ハードストップ,-433.4,0.9612
2026-03-25,BUY,7394.6,MACD上抜け,0.0,0.9612
2026-04-13,SELL,7024.9,ハードストップ,-369.7,0.9131
2026-04-16,BUY,6901.0,押し目買い,0.0,0.9131
2026-05-22,SELL,7551.6,トレーリングストップ,650.6,0.9992
2026-05-27,BUY,7367.0,押し目買い,0.0,0.9992
2026-06-02,SELL,6998.6,ハードストップ,-368.4,0.9492
2026-06-12,BUY,7348.0,MACD上抜け,0.0,0.9492
2026-06-22,HOLDING,7298.0,POS_OPEN,0.0,0.9492
