Date,Action,Price,Reason,Profit,Capital
2026-01-15,BUY,5360.0,ゴールデンクロス,0.0,1.0
2026-01-28,SELL,5092.0,ハードストップ,-268.0,0.95
2026-03-02,BUY,4400.5,MACD上抜け,0.0,0.95
2026-04-23,SELL,4695.8,トレーリングストップ,295.3,1.0138
2026-04-27,BUY,4768.0,押し目買い,0.0,1.0138
2026-04-30,SELL,4529.6,ハードストップ,-238.4,0.9631
2026-05-19,BUY,4803.0,MACD上抜け,0.0,0.9631
2026-05-25,SELL,4562.8,ハードストップ,-240.2,0.9149
2026-06-02,BUY,4900.0,ゴールデンクロス,0.0,0.9149
2026-06-04,SELL,4445.0,ハードストップ,-455.0,0.8299
2026-06-09,BUY,4520.0,押し目買い,0.0,0.8299
2026-06-16,SELL,4277.0,ハードストップ,-243.0,0.7853
2026-07-01,BUY,4253.0,MACD上抜け,0.0,0.7853
2026-07-01,HOLDING,4216.0,POS_OPEN,0.0,0.7853
