Date,Action,Price,Reason,Profit,Capital
2026-01-06,SHORT_SELL,2085.2,デッドクロス,0.0,1.0
2026-01-06,BUY_BACK,2059.4,当日引け決済,25.8,1.0124
2026-03-24,SHORT_SELL,2905.9,デッドクロス,0.0,1.0124
2026-03-24,BUY_BACK,2846.4,当日引け決済,59.5,1.0331
