Date,Action,Price,Reason,Profit,Capital
2026-03-03,SHORT_SELL,2755.7,デッドクロス,0.0,1.0
2026-03-03,BUY_BACK,2722.9,当日引け決済,32.8,1.0119
2026-05-01,SHORT_SELL,2800.0,デッドクロス,0.0,1.0119
2026-05-01,BUY_BACK,2798.0,当日引け決済,2.0,1.0126
2026-05-12,SHORT_SELL,2885.5,デッドクロス,0.0,1.0126
2026-05-12,BUY_BACK,2886.0,当日引け決済,-0.5,1.0124
