Date,Action,Price,Reason,Profit,Capital
2025-12-18,SHORT_SELL,1600.0,デッドクロス,0.0,1.0
2025-12-18,BUY_BACK,1537.0,当日引け決済,63.0,1.0394
2026-03-11,SHORT_SELL,2063.0,デッドクロス,0.0,1.0394
2026-03-11,BUY_BACK,2130.0,当日引け決済,-67.0,1.0056
2026-03-13,SHORT_SELL,2021.0,デッドクロス,0.0,1.0056
2026-03-13,BUY_BACK,2215.0,当日引け決済,-194.0,0.9091
2026-04-03,SHORT_SELL,2381.0,デッドクロス,0.0,0.9091
2026-04-03,BUY_BACK,2297.0,当日引け決済,84.0,0.9412
