Date,Action,Price,Reason,Profit,Capital
2026-01-27,SHORT_SELL,3000.0,デッドクロス,0.0,1.0
2026-01-27,BUY_BACK,2947.0,当日引け決済,53.0,1.0177
2026-02-27,SHORT_SELL,3065.0,デッドクロス,0.0,1.0177
2026-02-27,BUY_BACK,3050.0,当日引け決済,15.0,1.0226
2026-03-19,SHORT_SELL,3010.0,デッドクロス,0.0,1.0226
2026-03-19,BUY_BACK,2946.0,当日引け決済,64.0,1.0444
2026-05-20,SHORT_SELL,2900.0,デッドクロス,0.0,1.0444
2026-05-20,BUY_BACK,2758.0,当日引け決済,142.0,1.0955
