Date,Action,Price,Reason,Profit,Capital
2026-03-30,BUY,1655.0,ゴールデンクロス,0.0,1.0
2026-04-24,SELL,1813.8,トレーリングストップ,158.8,1.096
2026-04-28,BUY,1818.0,押し目買い,0.0,1.096
2026-05-26,SELL,2089.8,トレーリングストップ,271.8,1.2598
2026-06-01,BUY,2300.0,MACD上抜け,0.0,1.2598
2026-06-08,SELL,2160.6,ハードストップ,-139.4,1.1834
2026-06-11,BUY,2085.0,押し目買い,0.0,1.1834
2026-07-02,SELL,2369.4,トレーリングストップ,284.4,1.3449
2026-08-05,BUY,2439.0,MACD上抜け,0.0,1.3449
2026-08-19,SELL,2505.0,トレーリングストップ,66.0,1.3813
2026-09-07,BUY,2615.0,押し目買い,0.0,1.3813
2026-09-09,SELL,2312.0,ハードストップ,-303.0,1.2212
