Date,Action,Price,Reason,Profit,Capital
2026-04-03,BUY,3273.0,MACD上抜け,0.0,1.0
2026-04-30,SELL,3273.0,トレーリングストップ,0.0,1.0
2026-05-27,BUY,3440.0,MACD上抜け,0.0,1.0
2026-06-10,SELL,3374.2,トレーリングストップ,-65.8,0.9809
2026-07-03,BUY,3427.0,MACD上抜け,0.0,0.9809
2026-07-15,SELL,3270.0,ハードストップ,-157.0,0.9359
2026-07-22,BUY,3181.0,押し目買い,0.0,0.9359
2026-07-31,SELL,3512.0,トレーリングストップ,331.0,1.0333
2026-08-05,BUY,3503.0,押し目買い,0.0,1.0333
2026-09-09,SELL,3722.6,トレーリングストップ,219.6,1.0981
2026-09-10,BUY,3716.0,押し目買い,0.0,1.0981
2026-09-10,HOLDING,3788.0,POS_OPEN,0.0,1.0981
