Date,Action,Price,Reason,Profit,Capital
2026-03-16,BUY,3736.0,MACD上抜け,0.0,1.0
2026-03-19,SELL,3502.3,ハードストップ,-233.7,0.9374
2026-04-09,BUY,3624.5,MACD上抜け,0.0,0.9374
2026-04-22,SELL,3678.8,トレーリングストップ,54.3,0.9515
2026-05-26,BUY,3645.4,MACD上抜け,0.0,0.9515
2026-06-02,SELL,3601.1,トレーリングストップ,-44.3,0.9399
2026-06-12,BUY,3706.1,MACD上抜け,0.0,0.9399
2026-06-16,SELL,3491.4,ハードストップ,-214.7,0.8855
2026-06-17,BUY,3554.7,押し目買い,0.0,0.8855
2026-08-19,SELL,4231.9,トレーリングストップ,677.2,1.0542
2026-09-01,BUY_SIGNAL,4350.0,ゴールデンクロス,0.0,1.0542
