Date,Action,Price,Reason,Profit,Capital
2026-02-26,BUY,5746.1,押し目買い,0.0,1.0
2026-03-04,SELL,5195.6,ハードストップ,-550.5,0.9042
2026-03-27,BUY,5110.9,MACD上抜け,0.0,0.9042
2026-04-22,SELL,5433.0,トレーリングストップ,322.1,0.9612
2026-04-24,BUY,5383.0,押し目買い,0.0,0.9612
2026-06-26,SELL,6327.4,トレーリングストップ,944.4,1.1298
2026-07-07,BUY,6880.0,MACD上抜け,0.0,1.1298
2026-07-17,SELL,6624.7,ハードストップ,-255.3,1.0879
2026-07-23,BUY,7000.0,MACD上抜け,0.0,1.0879
2026-07-29,SELL,6826.6,トレーリングストップ,-173.4,1.0609
2026-08-19,BUY,6700.0,ゴールデンクロス,0.0,1.0609
2026-08-21,HOLDING,6606.0,POS_OPEN,0.0,1.0609
