Date,Action,Price,Reason,Profit,Capital
2026-03-09,BUY,2476.2,押し目買い,0.0,1.0
2026-03-16,SELL,2434.5,トレーリングストップ,-41.7,0.9832
2026-04-06,BUY,2500.0,MACD上抜け,0.0,0.9832
2026-04-27,SELL,2632.9,トレーリングストップ,132.9,1.0354
2026-06-16,BUY,3820.0,MACD上抜け,0.0,1.0354
2026-06-24,SELL,3530.0,ハードストップ,-290.0,0.9568
2026-07-06,BUY,3986.0,MACD上抜け,0.0,0.9568
2026-07-08,SELL,3699.0,ハードストップ,-287.0,0.8879
2026-07-27,BUY,3701.0,ゴールデンクロス,0.0,0.8879
2026-07-29,SELL,3511.4,ハードストップ,-189.6,0.8424
2026-08-06,BUY,3874.0,MACD上抜け,0.0,0.8424
2026-08-12,HOLDING,3790.0,POS_OPEN,0.0,0.8424
