Date,Action,Price,Reason,Profit,Capital
2026-03-31,BUY,1871.0,MACD上抜け,0.0,1.0
2026-04-13,SELL,1947.8,トレーリングストップ,76.8,1.041
2026-05-08,BUY,1915.0,MACD上抜け,0.0,1.041
2026-05-20,SELL,2014.9,トレーリングストップ,99.9,1.0954
2026-06-18,BUY,2177.0,MACD上抜け,0.0,1.0954
2026-07-13,SELL,2064.8,ハードストップ,-112.2,1.0389
2026-07-17,BUY,2168.5,MACD上抜け,0.0,1.0389
2026-08-03,SELL,2078.5,ハードストップ,-90.0,0.9958
2026-08-12,BUY,2237.0,MACD上抜け,0.0,0.9958
2026-08-19,SELL,2138.2,ハードストップ,-98.8,0.9518
2026-09-02,BUY,2301.5,MACD上抜け,0.0,0.9518
2026-09-08,SELL,2206.1,ハードストップ,-95.4,0.9124
2026-09-24,BUY,2180.5,MACD上抜け,0.0,0.9124
2026-09-25,HOLDING,2121.5,POS_OPEN,0.0,0.9124
