Date,Action,Price,Reason,Profit,Capital
2026-03-26,BUY,1835.8,MACD上抜け,0.0,1.0
2026-03-30,SELL,1691.5,ハードストップ,-144.3,0.9214
2026-03-31,BUY,1712.0,ゴールデンクロス,0.0,0.9214
2026-04-23,SELL,1830.0,トレーリングストップ,118.0,0.9849
2026-04-30,BUY,1900.0,ゴールデンクロス,0.0,0.9849
2026-06-01,SELL,2007.3,トレーリングストップ,107.3,1.0405
2026-06-02,BUY,1998.5,押し目買い,0.0,1.0405
2026-06-26,SELL,2088.8,トレーリングストップ,90.3,1.0875
2026-07-06,BUY,2252.0,ゴールデンクロス,0.0,1.0875
2026-07-17,SELL,2253.5,トレーリングストップ,1.5,1.0883
2026-08-13,BUY,2369.0,ゴールデンクロス,0.0,1.0883
2026-08-20,SELL,2324.0,トレーリングストップ,-45.0,1.0676
2026-08-27,BUY,2450.0,MACD上抜け,0.0,1.0676
2026-09-01,HOLDING,2535.0,POS_OPEN,0.0,1.0676
