Date,Action,Price,Reason,Profit,Capital
2026-04-10,BUY,5760.0,MACD上抜け,0.0,1.0
2026-04-14,SELL,5457.8,ハードストップ,-302.2,0.9475
2026-04-21,BUY,5522.0,ゴールデンクロス,0.0,0.9475
2026-04-23,SELL,5185.0,ハードストップ,-337.0,0.8897
2026-05-07,BUY,6713.0,MACD上抜け,0.0,0.8897
2026-05-20,SELL,6346.7,ハードストップ,-366.3,0.8412
2026-05-28,BUY,7264.0,MACD上抜け,0.0,0.8412
2026-06-11,SELL,7210.0,トレーリングストップ,-54.0,0.8349
2026-06-18,BUY,8268.0,MACD上抜け,0.0,0.8349
2026-06-26,SELL,8491.8,トレーリングストップ,223.8,0.8575
2026-08-14,BUY_SIGNAL,6631.0,MACD上抜け,0.0,0.8575
