Date,Action,Price,Reason,Profit,Capital
2026-04-06,BUY,4827.0,MACD上抜け,0.0,1.0
2026-04-16,SELL,4505.6,ハードストップ,-321.4,0.9334
2026-04-27,BUY,4724.0,MACD上抜け,0.0,0.9334
2026-05-08,SELL,4481.0,ハードストップ,-243.0,0.8854
2026-06-10,BUY,3669.0,MACD上抜け,0.0,0.8854
2026-06-25,SELL,3668.0,トレーリングストップ,-1.0,0.8852
2026-07-06,BUY,3848.0,ゴールデンクロス,0.0,0.8852
2026-07-09,SELL,3786.2,トレーリングストップ,-61.8,0.8709
2026-07-14,BUY,3797.0,押し目買い,0.0,0.8709
2026-08-21,SELL,4000.0,トレーリングストップ,203.0,0.9175
2026-09-24,BUY,3917.0,MACD上抜け,0.0,0.9175
2026-09-25,HOLDING,3897.0,POS_OPEN,0.0,0.9175
