Date,Action,Price,Reason,Profit,Capital
2026-02-20,BUY,4059.7,MACD上抜け,0.0,1.0
2026-03-04,SELL,4094.1,トレーリングストップ,34.4,1.0085
2026-04-07,BUY,3580.0,MACD上抜け,0.0,1.0085
2026-04-23,SELL,3722.2,トレーリングストップ,142.2,1.0485
2026-04-27,BUY,3615.0,押し目買い,0.0,1.0485
2026-05-19,SELL,3675.8,トレーリングストップ,60.8,1.0662
2026-06-17,BUY,3205.0,MACD上抜け,0.0,1.0662
2026-06-25,SELL,3005.4,ハードストップ,-199.6,0.9998
2026-07-06,BUY,3070.0,MACD上抜け,0.0,0.9998
2026-07-17,SELL,2909.6,ハードストップ,-160.4,0.9475
2026-07-23,BUY,3110.0,ゴールデンクロス,0.0,0.9475
2026-07-29,SELL,2974.1,ハードストップ,-135.9,0.9061
