Date,Action,Price,Reason,Profit,Capital
2026-03-31,BUY,1944.0,MACD上抜け,0.0,1.0
2026-04-23,SELL,2016.8,トレーリングストップ,72.8,1.0374
2026-04-24,BUY,2007.0,押し目買い,0.0,1.0374
2026-05-12,SELL,2006.8,トレーリングストップ,-0.2,1.0373
2026-05-13,BUY,2374.0,MACD上抜け,0.0,1.0373
2026-06-02,SELL,2323.4,トレーリングストップ,-50.6,1.0152
2026-06-05,BUY,2300.0,押し目買い,0.0,1.0152
2026-06-16,SELL,2469.8,トレーリングストップ,169.8,1.0902
2026-06-23,BUY,2520.0,MACD上抜け,0.0,1.0902
2026-07-31,SELL,2904.8,トレーリングストップ,384.8,1.2567
2026-08-07,BUY,2801.0,押し目買い,0.0,1.2567
2026-08-31,SELL,2619.0,ハードストップ,-182.0,1.175
