Date,Action,Price,Reason,Profit,Capital
2026-02-12,BUY,3890.4,MACD上抜け,0.0,1.0
2026-02-16,SELL,3599.7,ハードストップ,-290.7,0.9253
2026-04-10,BUY,3990.0,MACD上抜け,0.0,0.9253
2026-04-24,SELL,4220.0,トレーリングストップ,230.0,0.9786
2026-06-19,BUY,7920.0,ゴールデンクロス,0.0,0.9786
2026-06-26,SELL,7401.4,トレーリングストップ,-518.6,0.9145
2026-07-06,BUY,8800.0,MACD上抜け,0.0,0.9145
2026-07-08,SELL,7693.2,ハードストップ,-1106.8,0.7995
2026-07-10,BUY,7700.0,押し目買い,0.0,0.7995
2026-07-17,SELL,6600.6,ハードストップ,-1099.4,0.6854
2026-08-06,BUY,7400.0,MACD上抜け,0.0,0.6854
2026-08-10,SELL,6517.1,ハードストップ,-882.9,0.6036
