Date,Action,Price,Reason,Profit,Capital
2026-03-27,BUY,6258.1,MACD上抜け,0.0,1.0
2026-04-22,SELL,6583.0,トレーリングストップ,324.9,1.0519
2026-04-24,BUY,6556.0,押し目買い,0.0,1.0519
2026-05-18,SELL,6512.0,トレーリングストップ,-44.0,1.0449
2026-05-22,BUY,7378.0,MACD上抜け,0.0,1.0449
2026-06-24,SELL,7651.8,トレーリングストップ,273.8,1.0836
2026-06-30,BUY,7692.0,押し目買い,0.0,1.0836
2026-07-17,SELL,8191.2,トレーリングストップ,499.2,1.154
2026-07-24,BUY,8663.0,MACD上抜け,0.0,1.154
2026-07-28,SELL,8244.6,ハードストップ,-418.4,1.0982
2026-07-30,BUY,7800.0,押し目買い,0.0,1.0982
2026-08-19,SELL,8223.6,トレーリングストップ,423.6,1.1579
2026-08-31,BUY_SIGNAL,8623.0,MACD上抜け,0.0,1.1579
