Date,Action,Price,Reason,Profit,Capital
2026-04-07,BUY,2026.0,MACD上抜け,0.0,1.0
2026-04-23,SELL,2077.2,トレーリングストップ,51.2,1.0253
2026-04-28,BUY,2057.0,MACD上抜け,0.0,1.0253
2026-05-20,SELL,2161.6,トレーリングストップ,104.6,1.0774
2026-05-21,BUY,2211.0,押し目買い,0.0,1.0774
2026-06-08,SELL,2248.0,トレーリングストップ,37.0,1.0954
2026-06-18,BUY,2329.0,ゴールデンクロス,0.0,1.0954
2026-07-08,SELL,2392.8,トレーリングストップ,63.8,1.1254
2026-07-16,BUY,2487.0,MACD上抜け,0.0,1.1254
2026-07-24,SELL,2307.0,ハードストップ,-180.0,1.044
2026-08-12,BUY,2288.0,MACD上抜け,0.0,1.044
2026-09-07,HOLDING,2224.0,POS_OPEN,0.0,1.044
