Date,Action,Price,Reason,Profit,Capital
2026-01-07,BUY,2607.1,MACD上抜け,0.0,1.0
2026-01-21,SELL,2806.0,トレーリングストップ,198.9,1.0763
2026-02-09,BUY,2992.7,MACD上抜け,0.0,1.0763
2026-02-16,SELL,2861.8,ハードストップ,-130.9,1.0292
2026-02-18,BUY,2887.2,押し目買い,0.0,1.0292
2026-03-02,SELL,2747.5,ハードストップ,-139.7,0.9794
2026-03-27,BUY,2630.1,MACD上抜け,0.0,0.9794
2026-04-22,SELL,2817.3,トレーリングストップ,187.2,1.0491
2026-04-24,BUY,2782.5,押し目買い,0.0,1.0491
2026-06-29,SELL,3182.8,トレーリングストップ,400.3,1.2001
2026-07-01,BUY,3215.0,押し目買い,0.0,1.2001
2026-07-03,HOLDING,3326.0,POS_OPEN,0.0,1.2001
