Date,Action,Price,Reason,Profit,Capital
2026-03-02,BUY,5240.0,MACD上抜け,0.0,1.0
2026-03-04,SELL,4820.0,ハードストップ,-420.0,0.9198
2026-04-10,BUY,4828.0,ゴールデンクロス,0.0,0.9198
2026-05-20,SELL,6238.0,トレーリングストップ,1410.0,1.1885
2026-05-25,BUY,7700.0,MACD上抜け,0.0,1.1885
2026-05-28,SELL,6980.0,ハードストップ,-720.0,1.0774
2026-06-19,BUY,7304.0,ゴールデンクロス,0.0,1.0774
2026-06-29,SELL,6651.5,ハードストップ,-652.5,0.9811
2026-07-06,BUY,7520.0,MACD上抜け,0.0,0.9811
2026-07-08,SELL,6700.0,ハードストップ,-820.0,0.8741
2026-08-17,BUY,5415.0,ゴールデンクロス,0.0,0.8741
2026-08-19,SELL,4899.0,ハードストップ,-516.0,0.7908
