Date,Action,Price,Reason,Profit,Capital
2026-02-25,BUY,2622.2,押し目買い,0.0,1.0
2026-03-03,SELL,2500.0,ハードストップ,-122.2,0.9534
2026-03-27,BUY,2348.3,MACD上抜け,0.0,0.9534
2026-05-20,SELL,3062.6,トレーリングストップ,714.3,1.2434
2026-06-05,BUY,3449.0,MACD上抜け,0.0,1.2434
2026-06-10,SELL,3222.2,ハードストップ,-226.8,1.1616
2026-06-15,BUY,3296.0,押し目買い,0.0,1.1616
2026-07-03,SELL,3043.1,ハードストップ,-252.9,1.0725
2026-07-16,BUY,3309.0,MACD上抜け,0.0,1.0725
2026-07-28,SELL,3103.0,ハードストップ,-206.0,1.0057
2026-08-05,BUY,3550.0,MACD上抜け,0.0,1.0057
2026-08-14,HOLDING,3798.0,POS_OPEN,0.0,1.0057
