Date,Open,High,Low,Close
2025-07-15 00:00:00+09:00,6140.0,6150.0,5930.0,5940.0
2025-07-16 00:00:00+09:00,6020.0,6380.0,5980.0,6210.0
2025-07-17 00:00:00+09:00,6240.0,6240.0,6080.0,6110.0
2025-07-18 00:00:00+09:00,6080.0,6140.0,5990.0,6000.0
2025-07-22 00:00:00+09:00,6020.0,6070.0,5980.0,6000.0
2025-07-23 00:00:00+09:00,6040.0,6150.0,6030.0,6130.0
2025-07-24 00:00:00+09:00,6100.0,6270.0,6080.0,6240.0
2025-07-25 00:00:00+09:00,6200.0,6250.0,6080.0,6130.0
2025-07-28 00:00:00+09:00,6100.0,6220.0,6030.0,6140.0
2025-07-29 00:00:00+09:00,6140.0,6170.0,6040.0,6100.0
2025-07-30 00:00:00+09:00,6100.0,6150.0,6000.0,6110.0
2025-07-31 00:00:00+09:00,6130.0,6200.0,6100.0,6120.0
2025-08-01 00:00:00+09:00,6120.0,6190.0,6110.0,6150.0
2025-08-04 00:00:00+09:00,6300.0,6440.0,6070.0,6100.0
2025-08-05 00:00:00+09:00,6130.0,6260.0,6090.0,6140.0
2025-08-06 00:00:00+09:00,6170.0,6180.0,6080.0,6100.0
2025-08-07 00:00:00+09:00,6100.0,6130.0,6030.0,6030.0
2025-08-08 00:00:00+09:00,6020.0,6090.0,5980.0,6050.0
2025-08-12 00:00:00+09:00,6290.0,6550.0,6230.0,6530.0
2025-08-13 00:00:00+09:00,6430.0,6500.0,6350.0,6420.0
2025-08-14 00:00:00+09:00,6200.0,6420.0,6040.0,6380.0
2025-08-15 00:00:00+09:00,6350.0,6980.0,6350.0,6800.0
2025-08-18 00:00:00+09:00,7150.0,7320.0,6960.0,7290.0
2025-08-19 00:00:00+09:00,7490.0,7490.0,7130.0,7140.0
2025-08-20 00:00:00+09:00,7210.0,7360.0,6960.0,7200.0
2025-08-21 00:00:00+09:00,7120.0,7480.0,7090.0,7230.0
2025-08-22 00:00:00+09:00,7230.0,7430.0,7220.0,7390.0
2025-08-25 00:00:00+09:00,7810.0,7860.0,7200.0,7300.0
2025-08-26 00:00:00+09:00,7250.0,7280.0,7070.0,7170.0
2025-08-27 00:00:00+09:00,7090.0,7160.0,6980.0,7000.0
2025-08-28 00:00:00+09:00,6970.0,6970.0,6740.0,6760.0
2025-08-29 00:00:00+09:00,7000.0,7740.0,6930.0,7580.0
2025-09-01 00:00:00+09:00,7470.0,7530.0,7360.0,7410.0
2025-09-02 00:00:00+09:00,7350.0,7410.0,7250.0,7300.0
2025-09-03 00:00:00+09:00,7280.0,7390.0,7070.0,7070.0
2025-09-04 00:00:00+09:00,6980.0,6990.0,6860.0,6930.0
2025-09-05 00:00:00+09:00,6900.0,7330.0,6880.0,7250.0
2025-09-08 00:00:00+09:00,7250.0,7380.0,7200.0,7370.0
2025-09-09 00:00:00+09:00,7400.0,7480.0,7290.0,7430.0
2025-09-10 00:00:00+09:00,7390.0,7450.0,7300.0,7410.0
2025-09-11 00:00:00+09:00,7400.0,7550.0,7350.0,7540.0
2025-09-12 00:00:00+09:00,7540.0,7590.0,7310.0,7490.0
2025-09-16 00:00:00+09:00,7470.0,7640.0,7390.0,7500.0
2025-09-17 00:00:00+09:00,7480.0,7500.0,7190.0,7190.0
2025-09-18 00:00:00+09:00,7200.0,7250.0,7060.0,7080.0
2025-09-19 00:00:00+09:00,7040.0,7240.0,7030.0,7210.0
2025-09-22 00:00:00+09:00,7250.0,7330.0,7180.0,7270.0
2025-09-24 00:00:00+09:00,7340.0,7350.0,7170.0,7200.0
2025-09-25 00:00:00+09:00,7210.0,7230.0,7110.0,7120.0
2025-09-26 00:00:00+09:00,7060.0,7270.0,7060.0,7260.0
2025-09-29 00:00:00+09:00,7200.0,7270.0,7090.0,7240.0
2025-09-30 00:00:00+09:00,7180.0,7190.0,6920.0,6980.0
