Date,Open,High,Low,Close
2025-10-14 00:00:00+09:00,3114.353396242026,3173.674413313303,2964.073486328125,2964.073486328125
2025-10-15 00:00:00+09:00,3015.4848110750786,3148.957089598074,3015.4848110750786,3144.013671875
2025-10-16 00:00:00+09:00,3183.5612484541475,3277.4861921197203,3173.674412278824,3247.82568359375
2025-10-17 00:00:00+09:00,3198.3914358263364,3262.65586962192,3099.523076140824,3109.409912109375
2025-10-20 00:00:00+09:00,3178.61779309063,3208.2783012687696,3139.0704488531105,3168.73095703125
2025-10-21 00:00:00+09:00,3228.0517949643345,3247.8254659901495,3158.843946373981,3183.56103515625
2025-10-22 00:00:00+09:00,3163.7874323802166,3218.1650288742517,3139.0703430647463,3198.391357421875
2025-10-23 00:00:00+09:00,3139.070439361141,3183.5612014938188,3124.240185316915,3148.957275390625
2025-10-24 00:00:00+09:00,3203.334716796875,3232.995223433883,3183.5610457055363,3203.334716796875
2025-10-27 00:00:00+09:00,3257.7124512465357,3257.7124512465357,3173.6743455239393,3232.995361328125
2025-10-28 00:00:00+09:00,3232.9951908903304,3257.7122795057,3139.0702541519263,3144.013671875
2025-10-29 00:00:00+09:00,3213.221562859471,3242.8820695935583,3163.787384969325,3223.1083984375
2025-10-30 00:00:00+09:00,3237.938730705852,3272.542656072174,3208.2782232490044,3257.71240234375
2025-10-31 00:00:00+09:00,3272.542666059813,3292.31633775806,3247.825576437005,3277.486083984375
2025-11-04 00:00:00+09:00,3312.089912675288,3406.014850497423,3312.089912675288,3326.920166015625
2025-11-05 00:00:00+09:00,3218.164980648485,3252.7689051715874,3089.6361181341063,3223.1083984375
2025-11-06 00:00:00+09:00,3262.65583021069,3287.372919833498,3228.0519047387584,3277.486083984375
2025-11-07 00:00:00+09:00,3203.334892805233,3228.051983027495,3158.84413040516,3188.504638671875
2025-11-10 00:00:00+09:00,3237.9387695312503,3252.7690234375,3178.61775390625,3213.2216796875
2025-11-11 00:00:00+09:00,3257.7125009028314,3257.7125009028314,3163.787557781202,3208.2783203125
2025-11-12 00:00:00+09:00,3178.6177343445775,3203.334824036215,3129.1835549613024,3173.67431640625
2025-11-13 00:00:00+09:00,3173.6743654643346,3183.5612014938188,3129.183603331657,3148.957275390625
2025-11-14 00:00:00+09:00,2954.1865495641314,3069.8625289145343,2908.7071046913234,3030.315185546875
2025-11-17 00:00:00+09:00,2565.6338072901935,2685.2645166089274,2538.939351491799,2621.98876953125
2025-11-18 00:00:00+09:00,2563.6565151050813,2573.5433508748656,2508.290234794289,2533.00732421875
2025-11-19 00:00:00+09:00,2533.0073771158854,2560.6905178493926,2462.810841684493,2491.482666015625
2025-11-20 00:00:00+09:00,2540.916703537141,2579.475361684203,2524.109083319191,2548.826171875
2025-11-21 00:00:00+09:00,2459.844817801118,2547.837658952364,2427.2182587225666,2497.414794921875
2025-11-25 00:00:00+09:00,2546.848810927673,2563.6564311861243,2491.4825324292456,2515.2109375
2025-11-26 00:00:00+09:00,2489.505281299329,2521.143156200671,2475.663711029992,2505.32421875
2025-11-27 00:00:00+09:00,2535.973275000458,2540.9166926905173,2504.335401784078,2529.052490234375
2025-11-28 00:00:00+09:00,2539.928047487241,2554.75830078125,2498.4033382640164,2554.75830078125
2025-12-01 00:00:00+09:00,2541.9055434146476,2572.5547351088735,2494.44873046875,2494.44873046875
