Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist
2025-07-07,1157.7,1165.6,1068.6,1074.6,,,,0.0,0.0,0.0
2025-07-08,1052.8,1107.2,1039.0,1105.2,,,,2.4,0.5,2.0
2025-07-09,1164.6,1331.8,1153.7,1328.9,,,,22.2,4.8,17.3
2025-07-10,1342.7,1346.7,1237.8,1265.5,,,,32.3,10.3,22.0
2025-07-11,1236.8,1339.8,1227.0,1297.2,1214.3,,,42.4,16.7,25.7
2025-07-14,1305.1,1328.9,1209.1,1218.0,1243.0,,,43.6,22.1,21.5
2025-07-15,1220.0,1237.8,1191.3,1208.2,1263.6,,,43.2,26.3,16.8
2025-07-16,1191.3,1210.1,1177.5,1208.2,1239.4,,,42.3,29.5,12.8
2025-07-17,1209.1,1226.0,1186.4,1187.4,1223.8,,,39.6,31.5,8.0
2025-07-18,1197.3,1197.3,1147.8,1161.6,1196.7,,,34.9,32.2,2.7
2025-07-22,1184.4,1191.3,1156.7,1169.6,1187.0,,,31.5,32.1,-0.6
2025-07-23,1172.5,1222.0,1172.5,1181.4,1181.6,,,29.4,31.5,-2.2
2025-07-24,1182.4,1194.3,1163.6,1192.3,1178.5,,,28.3,30.9,-2.6
2025-07-25,1192.3,1201.2,1172.5,1188.4,1178.7,,,26.7,30.0,-3.3
2025-07-28,1189.4,1235.9,1187.4,1228.9,1192.1,,,28.5,29.7,-1.2
2025-07-29,1216.1,1217.1,1175.5,1179.5,1194.1,,,25.6,28.9,-3.3
2025-07-30,1180.4,1187.4,1166.6,1174.5,1192.7,,,22.6,27.7,-5.0
2025-07-31,1164.6,1191.3,1156.7,1157.7,1185.8,,,18.7,25.9,-7.1
2025-08-01,1149.8,1156.7,1128.0,1152.7,1178.7,,,15.0,23.7,-8.7
2025-08-04,1140.9,1167.6,1137.9,1154.7,1163.8,,,12.1,21.4,-9.2
2025-08-05,1168.6,1182.4,1157.7,1182.4,1164.4,,,12.0,19.5,-7.6
2025-08-06,1184.4,1216.1,1172.5,1214.1,1172.3,,,14.2,18.4,-4.3
2025-08-07,1214.1,1214.1,1185.4,1207.2,1182.2,,,15.2,17.8,-2.6
2025-08-08,1199.2,1227.0,1187.4,1198.3,1191.3,,,15.2,17.3,-2.1
2025-08-12,1215.1,1236.8,1200.2,1232.9,1207.0,1194.8,,17.7,17.4,0.3
2025-08-13,1228.9,1255.6,1208.2,1231.9,1216.9,1201.1,,19.4,17.8,1.6
2025-08-14,1227.0,1255.6,1217.1,1234.9,1221.0,1206.3,,20.7,18.4,2.4
2025-08-15,1234.9,1251.7,1209.1,1209.1,1221.4,1201.5,,19.5,18.6,0.9
2025-08-18,1222.0,1280.4,1222.0,1273.5,1236.5,1201.8,,23.5,19.6,3.9
2025-08-19,1283.4,1306.1,1265.5,1268.5,1243.6,1200.6,,25.9,20.8,5.1
2025-08-20,1262.6,1291.3,1258.6,1283.4,1253.9,1203.2,,28.7,22.4,6.3
2025-08-21,1282.4,1304.1,1264.6,1265.5,1260.0,1205.5,,29.1,23.7,5.4
2025-08-22,1259.6,1274.4,1249.7,1252.7,1268.7,1207.3,,28.1,24.6,3.5
