Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist
2025-07-15,2020.0,2049.0,1990.0,1990.0,,,,0.0,0.0,0.0
2025-07-16,2000.0,2017.0,1985.0,2004.0,,,,1.1,0.2,0.9
2025-07-17,2004.0,2047.0,2004.0,2004.0,,,,2.0,0.6,1.4
2025-07-18,2005.0,2012.0,1987.0,1996.0,,,,2.0,0.9,1.1
2025-07-22,2005.0,2028.0,1992.0,2001.0,1999.0,,,2.4,1.2,1.2
2025-07-23,2028.0,2028.0,1992.0,2000.0,2001.0,,,2.6,1.4,1.1
2025-07-24,2014.0,2045.0,2004.0,2045.0,2009.2,,,6.3,2.4,3.9
2025-07-25,2055.0,2055.0,2013.0,2048.0,2018.0,,,9.4,3.8,5.6
2025-07-28,2098.0,2109.0,2068.0,2092.0,2037.2,,,15.2,6.1,9.1
2025-07-29,2092.0,2107.0,2041.0,2041.0,2045.2,,,15.5,8.0,7.5
2025-07-30,2043.0,2068.0,2040.0,2065.0,2058.2,,,17.5,9.9,7.6
2025-07-31,2076.0,2093.0,2072.0,2079.0,2065.0,,,20.0,11.9,8.1
2025-08-01,2085.0,2085.0,2042.0,2074.0,2070.2,,,21.3,13.8,7.5
2025-08-04,2012.0,2058.0,2006.0,2041.0,2060.0,,,19.4,14.9,4.5
2025-08-05,2068.0,2112.0,2059.0,2103.0,2072.4,,,22.7,16.5,6.2
2025-08-06,2148.0,2219.0,2120.0,2129.0,2085.2,,,27.1,18.6,8.5
2025-08-07,2129.0,2156.0,2078.0,2101.0,2089.6,,,28.0,20.5,7.5
2025-08-08,1791.0,1869.0,1773.0,1777.0,2030.2,,,2.5,16.9,-14.4
2025-08-12,1786.0,1864.0,1785.0,1860.0,1994.0,,,-10.9,11.3,-22.2
2025-08-13,1889.0,1945.0,1863.0,1913.0,1956.0,,,-17.0,5.7,-22.6
2025-08-14,1915.0,1932.0,1843.0,1877.0,1905.6,,,-24.4,-0.4,-24.1
2025-08-15,1907.0,1916.0,1866.0,1871.0,1859.6,,,-30.5,-6.4,-24.1
2025-08-18,1871.0,1943.0,1871.0,1901.0,1884.4,,,-32.5,-11.6,-20.9
2025-08-19,1901.0,1990.0,1901.0,1970.0,1906.4,,,-28.2,-14.9,-13.3
2025-08-20,1960.0,1961.0,1895.0,1900.0,1903.8,1995.3,,-30.1,-18.0,-12.1
2025-08-21,1889.0,1889.0,1808.0,1816.0,1891.6,1988.3,,-37.9,-21.9,-16.0
2025-08-22,1816.0,1851.0,1807.0,1839.0,1885.2,1981.7,,-41.8,-25.9,-15.9
2025-08-25,1868.0,1885.0,1839.0,1875.0,1880.0,1976.6,,-41.5,-29.0,-12.4
