Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MA_Signal,MACD,MACD_Signal,MACD_Hist,ATR,Is_Weekly_Up
2025-10-07,1819.5,1838.6,1815.0,1831.7,,,,,0.0,0.0,0.0,,False
2025-10-08,1824.4,1836.6,1819.0,1820.9,,,,,-0.9,-0.2,-0.7,,False
2025-10-09,1814.6,1832.7,1813.1,1832.7,,,,,-0.6,-0.3,-0.3,,False
2025-10-10,1833.2,1836.1,1789.1,1793.5,,,,,-3.5,-0.9,-2.6,,False
2025-10-14,1755.2,1801.8,1755.2,1763.6,1808.5,,,,-8.1,-2.3,-5.8,,False
2025-10-15,1785.6,1798.9,1774.3,1795.9,1801.3,,,,-9.1,-3.7,-5.4,,False
2025-10-16,1796.9,1807.7,1790.0,1792.0,1795.5,,,,-10.0,-5.0,-5.1,,False
2025-10-17,1785.1,1797.4,1781.2,1787.6,1786.5,,,,-11.0,-6.2,-4.8,,False
2025-10-20,1817.0,1819.0,1786.1,1790.0,1785.8,,,,-11.5,-7.2,-4.2,,False
2025-10-21,1804.8,1817.5,1795.9,1799.8,1793.1,,,,-10.9,-8.0,-2.9,,False
2025-10-22,1817.5,1824.4,1800.3,1820.4,1798.0,,,,-8.7,-8.1,-0.6,,False
2025-10-23,1818.5,1832.7,1806.7,1829.3,1805.4,,,,-6.2,-7.7,1.6,,False
2025-10-24,1833.2,1851.3,1830.3,1849.9,1817.9,,,,-2.5,-6.7,4.2,,False
2025-10-27,1858.7,1862.1,1846.4,1855.3,1830.9,,,,0.9,-5.2,6.0,26.6,False
2025-10-28,1839.1,1845.5,1806.7,1806.7,1832.3,,,,-0.4,-4.2,3.8,28.4,False
2025-10-29,1806.2,1812.6,1782.7,1790.0,1826.2,,,,-2.7,-3.9,1.2,29.3,False
2025-10-30,1790.0,1799.8,1781.7,1799.8,1820.3,,,,-3.7,-3.8,0.2,29.1,False
2025-10-31,1810.6,1813.6,1778.8,1788.6,1808.1,,,,-5.3,-4.1,-1.2,28.3,False
2025-11-04,1794.0,1808.2,1772.9,1790.0,1795.0,,,,-6.4,-4.6,-1.8,27.5,False
2025-11-05,1787.6,1791.5,1728.7,1770.4,1787.8,,,,-8.8,-5.4,-3.3,29.4,False
2025-11-06,1770.4,1777.3,1754.2,1760.6,1781.9,,,,-11.3,-6.6,-4.7,29.8,False
2025-11-07,1754.7,1771.9,1748.4,1770.4,1776.0,,,,-12.4,-7.8,-4.6,30.3,False
2025-11-10,1790.0,1799.4,1781.7,1796.9,1777.7,,,,-11.0,-8.4,-2.6,30.1,False
2025-11-11,1806.7,1882.7,1759.1,1788.6,1777.4,,,,-10.4,-8.8,-1.6,36.9,False
2025-11-12,1761.1,1790.0,1724.3,1747.4,1772.8,1798.9,,,-13.1,-9.7,-3.5,39.9,False
2025-11-13,1754.7,1760.1,1733.6,1752.3,1771.1,1795.7,,,-14.7,-10.7,-4.0,39.9,False
2025-11-14,1751.8,1771.9,1742.0,1748.8,1766.8,1792.8,,,-16.1,-11.7,-4.3,40.5,False
