Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist
2025-07-14,573.0,573.0,553.0,555.0,,,,0.0,0.0,0.0
2025-07-15,560.0,570.0,555.0,557.0,,,,0.2,0.0,0.1
2025-07-16,555.0,565.0,551.0,558.0,,,,0.4,0.1,0.3
2025-07-17,562.0,575.0,561.0,570.0,,,,1.5,0.4,1.1
2025-07-18,571.0,584.0,563.0,575.0,563.0,,,2.7,0.8,1.9
2025-07-22,582.0,597.0,565.0,567.0,565.4,,,3.0,1.3,1.8
2025-07-23,573.0,584.0,567.0,568.0,567.6,,,3.3,1.7,1.6
2025-07-24,575.0,578.0,564.0,567.0,569.4,,,3.4,2.0,1.4
2025-07-25,563.0,568.0,556.0,567.0,568.8,,,3.5,2.3,1.2
2025-07-28,569.0,574.0,564.0,573.0,568.4,,,4.0,2.7,1.3
2025-07-29,568.0,568.0,556.0,558.0,566.6,,,3.1,2.7,0.3
2025-07-30,559.0,561.0,555.0,558.0,564.6,,,2.4,2.7,-0.3
2025-07-31,555.0,558.0,550.0,551.0,561.4,,,1.2,2.4,-1.2
2025-08-01,551.0,555.0,548.0,555.0,559.0,,,0.6,2.0,-1.4
2025-08-04,548.0,563.0,546.0,560.0,556.4,,,0.6,1.7,-1.2
2025-08-05,560.0,560.0,554.0,554.0,555.6,,,0.0,1.4,-1.4
2025-08-06,555.0,558.0,548.0,550.0,554.0,,,-0.7,1.0,-1.7
2025-08-07,549.0,556.0,546.0,546.0,553.0,,,-1.6,0.5,-2.1
2025-08-08,547.0,555.0,546.0,554.0,552.8,,,-1.7,0.0,-1.7
2025-08-12,550.0,555.0,538.0,538.0,548.4,,,-3.0,-0.6,-2.4
2025-08-13,540.0,543.0,525.0,538.0,545.2,,,-3.9,-1.2,-2.7
2025-08-14,540.0,544.0,538.0,542.0,543.6,,,-4.3,-1.9,-2.5
2025-08-15,542.0,547.0,533.0,533.0,541.0,,,-5.3,-2.5,-2.8
2025-08-18,532.0,545.0,532.0,538.0,537.8,,,-5.6,-3.2,-2.5
2025-08-19,541.0,542.0,532.0,536.0,537.4,554.7,,-6.0,-3.7,-2.2
2025-08-20,539.0,539.0,530.0,530.0,535.8,553.7,,-6.6,-4.3,-2.3
2025-08-21,530.0,530.0,518.0,521.0,531.6,552.3,,-7.8,-5.0,-2.8
2025-08-22,525.0,528.0,520.0,520.0,529.0,550.8,,-8.7,-5.8,-3.0
2025-08-25,526.0,532.0,525.0,525.0,526.4,549.0,,-8.9,-6.4,-2.5
2025-08-26,525.0,538.0,524.0,530.0,525.2,547.2,,-8.6,-6.8,-1.8
2025-08-27,534.0,535.0,526.0,531.0,525.4,545.7,,-8.2,-7.1,-1.1
2025-08-28,529.0,535.0,528.0,528.0,526.8,544.1,,-8.0,-7.3,-0.7
2025-08-29,529.0,535.0,529.0,531.0,529.0,542.7,,-7.5,-7.3,-0.2
2025-09-01,530.0,538.0,525.0,528.0,529.6,541.1,,-7.3,-7.3,0.0
2025-09-02,529.0,569.0,529.0,550.0,533.6,540.2,,-5.2,-6.9,1.6
2025-09-03,551.0,554.0,531.0,534.0,534.2,539.2,,-4.9,-6.5,1.6
2025-09-04,532.0,536.0,525.0,526.0,533.8,538.0,,-5.2,-6.2,1.0
2025-09-05,529.0,534.0,523.0,529.0,533.4,537.1,,-5.1,-6.0,0.9
2025-09-08,545.0,552.0,531.0,531.0,534.0,536.1,,-4.9,-5.8,0.9
2025-09-09,530.0,535.0,522.0,525.0,529.0,534.7,,-5.1,-5.6,0.6
2025-09-10,525.0,530.0,522.0,527.0,527.6,533.6,,-5.0,-5.5,0.5
2025-09-11,528.0,530.0,522.0,525.0,527.4,532.6,,-5.1,-5.4,0.3
2025-09-12,529.0,537.0,524.0,526.0,526.8,531.8,,-5.0,-5.3,0.3
2025-09-16,531.0,549.0,529.0,545.0,529.6,531.5,,-3.3,-4.9,1.6
2025-09-17,542.0,546.0,536.0,539.0,532.4,531.5,,-2.5,-4.5,1.9
2025-09-18,545.0,550.0,532.0,539.0,534.8,531.6,,-1.8,-3.9,2.1
