Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist
2025-07-14,2540.0,2545.5,2415.0,2420.0,,,,0.0,0.0,0.0
2025-07-15,2431.0,2444.5,2410.0,2428.5,,,,0.7,0.1,0.5
2025-07-16,2411.0,2413.5,2357.0,2376.0,,,,-3.0,-0.5,-2.5
2025-07-17,2429.0,2512.5,2418.0,2423.0,,,,-2.1,-0.8,-1.3
2025-07-18,2451.0,2454.0,2349.5,2375.5,2404.6,,,-5.1,-1.7,-3.5
2025-07-22,2375.5,2474.0,2358.5,2431.5,2406.9,,,-3.0,-1.9,-1.1
2025-07-23,2414.0,2458.0,2375.0,2448.5,2410.9,,,0.1,-1.5,1.6
2025-07-24,2440.0,2440.0,2405.0,2416.0,2418.9,,,-0.1,-1.2,1.1
2025-07-25,2428.0,2428.0,2345.0,2347.0,2403.7,,,-5.8,-2.2,-3.6
2025-07-28,2347.0,2365.5,2326.5,2335.5,2395.7,,,-11.1,-3.9,-7.1
2025-07-29,2327.0,2330.0,2273.0,2296.0,2368.6,,,-18.2,-6.8,-11.4
2025-07-30,2285.5,2327.0,2262.0,2325.5,2344.0,,,-21.3,-9.7,-11.6
2025-07-31,2319.5,2344.5,2296.5,2330.5,2326.9,,,-23.0,-12.4,-10.7
2025-08-01,2339.5,2370.5,2335.0,2352.5,2328.0,,,-22.4,-14.4,-8.0
2025-08-04,2308.0,2378.0,2307.0,2336.0,2328.1,,,-22.9,-16.1,-6.9
2025-08-05,2350.5,2367.0,2310.5,2315.0,2331.9,,,-24.8,-17.8,-7.0
2025-08-06,2296.0,2365.5,2143.0,2155.0,2297.8,,,-38.7,-22.0,-16.7
2025-08-07,2144.0,2194.5,2113.0,2134.0,2258.5,,,-50.9,-27.8,-23.1
2025-08-08,2145.0,2159.0,2130.0,2141.0,2216.2,,,-59.2,-34.1,-25.2
2025-08-12,2189.0,2252.0,2185.5,2205.0,2190.0,,,-60.0,-39.2,-20.8
2025-08-13,2208.0,2212.5,2160.0,2170.0,2161.0,,,-62.7,-43.9,-18.8
2025-08-14,2168.0,2218.0,2163.0,2164.0,2162.8,,,-64.6,-48.1,-16.6
2025-08-15,2181.0,2209.5,2179.0,2200.0,2176.0,,,-62.5,-51.0,-11.5
2025-08-18,2220.0,2268.0,2212.0,2250.0,2197.8,,,-56.2,-52.0,-4.1
2025-08-19,2262.0,2278.0,2245.5,2268.0,2210.4,2305.8,,-49.1,-51.4,2.3
2025-08-20,2250.0,2255.0,2214.0,2227.0,2221.8,2298.0,,-46.3,-50.4,4.1
2025-08-21,2211.0,2265.0,2207.0,2253.5,2239.7,2291.0,,-41.4,-48.6,7.2
2025-08-22,2260.0,2322.0,2253.0,2286.0,2256.9,2287.4,,-34.5,-45.8,11.2
2025-08-25,2398.0,2457.0,2365.0,2400.0,2286.9,2286.5,,-19.7,-40.6,20.9
2025-08-26,2364.0,2480.0,2333.0,2475.5,2328.4,2290.5,,-1.8,-32.8,31.0
2025-08-27,2452.0,2513.0,2427.5,2434.5,2369.9,2290.6,,9.0,-24.5,33.4
2025-08-28,2425.0,2463.0,2410.0,2456.0,2410.4,2290.9,,19.0,-15.8,34.8
2025-08-29,2441.0,2504.5,2441.0,2501.0,2453.4,2294.3,,30.3,-6.5,36.8
2025-09-01,2479.5,2541.5,2457.0,2535.0,2480.4,2301.9,,41.5,3.1,38.4
2025-09-02,2510.5,2511.0,2391.5,2413.5,2468.0,2305.0,,40.1,10.5,29.6
2025-09-03,2399.5,2458.5,2385.0,2441.5,2469.4,2310.8,,40.7,16.5,24.2
2025-09-04,2441.5,2441.5,2371.0,2400.0,2458.2,2313.8,,37.5,20.7,16.8
2025-09-05,2399.0,2407.0,2328.5,2351.0,2428.2,2314.6,,30.6,22.7,7.9
2025-09-08,2356.0,2376.0,2314.5,2327.0,2386.6,2313.6,,23.0,22.7,0.2
2025-09-09,2339.0,2397.5,2333.5,2392.5,2382.4,2315.8,,21.9,22.6,-0.7
2025-09-10,2382.0,2384.0,2321.5,2329.5,2360.0,2316.4,,15.8,21.2,-5.4
2025-09-11,2310.0,2312.5,2250.0,2261.5,2332.3,2320.7,,5.5,18.1,-12.6
2025-09-12,2288.0,2303.0,2262.0,2299.0,2321.9,2327.3,,0.3,14.5,-14.2
2025-09-16,2265.0,2278.5,2217.0,2266.0,2309.7,2332.3,,-6.4,10.3,-16.8
2025-09-17,2260.0,2335.5,2245.0,2316.5,2294.5,2336.7,,-7.6,6.7,-14.3
2025-09-18,2311.0,2338.0,2298.5,2307.0,2290.0,2342.2,,-9.2,3.6,-12.7
2025-09-19,2300.0,2306.5,2251.0,2268.5,2291.4,2346.4,,-13.4,0.2,-13.5
2025-09-22,2275.0,2290.5,2237.0,2278.0,2287.2,2349.5,,-15.7,-3.0,-12.7
