Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MA_Signal,MACD,MACD_Signal,MACD_Hist,ATR,Is_Weekly_Up
2025-09-16,2811.5,2820.4,2762.8,2781.0,,,,,0.0,0.0,0.0,,False
2025-09-17,2750.0,2789.3,2733.7,2784.4,,,,,0.3,0.1,0.2,,False
2025-09-18,2760.8,2782.9,2747.5,2756.4,,,,,-1.8,-0.3,-1.4,,False
2025-09-19,2758.3,2761.8,2686.9,2712.0,,,,,-6.9,-1.6,-5.2,,False
2025-09-22,2685.5,2717.5,2685.5,2704.7,2747.7,,,,-11.4,-3.6,-7.8,,False
2025-09-24,2689.4,2696.3,2624.9,2642.6,2720.0,,,,-19.7,-6.8,-12.9,,False
2025-09-25,2640.6,2645.6,2612.6,2625.9,2688.3,,,,-27.4,-10.9,-16.5,,False
2025-09-26,2639.7,2653.0,2617.5,2622.9,2661.6,,,,-33.3,-15.4,-17.9,,False
2025-09-29,2629.9,2633.8,2574.8,2587.7,2636.8,,,,-40.4,-20.4,-20.0,,False
2025-09-30,2584.2,2608.0,2581.3,2597.6,2615.3,,,,-44.6,-25.2,-19.4,,False
2025-10-01,2565.4,2578.8,2520.2,2542.6,2595.3,,,,-51.9,-30.6,-21.3,,False
2025-10-02,2524.7,2538.1,2503.4,2522.7,2574.7,,,,-58.6,-36.2,-22.4,,False
2025-10-03,2509.8,2537.1,2502.9,2528.2,2555.8,,,,-62.7,-41.5,-21.2,,False
2025-10-06,2576.3,2578.8,2529.7,2550.5,2548.3,,,,-63.4,-45.9,-17.6,49.5,False
2025-10-07,2579.3,2618.0,2566.9,2587.2,2546.2,,,,-60.3,-48.7,-11.6,50.2,False
2025-10-08,2589.2,2608.5,2569.4,2582.2,2554.2,,,,-57.6,-50.5,-7.1,49.0,False
2025-10-09,2584.2,2610.5,2567.9,2586.7,2567.0,,,,-54.5,-51.3,-3.2,49.4,False
2025-10-10,2569.4,2621.4,2555.0,2606.6,2582.6,,,,-49.8,-51.0,1.2,48.8,False
2025-10-14,2565.9,2585.7,2552.0,2571.8,2586.9,,,,-48.4,-50.5,2.1,50.4,False
2025-10-15,2601.6,2678.5,2594.2,2653.7,2600.2,,,,-40.2,-48.4,8.3,52.3,False
2025-10-16,2648.2,2659.1,2622.9,2636.8,2611.1,,,,-34.6,-45.7,11.0,52.6,False
2025-10-17,2649.7,2658.6,2633.3,2637.3,2621.2,,,,-29.9,-42.5,12.7,51.8,False
