Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist
2025-07-14,3897.6,4006.9,3892.6,3962.2,,,,0.0,0.0,0.0
2025-07-15,3947.3,4016.9,3887.6,3982.1,,,,1.6,0.3,1.3
2025-07-16,3947.3,4116.3,3922.4,4091.5,,,,11.5,2.6,9.0
2025-07-17,4061.6,4121.3,4026.8,4091.5,,,,19.2,5.9,13.3
2025-07-18,4096.4,4151.1,4011.9,4036.8,4032.8,,,20.6,8.8,11.8
2025-07-22,4036.8,4136.2,4016.9,4106.4,4061.6,,,27.1,12.5,14.6
2025-07-23,4146.1,4166.0,4011.9,4106.4,4086.5,,,31.8,16.3,15.4
2025-07-24,4146.1,4215.7,4126.3,4161.1,4100.4,,,39.5,21.0,18.5
2025-07-25,4116.3,4151.1,4076.5,4086.5,4099.4,,,39.1,24.6,14.5
2025-07-28,4121.3,4136.2,4016.9,4036.8,4099.4,,,34.4,26.6,7.9
2025-07-29,4011.9,4011.9,3927.4,3942.3,4066.6,,,22.8,25.8,-3.0
2025-07-30,3977.1,4061.6,3942.3,4046.7,4054.7,,,21.8,25.0,-3.2
2025-07-31,4006.9,4166.0,4006.9,4111.3,4044.7,,,25.9,25.2,0.7
2025-08-01,4156.1,4205.8,4076.5,4156.1,4058.6,,,32.4,26.6,5.8
2025-08-04,3997.0,4195.9,3997.0,4195.9,4090.5,,,40.3,29.4,10.9
2025-08-05,4300.3,4504.1,4260.5,4494.1,4200.8,,,69.8,37.5,32.3
2025-08-06,4489.2,4787.4,4479.2,4717.8,4335.0,,,110.0,52.0,58.0
2025-08-07,4717.8,4797.4,4643.3,4772.5,4467.3,,,144.6,70.5,74.1
2025-08-08,4737.7,4802.4,4698.0,4742.7,4584.6,,,167.6,89.9,77.7
2025-08-12,4668.1,4772.5,4538.9,4668.1,4679.1,,,177.9,107.5,70.4
2025-08-13,4673.1,4698.0,4553.8,4578.6,4696.0,,,176.7,121.3,55.4
2025-08-14,4563.7,4573.7,4389.7,4553.8,4663.2,,,171.8,131.4,40.4
2025-08-15,4553.8,4578.6,4479.2,4484.2,4605.5,,,160.4,137.2,23.2
2025-08-18,4772.5,4991.3,4742.7,4916.7,4640.3,,,184.2,146.6,37.6
2025-08-19,4777.5,4951.5,4752.6,4842.1,4675.1,4315.4,,194.8,156.3,38.5
2025-08-20,4772.5,4782.5,4533.9,4658.2,4691.0,4343.2,,186.2,162.2,23.9
2025-08-21,4658.2,4842.1,4588.6,4633.3,4706.9,4369.3,,175.3,164.9,10.5
2025-08-22,4633.3,4847.1,4613.4,4673.1,4744.7,4392.5,,168.0,165.5,2.5
