Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MA_Signal,MACD,MACD_Signal,MACD_Hist,ATR,Is_Weekly_Up
2025-11-04,1062.8,1091.7,1051.1,1056.0,,,,,0.0,0.0,0.0,,False
2025-11-05,1007.1,1019.3,963.6,992.0,,,,,-5.1,-1.0,-4.1,,False
2025-11-06,1016.4,1041.8,997.8,1032.5,,,,,-5.8,-2.0,-3.8,,False
2025-11-07,1001.8,1006.6,971.9,982.7,,,,,-10.3,-3.6,-6.6,,False
2025-11-10,994.9,1051.6,983.7,1042.3,1021.1,,,,-8.9,-4.7,-4.2,,False
2025-11-11,1061.9,1082.9,1046.2,1057.5,1021.4,,,,-6.5,-5.1,-1.5,,False
2025-11-12,1050.6,1051.1,1015.9,1049.2,1032.8,,,,-5.2,-5.1,-0.1,,False
2025-11-13,1029.6,1047.7,1022.8,1036.9,1033.7,,,,-5.1,-5.1,-0.0,,False
2025-11-14,997.4,1001.3,949.0,949.5,1027.1,,,,-12.0,-6.5,-5.5,,False
2025-11-17,940.7,990.0,938.2,985.1,1015.6,,,,-14.4,-8.1,-6.3,,False
2025-11-18,967.1,972.4,938.2,940.2,992.2,,,,-19.7,-10.4,-9.3,,False
2025-11-19,943.1,945.6,908.9,913.3,965.0,,,,-25.7,-13.5,-12.3,,False
2025-11-20,971.5,984.7,948.0,956.8,949.0,,,,-26.7,-16.1,-10.6,,False
2025-11-21,898.2,900.6,872.3,884.0,935.9,,,,-33.0,-19.5,-13.5,57.1,False
2025-11-25,901.1,906.0,878.6,881.5,915.2,,,,-37.7,-23.1,-14.6,56.2,False
2025-11-26,896.2,900.6,875.7,895.2,906.2,,,,-39.9,-26.5,-13.4,51.4,False
2025-11-27,900.1,918.2,898.2,914.3,906.4,,,,-39.7,-29.1,-10.5,49.5,False
2025-11-28,917.7,926.0,906.5,912.3,897.5,,,,-39.2,-31.1,-8.0,46.5,False
2025-12-01,919.2,922.6,885.5,885.5,897.8,,,,-40.5,-33.0,-7.5,44.3,False
2025-12-02,900.6,907.9,887.4,892.3,899.9,,,,-40.5,-34.5,-6.0,43.0,False
2025-12-03,907.0,940.2,907.0,927.5,906.4,,,,-37.2,-35.0,-2.2,43.4,False
2025-12-04,923.6,934.3,919.2,926.5,908.8,,,,-34.3,-34.9,0.6,42.6,False
2025-12-05,929.4,945.6,923.6,945.6,915.5,,,,-30.2,-34.0,3.8,37.9,False
2025-12-08,952.9,967.6,948.0,967.6,931.9,,,,-24.8,-32.1,7.3,35.8,False
2025-12-09,962.7,983.2,954.4,961.2,945.7,959.5,,,-20.8,-29.9,9.1,34.5,False
2025-12-10,971.5,975.4,946.5,958.8,951.9,955.6,,,-17.6,-27.4,9.8,33.9,False
2025-12-11,964.1,970.5,943.1,960.2,958.7,954.3,,,-14.8,-24.9,10.1,30.8,False
2025-12-12,959.7,971.9,938.2,946.0,958.8,950.9,,,-13.6,-22.6,9.0,27.2,False
2025-12-15,918.7,940.2,908.9,936.8,952.6,949.0,,,-13.2,-20.8,7.5,27.9,False
2025-12-16,938.2,939.2,920.2,924.5,945.3,944.3,,,-13.8,-19.4,5.6,27.4,False
2025-12-17,927.5,942.1,910.4,934.8,940.5,939.4,,,-13.2,-18.1,4.9,28.1,False
2025-12-18,904.0,910.4,889.4,902.6,928.9,933.6,,,-15.2,-17.5,2.4,29.9,False
2025-12-19,908.4,921.6,904.5,914.3,922.6,928.7,,,-15.6,-17.2,1.5,28.6,False
2025-12-22,943.1,954.4,922.6,934.8,922.2,928.1,,,-14.2,-16.6,2.4,29.9,False
2025-12-23,935.3,958.8,928.9,953.4,928.0,926.8,,,-11.4,-15.5,4.2,28.6,False
2025-12-24,952.4,984.7,950.4,959.7,933.0,927.6,,,-8.5,-14.1,5.6,29.9,False
2025-12-25,961.7,1019.3,959.2,1018.4,956.1,931.8,,,-1.5,-11.6,10.1,32.7,False
2025-12-26,1012.0,1020.3,990.0,1020.3,977.3,934.3,,,4.1,-8.5,12.6,33.3,False
2025-12-29,1021.3,1088.3,1000.3,1071.6,1004.7,941.8,,,12.6,-4.3,16.8,37.5,False
2025-12-30,1076.5,1152.8,1065.8,1123.4,1038.7,951.5,,,23.2,1.2,22.0,41.6,False
2026-01-05,1145.9,1187.0,1141.0,1157.2,1078.2,962.0,,,33.9,7.8,26.2,44.2,False
2026-01-06,1164.5,1167.4,1112.2,1119.5,1098.4,970.2,,,39.0,14.0,25.0,45.8,False
2026-01-07,1119.0,1177.7,1119.0,1131.3,1120.6,978.9,,,43.4,19.9,23.5,47.3,False
2026-01-08,1135.7,1141.0,1099.5,1101.9,1126.7,987.6,,,44.1,24.7,19.3,48.9,False
2026-01-09,1101.9,1115.6,1085.8,1103.4,1122.7,996.0,,,44.2,28.6,15.6,48.8,False
2026-01-13,1136.6,1138.6,1094.6,1116.1,1114.4,1003.6,,,44.8,31.9,12.9,48.7,False
2026-01-14,1119.0,1157.2,1114.6,1126.9,1115.9,1011.6,,,45.6,34.6,11.0,50.3,False
2026-01-15,1114.1,1163.0,1106.3,1159.1,1121.5,1020.2,,,48.3,37.3,11.0,51.5,False
2026-01-16,1175.2,1224.1,1171.8,1214.3,1144.0,1030.0,,,54.3,40.7,13.5,54.0,False
2026-01-19,1192.3,1216.8,1160.6,1209.4,1165.2,1040.0,,,57.9,44.2,13.8,55.6,False
2026-01-20,1209.4,1209.4,1169.4,1187.0,1179.3,1049.1,,,58.3,47.0,11.3,54.2,False
2026-01-21,1162.5,1258.3,1154.2,1227.0,1199.4,1059.8,,,61.2,49.8,11.4,59.4,False
2026-01-22,1260.3,1309.1,1224.1,1299.8,1227.5,1073.9,,,68.6,53.6,15.0,59.2,False
2026-01-23,1290.1,1399.0,1280.8,1348.2,1254.3,1090.4,,,77.4,58.3,19.0,61.5,False
2026-01-26,1320.9,1356.5,1275.4,1296.4,1271.7,1105.2,,,79.3,62.5,16.8,62.7,False
2026-01-27,1303.8,1370.7,1294.0,1368.7,1308.1,1122.6,,,85.7,67.2,18.5,64.3,False
2026-01-28,1378.0,1384.9,1316.5,1345.8,1331.8,1140.3,,,87.8,71.3,16.5,65.0,False
2026-01-29,1394.6,1395.1,1297.4,1304.2,1332.7,1155.9,,,85.2,74.1,11.1,69.0,False
2026-01-30,1302.8,1363.9,1297.9,1336.0,1330.2,1172.0,,,84.7,76.2,8.5,71.6,False
2026-02-02,1311.6,1338.9,1265.6,1268.6,1324.7,1184.6,,,78.0,76.6,1.4,73.6,False
2026-02-03,1333.6,1406.4,1328.2,1402.9,1331.5,1202.3,,,82.6,77.8,4.8,80.5,False
2026-02-04,1393.2,1470.9,1378.0,1456.2,1353.6,1219.8,,,89.5,80.1,9.4,83.0,False
2026-02-05,1456.7,1510.0,1427.4,1497.7,1392.3,1238.9,,,97.2,83.5,13.6,84.3,False
2026-02-06,1497.7,1512.4,1457.2,1483.1,1421.7,1255.4,,,100.9,87.0,13.9,84.2,False
2026-02-09,1532.0,1568.6,1500.2,1519.7,1471.9,1271.2,,,105.6,90.7,14.9,87.5,False
2026-02-10,1524.6,1549.1,1507.5,1522.2,1495.8,1285.8,,,108.3,94.2,14.1,83.0,False
2026-02-12,1558.8,1595.5,1549.1,1588.2,1522.2,1304.6,,,114.4,98.3,16.1,82.2,False
2026-02-13,1573.5,1605.3,1539.3,1566.2,1535.9,1322.0,,,116.2,101.9,14.3,78.4,False
2026-02-16,1563.7,1668.8,1553.9,1646.8,1568.6,1343.8,,,122.6,106.0,16.6,80.8,False
2026-02-17,1619.9,1685.9,1580.8,1685.9,1601.8,1367.1,,,129.4,110.7,18.7,82.9,False
2026-02-18,1710.3,1798.3,1703.0,1764.1,1650.2,1393.0,,,139.5,116.5,23.1,86.0,False
2026-02-19,1754.3,1876.5,1747.0,1810.5,1694.7,1420.3,,,149.5,123.1,26.5,88.3,False
2026-02-20,1815.4,1915.6,1795.8,1908.2,1763.1,1450.3,,,163.5,131.2,32.3,92.1,False
2026-02-24,2052.4,2052.4,1754.3,1795.8,1792.9,1473.6,,,163.6,137.6,25.9,108.2,False
2026-02-25,1761.6,1815.4,1703.0,1766.5,1809.0,1495.8,1165.1,1165.1,159.4,142.0,17.4,106.4,False
