Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MA_Signal,MACD,MACD_Signal,MACD_Hist,ATR,Is_Weekly_Up
2025-10-14,3057.4,3091.9,3027.8,3042.6,,,,,0.0,0.0,0.0,,False
2025-10-15,3057.4,3067.2,3027.8,3037.6,,,,,-0.4,-0.1,-0.3,,False
2025-10-16,3077.1,3091.9,3017.9,3017.9,,,,,-2.3,-0.5,-1.8,,False
2025-10-17,2993.3,3003.1,2935.1,2954.8,,,,,-8.8,-2.2,-6.6,,False
2025-10-20,2993.3,3121.5,2993.3,3106.7,3031.9,,,,-1.6,-2.1,0.4,,False
2025-10-21,3111.6,3175.7,3062.3,3160.9,3055.6,,,,8.3,0.0,8.3,,False
2025-10-22,3180.7,3220.1,3160.9,3185.6,3085.2,,,,18.0,3.6,14.4,,False
2025-10-23,3156.0,3195.4,3126.4,3126.4,3106.9,,,,20.6,7.0,13.6,,False
2025-10-24,3180.7,3230.0,3116.5,3121.5,3140.2,,,,22.1,10.0,12.0,,False
2025-10-27,3111.6,3141.2,3087.0,3131.3,3145.1,,,,23.7,12.8,11.0,,False
2025-10-28,3106.7,3106.7,3008.1,3008.1,3114.6,,,,14.9,13.2,1.7,,False
2025-10-29,3008.1,3008.1,2950.9,2957.8,3069.0,,,,3.9,11.3,-7.5,,False
2025-10-30,2957.8,2993.3,2955.8,2963.7,3036.5,,,,-4.4,8.2,-12.6,,False
2025-10-31,2998.2,3047.5,2978.5,3032.7,3018.7,,,,-5.3,5.5,-10.8,81.3,False
2025-11-04,2993.3,3013.0,2958.7,3003.1,2993.1,,,,-8.3,2.7,-11.0,82.0,False
2025-11-05,2993.3,2998.2,2878.9,2973.5,2986.2,,,,-12.9,-0.4,-12.5,88.1,False
2025-11-06,2973.5,2978.5,2919.3,2919.3,2978.5,,,,-20.7,-4.5,-16.3,87.0,False
2025-11-07,2911.4,2968.6,2909.4,2957.8,2977.3,,,,-23.5,-8.3,-15.3,85.3,False
2025-11-10,2973.5,3003.1,2949.9,2983.4,2967.4,,,,-23.4,-11.3,-12.1,77.2,False
2025-11-11,3008.1,3042.6,2978.5,2993.3,2965.5,,,,-22.3,-13.5,-8.8,73.7,False
2025-11-12,3008.1,3087.0,2998.2,3077.1,2986.2,,,,-14.5,-13.7,-0.8,76.2,False
2025-11-13,3096.8,3096.8,2958.7,2993.3,3001.0,,,,-14.8,-13.9,-0.9,81.1,False
2025-11-14,3131.3,3151.1,3008.1,3032.7,3016.0,,,,-11.8,-13.5,1.7,84.3,False
2025-11-17,3141.2,3170.8,3047.5,3156.0,3050.5,,,,0.5,-10.7,11.2,90.2,False
2025-11-18,3032.7,3096.8,3013.0,3027.8,3057.4,3038.6,,,-0.1,-8.6,8.5,91.7,False
2025-11-19,3013.0,3057.4,2926.2,3017.9,3045.5,3037.6,,,-1.3,-7.1,5.8,96.9,False
2025-11-20,3037.6,3057.4,2988.3,3032.7,3053.4,3037.4,,,-1.1,-5.9,4.8,99.2,False
2025-11-21,3057.4,3299.0,3057.4,3284.2,3103.7,3048.1,,,19.2,-0.9,20.1,112.2,False
2025-11-25,3289.1,3289.1,3151.1,3175.7,3107.7,3056.9,,,26.2,4.5,21.7,116.8,False
2025-11-26,3200.4,3264.5,3195.4,3249.7,3152.1,3062.6,,,37.3,11.1,26.2,114.3,False
2025-11-27,3254.6,3358.2,3254.6,3358.2,3220.1,3070.5,,,54.2,19.7,34.5,117.8,False
2025-11-28,3343.4,3363.1,3230.0,3244.8,3262.5,3072.9,,,57.8,27.3,30.5,123.1,False
2025-12-01,3234.9,3249.7,3106.7,3111.6,3228.0,3072.3,,,49.3,31.7,17.6,129.5,False
2025-12-02,3121.5,3131.3,3047.5,3052.4,3203.3,3069.5,,,37.4,32.8,4.5,130.9,False
2025-12-03,3037.6,3052.4,2973.5,2973.5,3148.1,3063.2,,,21.3,30.5,-9.2,129.8,False
2025-12-04,2998.2,3042.6,2968.6,3037.6,3084.0,3064.4,,,13.6,27.1,-13.5,125.3,False
