Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MA_Signal,MACD,MACD_Signal,MACD_Hist,ATR,Is_Weekly_Up
2025-09-30,2189.8,2206.5,2175.1,2200.6,,,,,0.0,0.0,0.0,,False
2025-10-01,2199.6,2199.6,2149.6,2161.4,,,,,-3.1,-0.6,-2.5,,False
2025-10-02,2147.7,2172.2,2129.0,2149.6,,,,,-6.5,-1.8,-4.7,,False
2025-10-03,2142.8,2170.2,2135.9,2170.2,,,,,-7.4,-2.9,-4.5,,False
2025-10-06,2217.3,2224.2,2199.6,2217.3,2179.8,,,,-4.3,-3.2,-1.1,,False
2025-10-07,2203.6,2231.0,2190.8,2219.3,2183.6,,,,-1.6,-2.9,1.3,,False
2025-10-08,2227.1,2244.8,2226.1,2235.9,2198.5,,,,1.8,-1.9,3.7,,False
2025-10-09,2216.3,2235.0,2206.5,2227.1,2214.0,,,,3.8,-0.8,4.6,,False
2025-10-10,2202.6,2202.6,2172.2,2174.2,2214.8,,,,1.0,-0.4,1.5,,False
2025-10-14,2148.7,2185.9,2144.7,2160.4,2203.4,,,,-2.2,-0.8,-1.4,,False
2025-10-15,2182.0,2200.6,2160.4,2190.8,2197.7,,,,-2.3,-1.1,-1.2,,False
2025-10-16,2190.8,2204.6,2178.1,2187.9,2188.1,,,,-2.6,-1.4,-1.2,,False
2025-10-17,2177.1,2186.9,2158.5,2169.2,2176.5,,,,-4.3,-2.0,-2.3,,False
2025-10-20,2191.8,2206.5,2182.0,2203.6,2182.4,,,,-2.8,-2.1,-0.7,38.5,False
2025-10-21,2203.6,2225.1,2196.7,2214.4,2193.2,,,,-0.7,-1.9,1.1,38.2,False
2025-10-22,2208.5,2255.5,2204.6,2253.6,2205.7,,,,4.0,-0.7,4.7,38.2,False
2025-10-23,2242.8,2270.3,2235.9,2266.3,2221.4,,,,8.7,1.2,7.5,37.6,False
2025-10-24,2261.4,2283.0,2258.5,2273.2,2242.2,,,,12.8,3.5,9.3,36.9,False
2025-10-27,2299.7,2347.7,2295.8,2336.0,2268.7,,,,20.9,7.0,13.9,38.4,False
2025-10-28,2323.2,2323.2,2259.5,2259.5,2277.7,,,,20.9,9.8,11.1,41.0,False
2025-10-29,2266.3,2275.2,2251.6,2251.6,2277.3,,,,20.0,11.8,8.2,40.8,False
2025-10-30,2261.4,2276.1,2243.8,2266.3,2277.3,,,,20.3,13.5,6.8,41.0,False
2025-10-31,2270.3,2326.2,2258.5,2321.3,2286.9,,,,24.6,15.7,8.9,42.0,False
2025-11-04,2321.3,2370.3,2315.4,2353.6,2290.5,,,,30.4,18.7,11.7,42.9,False
2025-11-05,2327.1,2398.7,2317.3,2395.8,2317.7,2234.4,,,37.9,22.5,15.4,45.9,False
2025-11-06,2402.6,2421.3,2372.2,2374.2,2342.2,2241.3,,,41.6,26.3,15.3,47.5,False
2025-11-07,2341.8,2384.0,2341.8,2371.3,2363.2,2249.7,,,43.8,29.8,14.0,48.4,False
2025-11-10,2374.2,2387.0,2346.8,2387.0,2376.4,2259.2,,,46.3,33.1,13.2,48.6,False
2025-11-11,2418.3,2422.3,2391.9,2401.7,2386.0,2268.5,,,48.9,36.3,12.6,49.1,False
2025-11-12,2402.6,2426.2,2384.0,2426.2,2392.1,2276.8,,,52.3,39.5,12.8,48.5,False
2025-11-13,2353.6,2390.9,2324.2,2373.2,2391.9,2283.0,,,50.2,41.6,8.6,53.3,False
2025-11-14,2369.3,2413.4,2367.3,2392.8,2396.2,2289.2,,,49.5,43.2,6.3,54.8,False
2025-11-17,2403.6,2426.2,2383.0,2421.3,2403.0,2297.0,,,50.6,44.7,6.0,52.6,False
2025-11-18,2420.3,2422.3,2375.2,2391.9,2401.1,2305.7,,,48.6,45.5,3.2,50.5,False
2025-11-19,2388.9,2392.8,2334.0,2358.5,2387.5,2313.6,,,43.9,45.1,-1.3,53.0,False
2025-11-20,2382.1,2382.1,2342.8,2346.8,2382.3,2319.9,,,38.7,43.8,-5.2,53.5,False
2025-11-21,2350.7,2425.2,2350.7,2415.4,2386.8,2329.0,,,39.6,43.0,-3.4,54.3,False
2025-11-25,2431.1,2436.0,2370.3,2393.8,2381.3,2338.0,,,38.2,42.0,-3.8,55.1,False
2025-11-26,2411.5,2436.0,2411.5,2424.2,2387.7,2346.8,,,39.1,41.5,-2.4,52.3,False
2025-11-27,2441.9,2455.6,2425.2,2447.8,2405.6,2356.1,,,41.2,41.4,-0.2,51.0,False
2025-11-28,2438.9,2466.4,2436.0,2455.6,2427.4,2364.2,,,43.1,41.7,1.3,50.2,False
2025-12-01,2451.7,2466.4,2405.6,2411.5,2426.6,2370.0,,,40.5,41.5,-1.0,51.6,False
2025-12-02,2411.5,2411.5,2364.4,2393.8,2426.6,2374.8,,,36.6,40.5,-3.9,52.5,False
2025-12-03,2379.1,2398.7,2369.3,2388.9,2419.5,2377.0,,,32.7,38.9,-6.2,51.6,False
2025-12-04,2389.9,2410.5,2387.0,2394.8,2408.9,2382.4,,,29.8,37.1,-7.3,46.0,False
2025-12-05,2384.0,2405.6,2379.1,2381.1,2394.0,2387.5,,,26.1,34.9,-8.8,44.6,False
2025-12-08,2395.8,2420.3,2392.8,2412.5,2394.2,2393.4,,,25.3,33.0,-7.6,44.3,False
2025-12-09,2461.5,2477.2,2435.0,2465.4,2408.5,2399.2,,,28.7,32.1,-3.4,45.5,False
2025-12-10,2455.6,2479.1,2429.1,2429.1,2416.6,2402.2,,,28.1,31.3,-3.2,44.9,False
2025-12-11,2434.0,2456.6,2396.8,2406.6,2418.9,2402.6,,,25.6,30.2,-4.6,46.4,False
2025-12-12,2434.0,2452.7,2428.1,2446.8,2432.1,2405.5,,,26.5,29.4,-3.0,44.1,False
2025-12-15,2440.9,2465.4,2428.1,2455.6,2440.7,2408.9,,,27.6,29.1,-1.5,42.0,False
2025-12-16,2435.0,2447.8,2406.6,2408.5,2429.3,2409.7,,,24.4,28.1,-3.8,42.5,False
2025-12-17,2394.8,2406.6,2369.3,2393.8,2422.3,2409.4,,,20.4,26.6,-6.2,43.1,False
2025-12-18,2393.8,2427.2,2388.9,2417.4,2424.4,2409.1,,,19.0,25.1,-6.1,43.6,False
2025-12-19,2406.6,2467.4,2405.6,2462.5,2427.6,2412.7,,,21.2,24.3,-3.1,43.7,False
