Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist
2025-07-22,17213.9,17477.8,16885.4,16925.2,,,,0.0,0.0,0.0
2025-07-23,16994.9,17447.9,16835.6,17139.3,,,,17.1,3.4,13.7
2025-07-24,17233.8,17358.3,16885.4,16885.4,,,,10.0,4.7,5.3
2025-07-25,16726.1,16970.0,16332.8,16377.6,,,,-36.2,-3.4,-32.7
2025-07-28,16108.8,16213.3,15904.7,16123.7,16690.2,,,-92.2,-21.2,-71.0
2025-07-29,15431.8,15591.1,14675.1,14784.7,16262.1,,,-241.8,-65.3,-176.5
2025-07-30,15003.7,15053.5,14764.7,14884.2,15811.1,,,-348.3,-121.9,-226.4
2025-07-31,14944.0,15471.6,14914.1,15451.7,15524.4,,,-382.6,-174.1,-208.5
2025-08-01,14700.0,14799.6,14386.4,14555.7,15160.0,,,-476.5,-234.5,-242.0
2025-08-04,14028.0,14565.6,13973.2,14426.2,14820.5,,,-555.0,-298.6,-256.4
2025-08-05,14505.9,14605.5,14421.3,14461.1,14755.8,,,-607.4,-360.4,-247.0
2025-08-06,14142.5,14356.6,13993.2,14192.3,14617.4,,,-663.0,-420.9,-242.1
2025-08-07,14003.1,14321.7,13973.2,14232.1,14373.5,,,-695.8,-475.9,-219.9
2025-08-08,14087.7,14919.1,13654.7,14391.4,14340.6,,,-700.9,-520.9,-180.0
2025-08-12,14734.9,15571.2,14665.2,15416.9,14538.7,,,-615.0,-539.7,-75.3
2025-08-13,15815.1,16118.8,15441.8,15720.5,14790.6,,,-516.6,-535.1,18.5
2025-08-14,15645.9,16158.6,15611.0,15999.3,15152.0,,,-411.3,-510.3,99.0
2025-08-15,16273.1,17403.1,16238.2,17328.4,15771.3,,,-218.1,-451.9,233.8
2025-08-18,17318.5,17323.4,16711.1,16751.0,16243.2,,,-110.3,-383.6,273.3
2025-08-19,16696.2,16880.4,16253.2,16357.7,16431.4,,,-56.0,-318.1,262.1
2025-08-20,16128.7,16805.7,15994.3,16078.9,16503.1,,,-35.0,-261.5,226.4
2025-08-21,15854.9,16088.9,15576.2,15586.1,16420.4,,,-57.5,-220.7,163.2
2025-08-22,15675.7,16118.8,15581.1,15974.4,16149.6,,,-43.5,-185.2,141.7
2025-08-25,16103.8,16317.9,15730.5,15929.6,15985.4,,,-35.6,-155.3,119.7
2025-08-26,15765.3,15944.5,15561.2,15576.2,15829.0,15662.0,,-57.2,-135.7,78.5
2025-08-27,15576.2,15850.0,15421.8,15775.3,15768.3,15616.0,,-57.6,-120.1,62.5
2025-08-28,15531.4,15944.5,15382.0,15889.8,15829.0,15566.0,,-48.1,-105.7,57.6
2025-08-29,15889.8,16039.1,15446.7,15586.1,15751.4,15514.0,,-64.3,-97.4,33.1
2025-09-01,15401.9,15416.9,14973.8,15237.7,15613.0,15468.4,,-104.1,-98.7,-5.4
2025-09-02,15322.3,15431.8,15143.1,15197.8,15537.3,15431.4,,-137.3,-106.5,-30.8
2025-09-03,15103.3,15168.0,14889.2,14929.0,15368.1,15437.2,,-183.2,-121.8,-61.4
2025-09-04,14939.0,15018.6,14814.5,14904.1,15171.0,15438.0,,-219.0,-141.2,-77.8
2025-09-05,15347.2,15635.9,15302.4,15576.2,15169.0,15443.0,,-191.0,-151.2,-39.8
2025-09-08,15919.6,16113.8,15730.5,15929.6,15307.3,15497.9,,-138.6,-148.7,10.0
2025-09-09,16078.9,16163.6,15835.0,16118.8,15491.5,15565.6,,-80.9,-135.1,54.2
2025-09-10,16039.1,16288.0,15959.5,16083.9,15722.5,15630.5,,-37.6,-115.6,78.0
2025-09-11,16213.3,16601.6,16059.0,16527.0,16047.1,15723.9,,32.1,-86.1,118.2
2025-09-12,16586.7,16686.3,16118.8,16611.6,16254.2,15819.1,,93.1,-50.2,143.3
2025-09-16,16760.9,16855.5,16457.3,16840.6,16436.4,15917.1,,158.1,-8.6,166.7
2025-09-17,16676.3,16835.6,16472.2,16646.4,16541.9,15966.2,,191.7,31.5,160.3
2025-09-18,16820.7,17358.3,16770.9,16980.0,16721.1,16016.6,,242.5,73.7,168.8
2025-09-19,18383.8,19548.6,18080.1,19100.6,17235.8,16140.7,,448.7,148.7,300.0
2025-09-22,19274.8,21594.6,19200.1,21101.7,18133.9,16291.6,,764.8,271.9,492.9
2025-09-24,21196.3,22211.8,20952.4,21425.3,19050.8,16478.6,,1029.5,423.4,606.1
2025-09-25,21325.8,21639.4,21091.8,21435.3,20008.6,16681.7,,1226.0,583.9,642.0
2025-09-26,21166.5,21196.3,19618.3,19643.2,20541.2,16824.2,,1223.0,711.7,511.2
2025-09-29,19503.8,20250.5,19454.0,20116.1,20744.3,17005.4,,1244.4,818.3,426.1
2025-09-30,20305.3,20479.5,19976.7,20215.7,20567.1,17175.1,,1255.0,905.6,349.3
2025-10-01,20305.3,20419.8,19732.8,19732.8,20228.6,17327.2,,1210.4,966.6,243.8
2025-10-02,20608.9,21071.9,20116.1,20270.4,19995.6,17515.0,,1204.6,1014.2,190.4
2025-10-03,20210.7,20320.2,19822.4,19922.0,20051.4,17680.9,,1158.5,1043.0,115.5
2025-10-06,20907.6,21599.5,20539.2,21350.6,20298.3,17899.3,,1223.2,1079.1,144.1
2025-10-07,21848.4,22062.5,20160.9,20280.4,20311.2,18087.1,,1174.5,1098.2,76.4
2025-10-08,19912.0,20384.9,19747.7,19941.9,20353.1,18275.2,,1096.0,1097.7,-1.7
2025-10-09,20260.5,20285.3,19847.3,20091.2,20317.2,18471.0,,1033.9,1085.0,-51.0
2025-10-10,19912.0,20215.7,19598.4,20136.0,20360.0,18679.2,,977.1,1063.4,-86.3
2025-10-14,20210.7,21171.4,19683.0,19712.9,20032.5,18871.6,,887.7,1028.2,-140.6
2025-10-15,19697.9,21221.2,19498.8,21047.0,20185.8,19090.4,,913.9,1005.4,-91.5
2025-10-16,21345.7,21355.6,20544.2,20872.8,20372.0,19288.2,,910.1,986.3,-76.2
2025-10-17,20618.9,20992.2,20230.6,20429.7,20439.7,19460.6,,861.5,961.4,-99.9
2025-10-20,20907.6,21689.1,20758.3,21639.4,20740.3,19682.8,,910.1,951.1,-41.1
2025-10-21,21903.2,21903.2,21161.5,21246.1,21047.0,19871.6,,906.4,942.2,-35.8
2025-10-22,21211.3,21395.4,20469.5,21315.8,21100.7,20059.7,,898.7,933.5,-34.8
2025-10-23,20509.4,20828.0,20265.4,20828.0,21091.8,20219.2,,843.5,915.5,-71.9
2025-10-24,21400.4,21584.6,21206.3,21584.6,21322.8,20416.8,,851.1,902.6,-51.5
2025-10-27,21848.4,22211.8,21624.4,22211.8,21437.3,20626.0,,897.3,901.5,-4.2
2025-10-28,22301.4,22301.4,21495.0,21793.7,21546.8,20733.8,,889.9,899.2,-9.3
2025-10-29,22226.8,23705.2,22211.8,23471.3,21977.9,20828.5,,1007.8,920.9,86.9
2025-10-30,27951.5,28449.3,27244.6,28449.3,23502.1,21109.5,,1485.8,1033.9,451.9
2025-10-31,30326.0,30345.9,26940.9,28285.0,24842.2,21383.5,,1830.3,1193.2,637.1
2025-11-04,30485.3,32655.7,30415.6,30634.6,26526.8,21823.2,,2266.8,1407.9,858.9
2025-11-05,29086.5,29658.9,27941.5,28514.0,27870.8,22159.1,,2413.7,1609.1,804.7
2025-11-06,29634.0,29743.5,29051.6,29564.3,29089.4,22533.0,,2585.1,1804.3,780.9
2025-11-07,29066.5,29410.0,28275.0,28972.0,29194.0,22902.6,,2642.7,1972.0,670.8
2025-11-10,29519.5,29798.3,28698.2,28708.1,29278.6,23240.1,18805.7,2636.7,2104.9,531.8
2025-11-11,29205.9,30266.2,28474.2,28708.1,28893.3,23591.5,18962.8,2601.9,2204.3,397.6
2025-11-12,28374.6,29350.3,27707.5,29156.1,29021.7,23903.8,19123.0,2580.7,2279.6,301.1
2025-11-13,28872.4,29295.5,28538.9,29101.4,28929.1,24256.6,19285.9,2530.4,2329.8,200.6
2025-11-14,28275.0,28588.7,27787.2,27971.4,28729.0,24577.8,19440.5,2371.9,2338.2,33.7
2025-11-17,27966.4,28608.6,27707.5,28553.8,28698.2,24916.3,19606.2,2267.2,2324.0,-56.8
2025-11-18,28056.0,28165.5,26766.7,26801.6,28316.9,25182.9,19766.4,2019.6,2263.1,-243.5
2025-11-19,26667.1,26846.4,25477.4,26214.1,27728.5,25443.0,19917.5,1755.7,2161.6,-405.9
2025-11-20,28205.3,28215.3,27398.9,27832.0,27474.6,25714.4,20082.6,1658.0,2060.9,-402.9
2025-11-21,26338.6,27030.5,26189.3,26398.3,27160.0,25935.4,20240.5,1448.2,1938.4,-490.2
2025-11-25,26896.1,27538.3,26373.4,26373.4,26723.9,26173.1,20399.8,1265.3,1803.7,-538.4
2025-11-26,26831.4,27229.7,26328.6,26507.8,26665.2,26367.9,20560.4,1118.3,1666.7,-548.3
2025-11-27,27100.2,27876.8,26891.2,27727.5,26967.8,26627.1,20740.9,1087.7,1550.9,-463.2
2025-11-28,27677.7,27956.4,27304.3,27956.4,26992.7,26892.7,20923.9,1069.6,1454.6,-385.0
2025-12-01,28588.7,28593.6,27393.9,27632.9,27239.6,27164.9,21100.4,1017.4,1367.2,-349.8
2025-12-02,27996.3,28772.8,27797.2,28115.7,27588.1,27426.2,21269.7,1003.5,1294.4,-291.0
2025-12-03,28728.0,30306.1,28678.3,30176.6,28321.8,27744.8,21462.5,1145.5,1264.7,-119.2
2025-12-04,30037.3,32277.4,29828.2,32058.3,29188.0,28155.4,21676.6,1393.8,1290.5,103.3
2025-12-05,31361.4,32625.8,31331.5,32456.6,30088.0,28514.8,21878.3,1604.3,1353.2,251.0
2025-12-08,32237.5,32237.5,30973.1,31620.3,30885.5,28641.6,22076.6,1684.1,1419.4,264.7
2025-12-09,31789.5,33183.3,31640.2,32765.2,31815.4,28820.8,22295.3,1818.9,1499.3,319.6
2025-12-10,32576.0,32924.5,31062.7,31381.3,32056.3,28850.7,22499.4,1793.3,1558.1,235.2
2025-12-11,31660.1,31660.1,30236.4,30863.6,31817.4,28944.7,22703.1,1711.5,1588.8,122.7
2025-12-12,31311.6,31311.6,30485.3,30943.2,31514.7,28999.8,22902.6,1634.3,1597.9,36.4
2025-12-15,30365.8,31281.8,29987.5,30166.7,31224.0,29047.6,23092.5,1493.3,1577.0,-83.7
2025-12-16,29987.5,30166.7,29220.9,29315.4,30534.1,29071.9,23275.7,1297.8,1521.1,-223.3
2025-12-17,29459.8,29718.7,28733.0,29210.9,30100.0,29092.0,23454.8,1121.5,1441.2,-319.7
2025-12-18,28200.4,28499.1,27677.7,27966.4,29520.5,29044.4,23615.8,871.4,1327.3,-455.9
2025-12-19,28464.2,28932.1,28215.3,28394.5,29010.8,29016.2,23786.6,699.6,1201.7,-502.1
2025-12-22,29878.0,30256.3,29604.2,30087.0,28994.9,29100.8,23984.6,692.1,1099.8,-407.7
2025-12-23,29868.0,29997.4,29589.2,29868.0,29105.4,29153.4,24180.2,660.8,1012.0,-351.2
2025-12-24,29897.9,30037.3,29479.7,29604.2,29184.0,29265.5,24375.9,607.8,931.2,-323.4
2025-12-25,29589.2,29728.6,29111.3,29230.8,29436.9,29386.1,24566.9,529.5,850.8,-321.3
2025-12-26,29444.9,29907.8,29335.4,29868.0,29731.6,29467.6,24757.5,512.9,783.3,-270.3
2025-12-29,30050.0,30070.0,29310.0,29420.0,29598.2,29588.4,24937.3,458.4,718.3,-259.9
2025-12-30,29415.0,29880.0,29020.0,29645.0,29553.6,29719.3,25117.7,428.4,660.3,-231.9
2026-01-05,30950.0,32030.0,30510.0,31710.0,29974.8,29927.4,25326.0,564.7,641.2,-76.5
2026-01-06,32000.0,32820.0,31770.0,32760.0,30680.6,30128.7,25542.5,748.9,662.7,86.1
2026-01-07,32800.0,33130.0,31780.0,32100.0,31127.0,30294.4,25749.0,832.0,696.6,135.4
2026-01-08,31900.0,32040.0,30700.0,30700.0,31383.0,30417.1,25933.8,775.9,712.4,63.5
2026-01-09,30710.0,30950.0,29680.0,30380.0,31530.0,30507.7,26116.9,697.6,709.5,-11.9
2026-01-13,32480.0,34100.0,32360.0,33080.0,31804.0,30623.8,26331.5,843.7,736.3,107.4
2026-01-14,33670.0,35290.0,33460.0,34800.0,32212.0,30733.5,26540.9,1085.7,806.2,279.5
2026-01-15,34250.0,36000.0,33730.0,35830.0,32958.0,30868.4,26737.3,1345.2,914.0,431.2
2026-01-16,36600.0,36930.0,35520.0,36590.0,34136.0,31067.2,26939.4,1593.7,1049.9,543.8
2026-01-19,36300.0,37320.0,35860.0,37000.0,35460.0,31236.6,27147.0,1803.0,1200.6,602.5
2026-01-20,36620.0,36860.0,35550.0,36030.0,36050.0,31422.6,27365.5,1869.1,1334.3,534.8
2026-01-21,35480.0,36980.0,35250.0,36600.0,36410.0,31652.0,27585.3,1945.0,1456.4,488.6
2026-01-22,37600.0,39370.0,37410.0,38730.0,36990.0,31963.5,27832.1,2152.2,1595.6,556.6
2026-01-23,37000.0,37200.0,36200.0,36490.0,36970.0,32216.4,28055.5,2111.3,1698.7,412.6
2026-01-26,35790.0,36620.0,35410.0,35700.0,36710.0,32471.8,28261.3,1992.2,1757.4,234.8
2026-01-27,36290.0,37140.0,35780.0,36900.0,36884.0,32779.4,28487.6,1972.0,1800.3,171.6
2026-01-28,37360.0,40320.0,37000.0,39220.0,37408.0,33229.5,28725.9,2118.7,1864.0,254.7
