Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist,ATR
2025-10-30,930.0,948.0,930.0,933.0,967.6,1005.6,,-17.6,-9.5,-8.1,32.8
2025-10-31,937.0,962.0,937.0,953.0,957.6,1003.1,,-18.8,-11.4,-7.4,33.1
2025-11-04,998.0,1088.0,982.0,1075.0,973.0,1004.7,,-9.7,-11.0,1.3,40.2
2025-11-05,1074.0,1138.0,1051.0,1126.0,1004.8,1009.1,,1.5,-8.5,10.0,41.6
2025-11-06,1115.0,1137.0,1060.0,1070.0,1031.4,1011.2,,5.9,-5.6,11.5,45.3
2025-11-07,1066.0,1066.0,1030.0,1048.0,1054.4,1013.5,,7.4,-3.0,10.5,44.1
2025-11-10,1041.0,1060.0,1038.0,1043.0,1072.4,1015.2,,8.2,-0.8,9.0,43.8
2025-11-11,1050.0,1079.0,1033.0,1066.0,1070.6,1017.1,,10.5,1.5,9.0,43.7
2025-11-12,1091.0,1127.0,1086.0,1115.0,1068.4,1020.3,,16.1,4.4,11.7,46.3
2025-11-13,1115.0,1115.0,1082.0,1093.0,1073.0,1022.6,,18.6,7.2,11.3,47.1
2025-11-14,1150.0,1197.0,1122.0,1163.0,1096.0,1028.6,,25.9,11.0,14.9,53.4
2025-11-17,1145.0,1145.0,1111.0,1141.0,1115.6,1033.7,,29.6,14.7,14.9,55.6
2025-11-18,1119.0,1124.0,1056.0,1089.0,1120.2,1037.3,,27.9,17.3,10.6,59.3
2025-11-19,1119.0,1119.0,1050.0,1055.0,1108.2,1040.2,,23.6,18.6,5.0,61.3
2025-11-20,1076.0,1083.0,1024.0,1028.0,1095.2,1039.4,,17.9,18.5,-0.6,64.2
2025-11-21,1011.0,1026.0,996.0,1011.0,1064.8,1038.2,,11.8,17.1,-5.3,64.4
2025-11-25,1016.0,1016.0,990.0,994.0,1035.4,1037.9,,5.5,14.8,-9.3,56.6
2025-11-26,1008.0,1013.0,999.0,1012.0,1020.0,1038.5,,2.0,12.2,-10.3,51.8
2025-11-27,1010.0,1043.0,1006.0,1043.0,1017.6,1039.1,,1.7,10.1,-8.5,48.9
2025-11-28,1042.0,1091.0,1022.0,1081.0,1028.2,1041.7,,4.4,9.0,-4.6,51.0
2025-12-01,1078.0,1088.0,1015.0,1016.0,1029.2,1042.4,,1.3,7.4,-6.1,54.6
2025-12-02,1018.0,1027.0,1001.0,1027.0,1035.8,1043.4,,-0.2,5.9,-6.1,53.2
2025-12-03,1207.0,1298.0,1150.0,1250.0,1083.4,1053.4,,16.4,8.0,8.4,68.2
2025-12-04,1268.0,1467.0,1251.0,1355.0,1145.8,1069.0,,37.6,13.9,23.6,81.4
2025-12-05,1330.0,1438.0,1260.0,1322.0,1194.0,1084.4,,51.1,21.4,29.7,86.6
2025-12-08,1347.0,1463.0,1285.0,1377.0,1266.2,1102.1,,65.5,30.2,35.3,95.6
2025-12-09,1347.0,1432.0,1300.0,1373.0,1335.4,1118.9,,75.7,39.3,36.4,99.0
2025-12-10,1403.0,1505.0,1313.0,1340.0,1353.4,1129.5,,80.2,47.5,32.8,107.8
2025-12-11,1330.0,1366.0,1230.0,1248.0,1332.0,1134.4,,75.5,53.1,22.4,113.3
2025-12-12,1242.0,1272.0,1196.0,1214.0,1310.4,1140.2,,68.3,56.1,12.1,116.4
2025-12-15,1264.0,1297.0,1216.0,1222.0,1279.4,1147.1,,62.4,57.4,5.0,120.5
2025-12-16,1216.0,1221.0,1171.0,1177.0,1240.2,1152.5,,53.6,56.6,-3.1,122.8
2025-12-17,1178.0,1213.0,1133.0,1176.0,1207.4,1156.9,,45.9,54.5,-8.6,125.9
2025-12-18,1173.0,1184.0,1138.0,1182.0,1194.2,1159.6,,39.9,51.6,-11.7,124.2
2025-12-19,1169.0,1184.0,1096.0,1114.0,1174.2,1160.4,1069.8,29.3,47.1,-17.8,125.3
2025-12-22,1144.0,1158.0,1120.0,1138.0,1157.4,1159.4,1071.0,22.5,42.2,-19.6,126.6
2025-12-23,1142.0,1167.0,1130.0,1152.0,1152.4,1159.8,1072.7,18.1,37.4,-19.2,109.9
2025-12-24,1147.0,1220.0,1147.0,1188.0,1154.8,1163.8,1075.1,17.3,33.4,-16.0,99.6
2025-12-25,1171.0,1222.0,1157.0,1222.0,1162.8,1170.5,1077.8,19.2,30.5,-11.3,91.5
2025-12-26,1220.0,1231.0,1177.0,1190.0,1178.0,1177.0,1080.0,18.0,28.0,-10.1,82.6
2025-12-29,1200.0,1320.0,1192.0,1302.0,1210.8,1188.6,1083.4,25.7,27.6,-1.9,82.5
2025-12-30,1280.0,1288.0,1230.0,1262.0,1232.8,1199.3,1086.5,28.2,27.7,0.5,73.9
2026-01-05,1251.0,1270.0,1223.0,1230.0,1241.2,1208.0,1089.1,27.4,27.6,-0.3,67.6
2026-01-06,1237.0,1270.0,1237.0,1270.0,1250.8,1217.1,1092.5,29.6,28.0,1.6,65.0
2026-01-07,1300.0,1376.0,1300.0,1370.0,1286.8,1228.7,1097.2,38.9,30.2,8.7,66.6
2026-01-08,1377.0,1518.0,1355.0,1456.0,1317.6,1246.3,1102.8,52.7,34.7,18.0,74.6
2026-01-09,1426.0,1448.0,1384.0,1429.0,1351.0,1262.4,1108.1,60.7,39.9,20.8,74.1
2026-01-13,1437.0,1437.0,1378.0,1388.0,1382.6,1267.9,1113.1,63.0,44.5,18.5,75.0
2026-01-14,1369.0,1420.0,1352.0,1406.0,1409.8,1269.9,1117.9,65.6,48.7,16.8,73.6
2026-01-15,1376.0,1458.0,1366.0,1453.0,1426.4,1275.2,1123.1,70.6,53.1,17.5,77.0
2026-01-16,1448.0,1464.0,1385.0,1439.0,1423.0,1277.6,1128.5,72.6,57.0,15.6,80.0
2026-01-19,1456.0,1456.0,1414.0,1420.0,1421.2,1279.5,1133.8,71.8,60.0,11.8,77.8
2026-01-20,1440.0,1479.0,1401.0,1409.0,1425.4,1282.3,1138.8,69.5,61.9,7.6,78.7
2026-01-21,1379.0,1425.0,1363.0,1419.0,1428.0,1289.1,1144.2,67.7,63.0,4.6,79.3
2026-01-22,1445.0,1460.0,1411.0,1441.0,1425.6,1298.2,1149.9,67.2,63.9,3.4,73.5
2026-01-23,1467.0,1596.0,1438.0,1575.0,1452.8,1312.3,1157.7,76.8,66.4,10.4,79.6
2026-01-26,1615.0,1720.0,1568.0,1672.0,1503.2,1332.1,1166.6,91.2,71.4,19.8,87.1
2026-01-27,1632.0,1738.0,1605.0,1685.0,1558.4,1352.5,1175.5,102.4,77.6,24.8,93.8
2026-01-28,1645.0,1657.0,1516.0,1543.0,1583.2,1366.9,1182.3,98.8,81.8,16.9,98.3
2026-01-29,1538.0,1602.0,1502.0,1547.0,1604.4,1384.2,1189.1,95.1,84.5,10.6,93.8
2026-01-30,1522.0,1548.0,1490.0,1521.0,1593.6,1399.6,1195.8,89.0,85.4,3.6,92.8
2026-02-02,1514.0,1571.0,1477.0,1480.0,1555.2,1412.7,1202.1,80.0,84.3,-4.3,95.3
2026-02-03,1507.0,1536.0,1472.0,1530.0,1524.2,1426.4,1209.1,76.0,82.7,-6.6,95.0
2026-02-04,1501.0,1546.0,1480.0,1533.0,1522.2,1438.8,1216.5,72.3,80.6,-8.3,93.1
2026-02-05,1600.0,1797.0,1580.0,1747.0,1562.2,1461.1,1225.8,85.6,81.6,4.0,106.4
2026-02-06,1770.0,1794.0,1707.0,1742.0,1606.4,1478.7,1235.1,94.6,84.2,10.4,109.6
2026-02-09,1800.0,1913.0,1751.0,1853.0,1681.0,1502.3,1246.5,109.5,89.3,20.2,116.2
2026-02-10,1813.0,2007.0,1784.0,1966.0,1768.2,1531.8,1259.4,128.9,97.2,31.7,127.7
2026-02-12,2006.0,2083.0,1960.0,2032.0,1868.0,1562.2,1272.8,147.9,107.3,40.6,133.0
2026-02-13,1995.0,1995.0,1879.0,1905.0,1899.6,1583.6,1284.7,151.0,116.1,34.9,132.6
2026-02-16,2185.0,2305.0,2181.0,2305.0,2012.2,1617.6,1302.1,183.6,129.6,54.0,150.4
2026-02-17,2355.0,2670.0,2303.0,2423.0,2126.2,1657.4,1321.0,216.5,146.9,69.5,167.1
2026-02-18,2328.0,2409.0,2190.0,2208.0,2174.6,1690.2,1337.2,222.6,162.1,60.5,171.6
2026-02-19,2258.0,2347.0,2190.0,2235.0,2215.2,1723.3,1354.1,227.0,175.1,51.9,175.7
2026-02-20,2233.0,2271.0,2085.0,2153.0,2264.8,1751.3,1370.3,221.3,184.3,37.0,184.9
2026-02-24,2103.0,2110.0,1963.0,1970.0,2197.8,1772.6,1384.1,199.8,187.4,12.4,191.7
2026-02-25,2050.0,2168.0,2010.0,2096.0,2132.4,1799.6,1399.3,190.7,188.1,2.6,201.3
2026-02-26,2102.0,2200.0,2068.0,2085.0,2107.8,1826.6,1412.8,180.5,186.5,-6.1,206.0
2026-02-27,2122.0,2233.0,2085.0,2225.0,2105.8,1858.9,1427.5,181.6,185.5,-4.0,197.7
2026-03-02,2186.0,2195.0,2071.0,2130.0,2101.2,1886.4,1441.6,172.8,183.0,-10.2,202.5
2026-03-03,2100.0,2159.0,1977.0,1977.0,2102.6,1902.5,1454.0,151.8,176.8,-25.0,203.3
2026-03-04,2017.0,2100.0,1910.0,1935.0,2070.4,1913.0,1465.9,130.2,167.4,-37.2,200.9
2026-03-05,2065.0,2126.0,2025.0,2048.0,2063.0,1927.6,1479.0,120.8,158.1,-37.3,205.8
2026-03-06,2048.0,2177.0,2027.0,2093.0,2036.6,1949.6,1492.0,115.7,149.6,-33.9,205.6
2026-03-09,2002.0,2027.0,1920.0,2021.0,2014.8,1968.5,1504.4,104.6,140.6,-36.0,189.4
2026-03-10,2050.0,2172.0,1996.0,2157.0,2050.8,1994.0,1517.6,105.6,133.6,-28.0,175.7
2026-03-11,2160.0,2260.0,2114.0,2139.0,2091.6,2020.3,1530.9,103.7,127.7,-23.9,169.5
2026-03-12,2109.0,2130.0,2010.0,2020.0,2086.0,2039.9,1543.4,91.6,120.4,-28.8,167.5
2026-03-13,1998.0,2053.0,1977.0,2046.0,2076.6,2060.4,1556.6,83.1,113.0,-29.9,159.6
2026-03-16,2011.0,2074.0,1981.0,2037.0,2079.8,2072.0,1570.0,74.8,105.3,-30.5,152.7
2026-03-17,2069.0,2110.0,1983.0,2007.0,2049.8,2082.6,1583.3,65.0,97.3,-32.2,147.6
2026-03-18,2077.0,2136.0,2007.0,2081.0,2038.2,2091.8,1597.8,62.6,90.3,-27.8,147.4
2026-03-19,2030.0,2039.0,1967.0,2000.0,2034.2,2093.1,1611.0,53.4,83.0,-29.5,145.0
2026-03-23,1920.0,1935.0,1874.0,1875.0,2000.0,2086.8,1622.1,35.7,73.5,-37.8,143.0
2026-03-24,1940.0,1963.0,1876.0,1958.0,1984.2,2089.0,1633.8,28.0,64.4,-36.4,136.3
2026-03-25,1958.0,2031.0,1947.0,2018.0,1986.4,2077.5,1647.1,26.5,56.8,-30.3,128.7
2026-03-26,2021.0,2039.0,1963.0,2000.0,1970.2,2060.6,1660.1,23.5,50.2,-26.6,120.5
2026-03-27,1980.0,2166.0,1971.0,2149.0,2000.0,2058.2,1672.1,32.9,46.7,-13.9,123.7
2026-03-30,2049.0,2077.0,2012.0,2036.0,2032.2,2050.2,1681.2,30.8,43.5,-12.8,121.1
2026-03-31,2015.0,2043.0,1932.0,1932.0,2027.0,2041.4,1689.3,20.5,38.9,-18.4,116.5
2026-04-01,2015.0,2127.0,2005.0,2118.0,2047.0,2047.3,1699.2,27.0,36.5,-9.5,120.0
2026-04-02,2102.0,2205.0,2060.0,2089.0,2064.8,2047.0,1708.7,29.5,35.1,-5.6,121.1
2026-04-03,2114.0,2269.0,2114.0,2189.0,2072.8,2051.2,1720.0,39.1,35.9,3.2,128.6
2026-04-06,2204.0,2408.0,2196.0,2308.0,2127.2,2054.5,1734.2,55.7,39.9,15.8,137.6
2026-04-07,2330.0,2354.0,2156.0,2191.0,2179.0,2057.0,1747.2,58.7,43.6,15.1,142.6
2026-04-08,2256.0,2422.0,2222.0,2395.0,2234.4,2073.7,1762.8,76.7,50.3,26.4,149.9
2026-04-09,2400.0,2400.0,2272.0,2310.0,2278.6,2088.7,1777.9,83.1,56.8,26.3,150.9
2026-04-10,2320.0,2386.0,2205.0,2221.0,2285.0,2095.6,1791.9,80.1,61.5,18.6,154.9
2026-04-13,2201.0,2346.0,2201.0,2309.0,2285.2,2104.2,1806.9,83.8,65.9,17.9,158.9
2026-04-14,2398.0,2506.0,2380.0,2478.0,2342.6,2122.5,1825.1,99.3,72.6,26.7,167.0
2026-04-15,2520.0,2582.0,2427.0,2451.0,2353.8,2134.3,1842.6,108.1,79.7,28.4,172.6
2026-04-16,2540.0,2631.0,2513.0,2550.0,2401.8,2150.7,1861.2,121.7,88.1,33.6,171.6
2026-04-17,2540.0,2600.0,2483.0,2521.0,2461.8,2170.8,1879.0,128.6,96.2,32.4,170.1
2026-04-20,2521.0,2710.0,2471.0,2646.0,2529.2,2194.8,1898.0,142.6,105.5,37.1,179.3
2026-04-21,2650.0,2858.0,2623.0,2817.0,2597.0,2226.0,1919.7,165.5,117.5,48.0,182.1
2026-04-22,2767.0,2852.0,2680.0,2830.0,2672.8,2258.9,1940.1,182.6,130.5,52.1,184.1
2026-04-23,2874.0,2878.0,2560.0,2587.0,2680.2,2279.1,1957.7,174.6,139.3,35.3,193.9
2026-04-24,2585.0,2635.0,2517.0,2552.0,2686.4,2301.2,1975.4,163.5,144.2,19.3,186.7
2026-04-27,2624.0,2764.0,2552.0,2710.0,2699.2,2334.6,1994.6,165.6,148.4,17.1,187.7
2026-04-28,2738.0,2755.0,2552.0,2575.0,2650.8,2359.3,2010.6,154.5,149.7,4.8,185.7
2026-04-30,2525.0,2625.0,2489.0,2579.0,2600.6,2381.7,2025.6,144.4,148.6,-4.2,186.3
2026-05-01,2550.0,2599.0,2510.0,2544.0,2592.0,2403.5,2040.5,132.1,145.3,-13.2,179.7
2026-05-07,2644.0,2789.0,2613.0,2702.0,2622.0,2425.6,2058.0,133.5,142.9,-9.5,186.9
2026-05-08,2685.0,2974.0,2652.0,2930.0,2666.0,2461.4,2078.3,151.3,144.6,6.7,195.8
2026-05-11,2980.0,3140.0,2945.0,3080.0,2767.0,2507.3,2100.0,175.4,150.8,24.7,199.7
2026-05-12,3085.0,3140.0,2908.0,2967.0,2844.6,2541.2,2120.4,183.4,157.3,26.1,203.4
2026-05-13,2950.0,2950.0,2876.0,2925.0,2920.8,2574.7,2140.4,184.1,162.7,21.5,201.6
2026-05-14,2950.0,3120.0,2833.0,2904.0,2961.2,2603.3,2160.4,181.0,166.3,14.6,205.0
2026-05-15,2804.0,2933.0,2404.0,2404.0,2856.0,2607.1,2173.5,136.5,160.4,-23.8,226.0
2026-05-18,2254.0,2283.0,2061.0,2173.0,2674.6,2606.4,2183.3,81.7,144.6,-62.9,238.2
2026-05-19,2214.0,2299.0,2125.0,2169.0,2515.0,2597.4,2191.2,37.6,123.2,-85.7,227.9
2026-05-20,2130.0,2130.0,1842.0,1949.0,2319.8,2582.9,2194.9,-15.0,95.6,-110.6,242.9
2026-05-21,2026.0,2033.0,1841.0,1917.0,2122.4,2570.8,2198.0,-58.6,64.7,-123.4,241.4
2026-05-22,1950.0,2097.0,1920.0,2084.0,2058.4,2561.8,2205.2,-78.8,36.0,-114.8,239.8
2026-05-25,2134.0,2140.0,1973.0,2045.0,2032.8,2544.4,2211.8,-96.8,9.5,-106.3,242.0
2026-05-26,2059.0,2096.0,1905.0,1953.0,1989.6,2524.5,2217.6,-117.1,-15.8,-101.3,249.3
2026-05-27,1953.0,1979.0,1863.0,1881.0,1976.0,2497.8,2222.9,-137.5,-40.2,-97.3,240.1
2026-05-28,1865.0,1865.0,1750.0,1798.0,1952.2,2468.8,2226.5,-158.5,-63.8,-94.6,226.4
2026-05-29,1838.0,1867.0,1790.0,1831.0,1901.6,2436.2,2230.5,-170.5,-85.2,-85.3,216.9
2026-06-01,1830.0,1876.0,1784.0,1850.0,1862.6,2397.6,2231.9,-176.4,-103.4,-73.0,206.9
2026-06-02,1850.0,1874.0,1777.0,1874.0,1846.8,2359.3,2233.6,-177.2,-118.2,-59.0,207.4
2026-06-03,1794.0,1794.0,1686.0,1736.0,1817.8,2325.3,2232.1,-186.7,-131.9,-54.9,200.3
2026-06-04,1745.0,1800.0,1701.0,1726.0,1803.4,2292.2,2228.9,-192.9,-144.1,-48.8,169.6
2026-06-05,1698.0,1786.0,1692.0,1723.0,1781.8,2252.8,2224.7,-195.8,-154.4,-41.4,151.8
2026-06-08,1644.0,1695.0,1622.0,1679.0,1747.6,2216.9,2221.7,-199.3,-163.4,-35.9,146.6
2026-06-09,1719.0,1764.0,1681.0,1690.0,1710.8,2181.4,2213.5,-198.9,-170.5,-28.4,129.3
2026-06-10,1740.0,1780.0,1672.0,1715.0,1706.6,2148.2,2204.1,-194.4,-175.3,-19.1,123.3
2026-06-11,1668.0,1668.0,1613.0,1658.0,1693.0,2106.4,2196.7,-193.1,-178.8,-14.3,117.7
2026-06-12,1688.0,1701.0,1606.0,1646.0,1677.6,2055.1,2188.9,-190.9,-181.3,-9.6,112.6
2026-06-15,1765.0,1860.0,1718.0,1748.0,1691.4,2001.8,2183.5,-178.9,-180.8,1.9,114.2
2026-06-16,1800.0,1840.0,1710.0,1840.0,1721.4,1956.7,2181.8,-160.0,-176.6,16.6,115.2
2026-06-17,1839.0,1930.0,1780.0,1883.0,1755.0,1915.0,2178.9,-140.0,-169.3,29.3,116.6
2026-06-18,1889.0,2033.0,1871.0,2016.0,1826.6,1879.5,2178.0,-112.2,-157.9,45.7,122.6
2026-06-19,2041.0,2041.0,1810.0,1863.0,1870.0,1857.9,2173.2,-101.3,-146.6,45.3,132.6
2026-06-22,2010.0,2206.0,2009.0,2195.0,1959.4,1858.8,2174.0,-65.1,-130.3,65.2,150.1
2026-06-23,2164.0,2164.0,1950.0,1980.0,1987.4,1851.2,2174.1,-53.1,-114.8,61.7,154.2
2026-06-24,1980.0,2027.0,1881.0,1893.0,1989.4,1849.0,2173.5,-50.1,-101.9,51.8,157.6
2026-06-25,1945.0,1955.0,1820.0,1854.0,1957.0,1846.4,2170.9,-50.3,-91.6,41.3,160.5
2026-06-26,1820.0,1829.0,1767.0,1815.0,1947.4,1835.7,2167.2,-53.0,-83.8,30.9,159.5
2026-06-29,1894.0,1930.0,1825.0,1877.0,1883.8,1829.0,2165.3,-49.5,-77.0,27.5,161.6
2026-06-30,1870.0,1870.0,1756.0,1848.0,1857.4,1824.8,2161.2,-48.5,-71.3,22.7,162.6
2026-07-01,1850.0,1930.0,1817.0,1901.0,1859.0,1825.6,2158.0,-43.0,-65.6,22.6,163.4
