Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist
2025-07-15,3096.1,3212.5,3071.8,3202.8,,,,0.0,0.0,0.0
2025-07-16,3183.4,3241.6,3168.9,3193.1,,,,-0.8,-0.2,-0.6
2025-07-17,3392.1,3610.5,3285.3,3610.5,,,,31.9,6.3,25.7
2025-07-18,3542.5,3629.9,3494.0,3629.9,,,,58.7,16.8,42.0
2025-07-22,3634.7,3683.2,3537.7,3581.3,3443.5,,,75.2,28.4,46.7
2025-07-23,3591.0,3654.1,3566.8,3629.9,3528.9,,,91.1,41.0,50.1
2025-07-24,3634.7,3722.1,3620.2,3717.2,3633.7,,,109.5,54.7,54.8
2025-07-25,3707.5,3722.1,3644.4,3722.1,3656.1,,,123.0,68.3,54.7
2025-07-28,3692.9,3712.4,3523.1,3581.3,3646.4,,,121.0,78.9,42.1
2025-07-29,3523.1,3552.2,3479.4,3523.1,3634.7,,,113.4,85.8,27.6
2025-07-30,3557.1,3571.6,3479.4,3508.5,3610.5,,,105.0,89.6,15.4
2025-07-31,3513.4,3586.2,3494.0,3542.5,3575.5,,,99.9,91.7,8.2
2025-08-01,3489.1,3508.5,3416.3,3484.3,3528.0,,,90.2,91.4,-1.2
2025-08-04,3411.5,3600.7,3411.5,3591.0,3529.9,,,90.0,91.1,-1.1
2025-08-05,3600.7,3634.7,3557.1,3600.7,3545.4,,,89.6,90.8,-1.2
2025-08-06,3610.5,3610.5,3561.9,3576.5,3559.0,,,86.4,89.9,-3.5
2025-08-07,3576.5,3615.3,3566.8,3600.7,3570.7,,,84.8,88.9,-4.1
2025-08-08,3591.0,3610.5,3561.9,3600.7,3594.0,,,82.6,87.6,-5.1
2025-08-12,3639.6,3731.8,3625.0,3654.1,3606.6,,,84.2,86.9,-2.8
2025-08-13,3683.2,3712.4,3610.5,3644.4,3615.3,,,83.7,86.3,-2.6
2025-08-14,3639.6,3639.6,3566.8,3615.3,3623.1,,,80.0,85.0,-5.0
2025-08-15,3736.6,3780.3,3581.3,3639.6,3630.8,,,78.1,83.7,-5.5
2025-08-18,3591.0,3663.8,3586.2,3625.0,3635.7,,,74.6,81.9,-7.2
2025-08-19,3625.0,3663.8,3615.3,3663.8,3637.6,,,74.2,80.3,-6.2
2025-08-20,3625.0,3649.3,3576.5,3605.6,3629.9,3573.8,,68.3,77.9,-9.6
2025-08-21,3591.0,3639.6,3571.6,3571.6,3621.1,3588.5,,60.2,74.4,-14.2
2025-08-22,3586.2,3625.0,3576.5,3620.2,3617.2,3605.6,,57.0,70.9,-13.9
2025-08-25,3654.1,3668.7,3566.8,3591.0,3610.5,3604.8,,51.6,67.0,-15.4
2025-08-26,3625.0,3629.9,3537.7,3615.3,3600.7,3604.2,,48.7,63.4,-14.7
2025-08-27,3625.0,3707.5,3615.3,3678.4,3615.3,3608.1,,50.9,60.9,-10.0
2025-08-28,3649.3,3717.2,3644.4,3688.1,3638.6,3610.5,,52.8,59.2,-6.5
2025-08-29,3736.6,3799.7,3707.5,3785.2,3671.6,3613.2,,61.4,59.7,1.7
2025-09-01,3746.3,3770.6,3644.4,3668.7,3687.1,3611.0,,58.2,59.4,-1.2
2025-09-02,3668.7,3702.7,3629.9,3659.0,3695.9,3614.1,,54.2,58.3,-4.1
2025-09-03,3654.1,3668.7,3620.2,3663.8,3692.9,3619.8,,50.9,56.9,-6.0
2025-09-04,3673.5,3678.4,3625.0,3649.3,3685.2,3625.4,,46.5,54.8,-8.3
2025-09-05,3688.1,3722.1,3649.3,3668.7,3661.9,3630.4,,44.1,52.7,-8.5
2025-09-08,3692.9,3712.4,3639.6,3707.5,3669.7,3639.4,,44.9,51.1,-6.2
2025-09-09,3717.2,3760.9,3692.9,3726.9,3683.2,3644.8,,46.5,50.2,-3.7
2025-09-10,3916.2,3964.7,3790.0,3804.6,3711.4,3653.0,,53.4,50.8,2.6
2025-09-11,3867.6,3911.3,3843.4,3882.2,3758.0,3665.2,,64.4,53.5,10.9
2025-09-12,3891.9,3911.3,3828.8,3843.4,3792.9,3674.9,,69.2,56.7,12.5
2025-09-16,3877.4,3945.3,3857.9,3921.0,3835.6,3687.7,,78.3,61.0,17.3
2025-09-17,3930.7,3935.6,3857.9,3857.9,3861.8,3695.9,,79.6,64.7,14.9
2025-09-18,3896.8,4018.1,3857.9,3945.3,3890.0,3707.9,,86.6,69.1,17.5
2025-09-19,3989.0,3993.8,3843.4,3921.0,3897.7,3720.1,,89.2,73.1,16.1
2025-09-22,3945.3,4042.3,3935.6,4032.6,3935.6,3735.8,,99.1,78.3,20.8
2025-09-24,4061.8,4192.8,3998.7,4192.8,3989.9,3758.6,,118.6,86.4,32.2
2025-09-25,4105.4,4158.8,4037.5,4047.2,4027.8,3773.9,,120.8,93.3,27.5
2025-09-26,4042.3,4042.3,3930.7,3930.7,4024.9,3786.9,,111.9,97.0,14.9
2025-09-29,3939.6,3984.1,3924.8,3969.3,4034.5,3802.8,,106.7,98.9,7.8
2025-09-30,3969.3,3994.0,3934.7,3954.5,4018.9,3816.2,,100.3,99.2,1.1
2025-10-01,3944.6,3949.5,3840.8,3895.1,3959.4,3828.3,,89.3,97.2,-7.9
2025-10-02,3939.6,3974.2,3914.9,3914.9,3932.9,3840.3,,81.3,94.0,-12.7
2025-10-03,4038.5,4048.4,3959.4,4033.6,3953.5,3854.5,,83.6,92.0,-8.4
2025-10-06,4092.9,4142.3,4058.3,4092.9,3978.2,3870.7,,89.1,91.4,-2.2
2025-10-07,4127.5,4236.2,4097.8,4176.9,4022.7,3886.4,,99.2,93.0,6.2
2025-10-08,4087.9,4107.7,4033.6,4092.9,4062.2,3903.4,,99.2,94.2,5.0
2025-10-09,4167.0,4251.0,4167.0,4216.4,4122.5,3925.7,,108.0,97.0,11.0
2025-10-10,4176.9,4186.8,4078.0,4102.8,4136.4,3943.2,,104.5,98.5,6.1
2025-10-14,4033.6,4122.5,3989.1,3989.1,4115.6,3956.8,,91.6,97.1,-5.5
2025-10-15,3984.1,4112.6,3984.1,4083.0,4096.8,3973.4,,87.9,95.2,-7.4
2025-10-16,4147.2,4176.9,4117.6,4167.0,4111.7,3991.8,,90.7,94.3,-3.7
2025-10-17,4107.7,4142.3,4087.9,4112.6,4090.9,4007.2,,87.5,93.0,-5.5
2025-10-20,4167.0,4226.3,4122.5,4196.7,4109.7,4022.9,,90.7,92.5,-1.8
