Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist
2025-07-15,1118.0,1128.8,1110.2,1112.2,,,,0.0,0.0,0.0
2025-07-16,1114.1,1130.7,1109.2,1123.9,,,,0.9,0.2,0.7
2025-07-17,1130.7,1143.4,1119.0,1119.0,,,,1.3,0.4,0.9
2025-07-18,1130.7,1130.7,1118.0,1121.9,,,,1.7,0.7,1.1
2025-07-22,1121.9,1130.7,1118.0,1120.0,1119.4,,,1.9,0.9,1.0
2025-07-23,1117.0,1150.2,1117.0,1144.4,1125.8,,,4.0,1.5,2.5
2025-07-24,1144.4,1151.2,1120.9,1142.4,1129.5,,,5.5,2.3,3.1
2025-07-25,1145.3,1145.3,1119.0,1119.0,1129.5,,,4.6,2.8,1.9
2025-07-28,1119.0,1134.6,1114.1,1125.8,1130.3,,,4.5,3.1,1.4
2025-07-29,1125.8,1125.8,1116.1,1121.9,1130.7,,,4.0,3.3,0.7
2025-07-30,1121.9,1130.7,1116.1,1129.7,1127.8,,,4.2,3.5,0.7
2025-07-31,1131.7,1134.6,1120.9,1134.6,1126.2,,,4.7,3.7,1.0
2025-08-01,1130.7,1148.3,1129.7,1147.3,1131.9,,,6.1,4.2,1.9
2025-08-04,1120.0,1139.5,1120.0,1132.7,1133.2,,,5.9,4.5,1.4
2025-08-05,1137.5,1140.5,1121.9,1133.6,1135.6,,,5.8,4.8,1.0
2025-08-06,1138.5,1140.5,1120.0,1123.9,1134.4,,,4.8,4.8,0.0
2025-08-07,1123.9,1141.4,1123.9,1132.7,1134.0,,,4.7,4.8,-0.1
2025-08-08,1133.6,1140.5,1125.8,1134.6,1131.5,,,4.8,4.8,-0.0
2025-08-12,1138.5,1145.3,1128.8,1135.6,1132.1,,,4.8,4.8,0.0
2025-08-13,1145.3,1152.2,1124.8,1124.8,1130.3,,,3.9,4.6,-0.7
2025-08-14,1129.7,1136.6,1120.9,1128.8,1131.3,,,3.5,4.4,-0.9
2025-08-15,1269.2,1300.5,1210.7,1211.7,1147.1,,,9.8,5.5,4.3
2025-08-18,1234.1,1241.9,1198.0,1198.0,1159.8,,,13.4,7.1,6.4
2025-08-19,1195.1,1217.5,1194.1,1214.6,1175.6,,,17.5,9.2,8.4
2025-08-20,1219.5,1220.5,1193.1,1193.1,1189.2,1141.0,,18.8,11.1,7.7
2025-08-21,1192.2,1194.1,1168.7,1169.7,1197.4,1143.3,,17.7,12.4,5.3
2025-08-22,1168.7,1180.5,1165.8,1171.7,1189.4,1145.3,,16.8,13.3,3.5
2025-08-25,1189.2,1209.7,1182.4,1194.1,1188.7,1148.3,,17.7,14.2,3.5
2025-08-26,1192.2,1196.1,1176.6,1176.6,1181.0,1150.4,,16.8,14.7,2.1
2025-08-27,1174.6,1178.5,1160.0,1164.8,1175.4,1152.2,,15.0,14.7,0.2
2025-08-28,1157.0,1165.8,1153.1,1165.8,1174.6,1153.1,,13.4,14.5,-1.0
2025-08-29,1157.0,1164.8,1154.1,1155.1,1171.3,1153.6,,11.2,13.8,-2.6
2025-09-01,1153.1,1158.0,1133.6,1137.5,1160.0,1154.3,,8.0,12.7,-4.7
2025-09-02,1136.6,1147.3,1129.7,1136.6,1152.0,1154.8,,5.3,11.2,-5.9
2025-09-03,1129.7,1136.6,1107.3,1111.2,1141.2,1154.3,,1.0,9.2,-8.1
2025-09-04,1103.4,1117.0,1099.5,1102.4,1128.6,1153.3,,-3.0,6.7,-9.7
2025-09-05,1101.4,1102.4,1080.9,1093.6,1116.3,1151.6,,-6.8,4.0,-10.8
2025-09-08,1103.4,1109.2,1080.9,1084.8,1105.7,1149.1,,-10.4,1.1,-11.5
2025-09-09,1092.7,1111.2,1088.8,1095.6,1097.5,1147.6,,-12.2,-1.5,-10.7
2025-09-10,1098.5,1100.5,1081.9,1092.7,1093.8,1146.0,,-13.8,-4.0,-9.8
2025-09-11,1105.3,1113.1,1102.4,1109.2,1095.2,1145.4,,-13.5,-5.9,-7.6
2025-09-12,1102.4,1108.3,1095.6,1098.5,1096.2,1144.0,,-14.0,-7.5,-6.5
2025-09-16,1098.5,1108.3,1089.7,1107.3,1100.7,1143.0,,-13.5,-8.7,-4.8
2025-09-17,1103.4,1105.3,1090.7,1090.7,1099.7,1141.2,,-14.3,-9.8,-4.5
2025-09-18,1091.7,1108.3,1089.7,1106.3,1102.4,1140.4,,-13.6,-10.6,-3.0
2025-09-19,1108.3,1143.4,1108.3,1128.8,1106.3,1140.4,,-11.0,-10.7,-0.3
2025-09-22,1140.5,1151.2,1133.6,1141.4,1114.9,1137.6,,-7.9,-10.1,2.3
2025-09-24,1148.3,1155.1,1128.8,1155.1,1124.5,1135.9,,-4.2,-8.9,4.7
2025-09-25,1168.7,1180.5,1160.0,1168.7,1140.1,1134.1,,-0.2,-7.2,7.0
2025-09-26,1159.0,1168.7,1139.5,1141.4,1147.1,1132.0,,0.7,-5.6,6.3
2025-09-29,1141.4,1142.4,1097.5,1097.5,1140.8,1129.1,,-2.0,-4.9,2.9
2025-09-30,1098.5,1116.1,1097.5,1113.1,1135.2,1126.8,,-2.9,-4.5,1.6
2025-10-01,1100.5,1107.3,1087.8,1087.8,1121.7,1122.5,,-5.6,-4.7,-0.9
