Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist
2025-07-15,1509.9,1516.9,1474.0,1481.0,,,,0.0,0.0,0.0
2025-07-16,1499.0,1505.9,1470.0,1478.0,,,,-0.2,-0.0,-0.2
2025-07-17,1497.0,1535.9,1483.0,1506.9,,,,1.9,0.3,1.5
2025-07-18,1577.8,1588.8,1522.9,1527.9,,,,5.2,1.3,3.9
2025-07-22,1534.9,1545.9,1495.0,1495.0,1497.8,,,5.1,2.1,3.0
2025-07-23,1519.9,1547.9,1494.0,1535.9,1508.7,,,8.2,3.3,4.9
2025-07-24,1536.9,1549.8,1519.9,1544.9,1522.1,,,11.3,4.9,6.4
2025-07-25,1536.9,1571.8,1527.9,1540.9,1528.9,,,13.3,6.6,6.7
2025-07-28,1542.9,1565.8,1538.9,1542.9,1531.9,,,14.8,8.2,6.6
2025-07-29,1518.9,1527.9,1497.0,1525.9,1538.1,,,14.5,9.5,5.0
2025-07-30,1535.9,1550.8,1520.9,1536.9,1538.3,,,15.0,10.6,4.4
2025-07-31,1541.9,1562.8,1539.9,1547.9,1538.9,,,16.1,11.7,4.4
2025-08-01,1548.9,1580.8,1541.9,1580.8,1546.9,,,19.3,13.2,6.1
2025-08-04,1536.9,1634.7,1536.9,1630.7,1564.4,,,25.7,15.7,10.0
2025-08-05,1656.6,1664.6,1620.7,1638.7,1587.0,,,31.0,18.8,12.2
2025-08-06,1632.7,1638.7,1578.8,1603.7,1600.3,,,32.0,21.4,10.6
2025-08-07,1603.7,1618.7,1598.7,1614.7,1613.7,,,33.3,23.8,9.5
2025-08-08,1604.7,1615.7,1597.8,1606.7,1618.9,,,33.3,25.7,7.6
2025-08-12,1589.8,1592.8,1513.9,1513.9,1595.6,,,25.5,25.7,-0.1
2025-08-13,1511.9,1518.9,1483.0,1484.0,1564.6,,,16.8,23.9,-7.1
2025-08-14,1497.0,1516.9,1471.0,1492.0,1542.3,,,10.3,21.2,-10.8
2025-08-15,1497.0,1606.7,1477.0,1537.9,1526.9,,,8.9,18.7,-9.9
2025-08-18,1563.8,1634.7,1526.9,1529.9,1511.5,,,6.9,16.4,-9.4
2025-08-19,1536.9,1589.8,1517.9,1582.8,1525.3,,,9.6,15.0,-5.4
2025-08-20,1574.8,1591.8,1529.9,1542.9,1537.1,1544.9,,8.4,13.7,-5.3
2025-08-21,1526.9,1536.9,1497.0,1497.0,1538.1,1545.5,,3.7,11.7,-8.0
2025-08-22,1493.0,1506.9,1474.0,1492.0,1528.9,1546.1,,-0.5,9.2,-9.7
2025-08-25,1497.0,1569.8,1496.0,1537.9,1530.5,1547.3,,-0.0,7.4,-7.4
2025-08-26,1516.9,1516.9,1485.0,1492.0,1512.3,1545.9,,-3.4,5.2,-8.6
2025-08-27,1492.0,1506.9,1462.0,1501.9,1504.1,1546.2,,-5.1,3.2,-8.3
2025-08-28,1501.9,1516.9,1485.0,1496.0,1503.9,1544.6,,-6.9,1.1,-8.1
2025-08-29,1504.9,1545.9,1499.0,1542.9,1514.1,1544.5,,-4.5,0.0,-4.5
2025-09-01,1533.9,1586.8,1522.9,1563.8,1519.3,1545.4,,-0.9,-0.2,-0.7
2025-09-02,1556.8,1572.8,1511.9,1520.9,1525.1,1544.5,,-1.5,-0.5,-1.1
2025-09-03,1511.9,1523.9,1486.0,1515.9,1527.9,1544.1,,-2.4,-0.8,-1.5
2025-09-04,1523.9,1554.8,1518.9,1540.9,1536.9,1544.3,,-1.0,-0.9,-0.1
2025-09-05,1540.9,1541.9,1507.9,1527.9,1533.9,1543.5,,-1.0,-0.9,-0.1
2025-09-08,1561.8,1613.7,1556.8,1613.7,1543.9,1544.8,,5.9,0.5,5.5
2025-09-09,1615.7,1642.7,1603.7,1641.7,1568.0,1545.3,,13.5,3.1,10.4
2025-09-10,1627.7,1652.6,1620.7,1646.7,1594.2,1545.6,,19.7,6.4,13.3
2025-09-11,1660.6,1714.5,1653.6,1714.5,1628.9,1550.0,,29.7,11.1,18.6
2025-09-12,1728.5,1741.5,1622.7,1650.6,1653.4,1551.4,,32.1,15.3,16.8
2025-09-16,1641.7,1641.7,1576.8,1584.8,1647.7,1550.6,,28.4,17.9,10.5
2025-09-17,1577.8,1639.7,1576.8,1636.7,1646.7,1555.5,,29.3,20.2,9.1
2025-09-18,1649.6,1699.5,1646.7,1667.6,1650.8,1562.8,,32.1,22.6,9.6
2025-09-19,1674.6,1721.5,1663.6,1695.6,1647.1,1571.0,,36.2,25.3,10.9
2025-09-22,1695.6,1701.5,1625.7,1628.7,1642.7,1574.6,,33.6,27.0,6.7
2025-09-24,1611.7,1613.7,1524.9,1526.9,1631.1,1574.5,,23.2,26.2,-3.0
2025-09-25,1497.0,1533.9,1489.0,1529.9,1609.7,1572.4,,14.9,23.9,-9.0
2025-09-26,1513.9,1551.8,1503.9,1507.9,1577.8,1571.0,,6.5,20.5,-13.9
2025-09-29,1508.9,1511.9,1488.0,1497.0,1538.1,1571.0,,-1.0,16.2,-17.2
2025-09-30,1497.0,1566.8,1497.0,1546.9,1521.7,1573.2,,-2.9,12.3,-15.2
2025-10-01,1531.9,1532.9,1473.0,1480.0,1512.3,1570.8,,-9.7,7.9,-17.6
2025-10-02,1481.0,1489.0,1450.1,1452.0,1496.8,1569.2,,-17.1,2.9,-20.1
2025-10-03,1447.1,1476.0,1433.1,1461.0,1487.4,1567.6,,-22.0,-2.1,-20.0
2025-10-06,1506.9,1546.9,1492.0,1514.9,1491.0,1568.4,,-21.3,-5.9,-15.4
2025-10-07,1526.9,1550.8,1495.0,1528.9,1487.4,1567.8,,-19.4,-8.6,-10.8
2025-10-08,1506.9,1522.9,1496.0,1500.0,1491.4,1565.3,,-20.0,-10.9,-9.1
2025-10-09,1496.0,1506.9,1471.0,1490.0,1499.0,1564.0,,-21.1,-12.9,-8.1
2025-10-10,1469.0,1478.0,1448.1,1460.0,1498.8,1561.8,,-24.0,-15.2,-8.9
2025-10-14,1430.1,1461.0,1396.2,1398.2,1475.4,1556.1,,-31.0,-18.3,-12.7
2025-10-15,1419.1,1442.1,1401.2,1431.1,1455.8,1552.2,,-33.5,-21.4,-12.1
2025-10-16,1441.1,1455.0,1421.1,1440.1,1443.9,1545.3,,-34.3,-24.0,-10.4
2025-10-17,1421.1,1430.1,1372.2,1380.2,1421.9,1534.8,,-39.4,-27.0,-12.4
2025-10-20,1402.1,1445.1,1392.2,1435.1,1416.9,1526.3,,-38.5,-29.3,-9.2
2025-10-21,1427.1,1433.1,1403.1,1412.1,1419.7,1514.2,,-39.2,-31.3,-7.9
2025-10-22,1417.1,1434.1,1412.1,1422.1,1417.9,1505.1,,-38.5,-32.8,-5.8
2025-10-23,1391.2,1409.1,1380.2,1388.2,1407.5,1497.2,,-40.3,-34.3,-6.0
2025-10-24,1386.2,1388.2,1367.2,1377.2,1406.9,1486.9,,-42.1,-35.8,-6.2
2025-10-27,1375.2,1398.2,1369.2,1379.2,1395.8,1475.3,,-42.8,-37.2,-5.6
2025-10-28,1351.3,1358.2,1329.3,1329.3,1379.2,1460.7,,-46.9,-39.2,-7.7
2025-10-29,1329.3,1333.3,1281.4,1292.4,1353.2,1447.2,,-52.5,-41.8,-10.7
2025-10-30,1276.4,1287.4,1263.4,1270.4,1329.7,1437.0,,-58.0,-45.1,-13.0
2025-10-31,1299.4,1331.3,1287.4,1295.4,1313.3,1427.6,,-59.7,-48.0,-11.7
2025-11-04,1277.4,1281.4,1245.5,1253.5,1288.2,1417.4,1511.1,-63.7,-51.1,-12.6
2025-11-05,1227.5,1234.5,1178.6,1202.6,1262.8,1405.6,1507.4,-70.2,-54.9,-15.2
2025-11-06,1198.6,1208.5,1162.6,1169.6,1238.3,1390.5,1503.3,-77.1,-59.4,-17.7
2025-11-07,1165.6,1220.5,1160.6,1183.6,1220.9,1378.7,1499.0,-80.5,-63.6,-16.9
2025-11-10,1203.6,1214.5,1191.6,1210.5,1204.0,1369.0,1494.7,-80.1,-66.9,-13.2
2025-11-11,1217.5,1263.4,1214.5,1247.5,1202.8,1360.5,1491.4,-75.9,-68.7,-7.2
2025-11-12,1253.5,1275.4,1224.5,1241.5,1210.5,1349.5,1487.5,-72.2,-69.4,-2.8
2025-11-13,1237.5,1240.5,1192.6,1207.5,1218.1,1336.7,1483.0,-71.3,-69.8,-1.5
2025-11-14,1188.6,1203.6,1183.6,1183.6,1218.1,1324.0,1478.2,-71.6,-70.1,-1.5
2025-11-17,1065.8,1065.8,1001.0,1014.9,1179.0,1305.0,1471.2,-84.5,-73.0,-11.5
2025-11-18,999.0,1031.9,996.0,1018.9,1133.3,1287.4,1464.4,-93.3,-77.1,-16.2
2025-11-19,1001.0,1021.9,989.0,1000.0,1085.0,1271.5,1457.3,-100.7,-81.8,-18.9
2025-11-20,1027.9,1081.8,1023.9,1069.8,1057.5,1257.0,1450.9,-99.7,-85.4,-14.3
2025-11-21,1039.9,1085.8,1037.9,1084.8,1037.7,1242.8,1444.3,-96.7,-87.6,-9.0
2025-11-25,1094.8,1132.7,1089.8,1125.7,1059.8,1232.6,1437.6,-89.9,-88.1,-1.8
2025-11-26,1136.7,1141.7,1099.8,1113.7,1078.8,1219.8,1430.6,-84.5,-87.4,2.9
2025-11-27,1127.7,1130.7,1109.7,1127.7,1104.4,1208.4,1424.2,-78.2,-85.5,7.3
2025-11-28,1118.7,1118.7,1065.8,1070.8,1104.6,1194.3,1417.0,-76.9,-83.8,6.9
2025-12-01,1078.8,1085.8,1052.9,1069.8,1101.6,1181.6,1409.8,-75.1,-82.1,7.0
2025-12-02,1095.8,1114.7,1084.8,1101.8,1096.8,1170.6,1404.3,-70.3,-79.7,9.4
2025-12-03,1117.7,1125.7,1092.8,1103.8,1094.8,1159.6,1399.2,-65.6,-76.9,11.3
2025-12-04,1103.8,1128.7,1096.8,1128.7,1095.0,1151.5,1394.4,-59.1,-73.3,14.2
2025-12-05,1127.7,1187.6,1127.7,1162.6,1113.3,1146.3,1389.4,-50.7,-68.8,18.1
2025-12-08,1144.7,1256.4,1139.7,1217.5,1142.9,1144.2,1385.2,-39.1,-62.9,23.7
2025-12-09,1222.5,1240.5,1179.6,1196.6,1161.8,1140.3,1380.1,-31.3,-56.6,25.3
2025-12-10,1192.6,1194.6,1144.7,1144.7,1170.0,1135.9,1374.8,-29.0,-51.0,22.1
2025-12-11,1157.6,1184.6,1125.7,1132.7,1170.8,1133.1,1369.9,-27.7,-46.4,18.6
2025-12-12,1134.7,1134.7,1104.8,1108.7,1160.0,1130.7,1364.8,-28.4,-42.8,14.4
2025-12-15,1114.7,1151.7,1107.7,1151.7,1146.9,1129.4,1359.6,-25.1,-39.2,14.1
2025-12-16,1107.7,1117.7,1075.8,1091.8,1125.9,1124.7,1354.3,-27.1,-36.8,9.7
2025-12-17,1097.8,1109.7,1076.8,1106.8,1118.3,1119.0,1349.0,-27.1,-34.9,7.8
2025-12-18,1092.8,1094.8,1061.8,1077.8,1107.3,1112.5,1343.5,-29.1,-33.7,4.6
2025-12-19,1077.8,1096.8,1070.8,1076.8,1101.0,1107.3,1337.3,-30.4,-33.1,2.6
2025-12-22,1098.8,1108.7,1055.9,1079.8,1086.6,1103.1,1330.8,-30.9,-32.6,1.7
2025-12-23,1080.8,1098.8,1071.8,1088.8,1086.0,1106.1,1325.0,-30.2,-32.1,2.0
2025-12-24,1077.8,1097.8,1074.8,1076.8,1080.0,1108.4,1319.2,-30.2,-31.8,1.5
2025-12-25,1087.8,1124.7,1083.8,1117.7,1088.0,1113.1,1313.5,-26.7,-30.7,4.1
2025-12-26,1133.7,1134.7,1098.8,1106.8,1094.0,1114.6,1307.9,-24.5,-29.5,5.0
2025-12-29,1108.0,1120.0,1101.0,1103.0,1098.6,1115.3,1301.1,-22.7,-28.1,5.4
2025-12-30,1100.0,1100.0,1068.0,1074.0,1095.7,1113.2,1293.5,-23.4,-27.2,3.8
2026-01-05,1086.0,1089.0,1038.0,1051.0,1090.5,1110.7,1285.6,-25.6,-26.9,1.3
2026-01-06,1072.0,1129.0,1072.0,1114.0,1089.8,1110.2,1277.6,-21.9,-25.9,4.0
2026-01-07,1120.0,1124.0,1099.0,1118.0,1092.0,1112.1,1270.5,-18.5,-24.4,5.9
2026-01-08,1116.0,1124.0,1107.0,1113.0,1094.0,1113.8,1264.2,-16.0,-22.7,6.7
2026-01-09,1107.0,1107.0,1082.0,1096.0,1098.4,1113.6,1257.0,-15.2,-21.2,6.0
2026-01-13,1107.0,1112.0,1082.0,1105.0,1109.2,1113.6,1249.5,-13.7,-19.7,6.0
2026-01-14,1085.0,1114.0,1084.0,1099.0,1106.2,1112.4,1241.5,-12.8,-18.3,5.5
2026-01-15,1090.0,1129.0,1086.0,1129.0,1108.4,1111.1,1234.9,-9.6,-16.6,7.0
2026-01-16,1135.0,1163.0,1131.0,1142.0,1114.2,1108.1,1229.7,-5.9,-14.5,8.5
2026-01-19,1112.0,1121.0,1095.0,1111.0,1117.2,1104.6,1224.2,-5.5,-12.7,7.2
2026-01-20,1104.0,1122.0,1095.0,1097.0,1115.6,1102.7,1218.7,-6.2,-11.4,5.2
2026-01-21,1074.0,1103.0,1066.0,1102.0,1116.2,1101.5,1213.4,-6.2,-10.3,4.1
2026-01-22,1093.0,1095.0,1073.0,1075.0,1105.4,1100.1,1207.1,-8.4,-9.9,1.6
2026-01-23,1087.0,1103.0,1079.0,1093.0,1095.6,1097.8,1202.0,-8.5,-9.7,1.1
2026-01-26,1088.0,1089.0,1073.0,1075.0,1088.4,1097.1,1196.9,-10.0,-9.7,-0.3
2026-01-27,1075.0,1085.0,1065.0,1071.0,1083.2,1095.7,1191.7,-11.3,-10.0,-1.3
2026-01-28,1035.0,1051.0,1022.0,1037.0,1070.2,1094.1,1185.4,-15.0,-11.0,-3.9
2026-01-29,1031.0,1048.0,1028.0,1038.0,1062.8,1092.5,1178.8,-17.6,-12.3,-5.2
2026-01-30,1020.0,1043.0,1017.0,1038.0,1051.8,1090.8,1172.7,-19.4,-13.7,-5.6
2026-02-02,1030.0,1035.0,1009.0,1018.0,1040.4,1088.0,1166.4,-22.2,-15.4,-6.8
2026-02-03,1006.0,1015.0,1000.0,1013.0,1028.8,1085.5,1160.4,-24.6,-17.3,-7.3
2026-02-04,996.0,997.0,951.0,970.0,1015.4,1079.6,1154.7,-29.5,-19.7,-9.8
2026-02-05,979.0,998.0,963.0,986.0,1005.0,1074.7,1148.8,-31.8,-22.1,-9.7
2026-02-06,969.0,970.0,931.0,935.0,984.4,1068.0,1142.0,-37.3,-25.2,-12.2
2026-02-09,960.0,965.0,948.0,963.0,973.4,1063.6,1136.5,-39.0,-27.9,-11.1
2026-02-10,968.0,1021.0,968.0,1007.0,972.2,1061.8,1130.8,-36.3,-29.6,-6.7
2026-02-12,1015.0,1026.0,1003.0,1003.0,978.8,1057.4,1125.3,-34.2,-30.5,-3.6
2026-02-13,1003.0,1022.0,953.0,953.0,972.2,1050.8,1119.1,-36.1,-31.6,-4.4
2026-02-16,850.0,850.0,803.0,803.0,945.8,1038.4,1111.2,-49.1,-35.1,-14.0
2026-02-17,804.0,823.0,780.0,794.0,912.0,1026.3,1103.5,-59.5,-40.0,-19.5
2026-02-18,787.0,793.0,775.0,786.0,867.8,1013.5,1095.6,-67.6,-45.5,-22.0
2026-02-19,786.0,788.0,743.0,748.0,816.8,999.5,1087.8,-76.2,-51.6,-24.5
2026-02-20,735.0,738.0,698.0,700.0,766.2,982.3,1079.9,-85.9,-58.5,-27.4
2026-02-24,675.0,688.0,660.0,664.0,738.4,963.2,1071.8,-95.3,-65.9,-29.5
2026-02-25,704.0,742.0,700.0,722.0,724.0,947.6,1064.2,-97.1,-72.1,-25.0
2026-02-26,747.0,818.0,742.0,818.0,730.4,936.5,1058.4,-89.7,-75.6,-14.0
2026-02-27,821.0,841.0,809.0,828.0,746.4,925.5,1053.4,-82.0,-76.9,-5.1
2026-03-02,819.0,834.0,795.0,806.0,767.6,914.8,1048.5,-76.9,-76.9,0.0
2026-03-03,807.0,808.0,766.0,766.0,788.0,901.7,1043.0,-75.1,-76.5,1.4
2026-03-04,763.0,802.0,751.0,766.0,796.8,889.3,1037.0,-72.9,-75.8,2.9
2026-03-05,800.0,823.0,798.0,800.0,793.2,878.5,1031.1,-67.7,-74.2,6.5
2026-03-06,805.0,835.0,798.0,833.0,794.2,870.3,1025.6,-60.1,-71.4,11.2
2026-03-09,792.0,861.0,788.0,861.0,805.2,863.2,1021.0,-51.3,-67.4,16.1
2026-03-10,866.0,885.0,845.0,861.0,824.2,856.2,1016.7,-43.8,-62.6,18.8
2026-03-11,859.0,866.0,807.0,809.0,832.8,847.8,1014.0,-41.6,-58.4,16.9
2026-03-12,794.0,796.0,760.0,767.0,826.2,838.0,1010.6,-42.7,-55.3,12.6
2026-03-13,752.0,774.0,749.0,754.0,810.4,829.3,1007.3,-44.2,-53.1,8.9
2026-03-16,750.0,760.0,732.0,743.0,786.8,819.6,1003.0,-45.7,-51.6,5.9
2026-03-17,741.0,749.0,730.0,730.0,760.6,811.4,998.2,-47.3,-50.7,3.4
2026-03-18,734.0,751.0,725.0,750.0,748.8,802.9,993.2,-46.5,-49.9,3.4
2026-03-19,722.0,731.0,712.0,717.0,738.8,791.3,987.9,-48.0,-49.5,1.5
2026-03-23,703.0,704.0,681.0,681.0,724.2,778.4,982.0,-51.5,-49.9,-1.6
2026-03-24,733.0,746.0,714.0,743.0,724.2,770.0,977.6,-48.7,-49.7,1.0
2026-03-25,728.0,752.0,725.0,739.0,726.0,767.4,973.2,-46.2,-49.0,2.7
2026-03-26,731.0,741.0,718.0,723.0,720.6,764.6,968.1,-45.1,-48.2,3.1
2026-03-27,726.0,782.0,726.0,772.0,731.6,764.0,963.7,-39.7,-46.5,6.8
2026-03-30,747.0,765.0,738.0,759.0,747.2,764.5,958.8,-36.2,-44.4,8.3
2026-03-31,786.0,808.0,772.0,782.0,755.0,767.8,953.7,-31.1,-41.8,10.7
2026-04-01,808.0,857.0,800.0,855.0,778.2,775.4,948.9,-20.9,-37.6,16.7
2026-04-02,854.0,855.0,805.0,812.0,796.0,779.0,943.8,-16.2,-33.3,17.1
2026-04-03,827.0,832.0,814.0,817.0,805.0,779.0,939.4,-11.9,-29.0,17.2
