Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist
2025-07-15,2185.0,2333.0,2125.0,2136.0,,,,0.0,0.0,0.0
2025-07-16,2128.0,2129.0,2064.0,2081.0,,,,-4.4,-0.9,-3.5
2025-07-17,2082.0,2162.0,2082.0,2133.0,,,,-3.6,-1.4,-2.2
2025-07-18,2135.0,2184.0,2092.0,2113.0,,,,-4.6,-2.1,-2.5
2025-07-22,2148.0,2215.0,2102.0,2102.0,2113.0,,,-6.2,-2.9,-3.3
2025-07-23,2105.0,2229.0,2104.0,2164.0,2118.6,,,-2.4,-2.8,0.4
2025-07-24,2214.0,2340.0,2183.0,2307.0,2163.8,,,12.0,0.2,11.8
2025-07-25,2330.0,2386.0,2271.0,2368.0,2210.8,,,28.0,5.7,22.3
2025-07-28,2341.0,2356.0,2220.0,2225.0,2233.2,,,28.8,10.4,18.5
2025-07-29,2269.0,2364.0,2245.0,2306.0,2274.0,,,35.6,15.4,20.2
2025-07-30,2307.0,2310.0,2195.0,2252.0,2291.6,,,36.2,19.6,16.6
2025-07-31,2267.0,2352.0,2242.0,2315.0,2293.2,,,41.3,23.9,17.4
2025-08-01,2286.0,2406.0,2275.0,2360.0,2291.6,,,48.4,28.8,19.6
2025-08-04,2300.0,2378.0,2267.0,2335.0,2313.6,,,51.4,33.3,18.1
2025-08-05,2350.0,2500.0,2346.0,2495.0,2351.4,,,65.9,39.8,26.1
2025-08-06,2518.0,2538.0,2432.0,2445.0,2390.0,,,72.6,46.4,26.2
2025-08-07,2467.0,2708.0,2427.0,2651.0,2457.2,,,93.4,55.8,37.6
2025-08-08,2643.0,2755.0,2603.0,2727.0,2530.6,,,114.7,67.6,47.1
2025-08-12,2748.0,2849.0,2642.0,2647.0,2593.0,,,123.7,78.8,44.9
2025-08-13,2645.0,2824.0,2612.0,2755.0,2645.0,,,138.0,90.6,47.3
2025-08-14,2727.0,2780.0,2669.0,2721.0,2700.2,,,144.9,101.5,43.4
2025-08-15,2720.0,2790.0,2666.0,2695.0,2709.0,,,146.5,110.5,36.0
2025-08-18,2671.0,2737.0,2644.0,2660.0,2695.6,,,143.4,117.1,26.3
2025-08-19,2646.0,2676.0,2576.0,2606.0,2687.4,,,135.0,120.7,14.3
2025-08-20,2595.0,2619.0,2557.0,2575.0,2651.4,2407.0,,124.4,121.4,3.0
2025-08-21,2550.0,2578.0,2494.0,2506.0,2608.4,2421.8,,109.1,118.9,-9.8
2025-08-22,2508.0,2590.0,2508.0,2530.0,2575.4,2439.7,,97.9,114.7,-16.8
2025-08-25,2550.0,2580.0,2382.0,2396.0,2522.6,2450.2,,77.3,107.2,-30.0
2025-08-26,2420.0,2431.0,2378.0,2396.0,2480.6,2461.6,,60.2,97.8,-37.6
2025-08-27,2390.0,2390.0,2305.0,2322.0,2430.0,2470.4,,40.3,86.3,-46.0
2025-08-28,2300.0,2336.0,2264.0,2323.0,2393.4,2476.7,,24.3,73.9,-49.6
2025-08-29,2323.0,2364.0,2315.0,2317.0,2350.8,2477.1,,11.0,61.3,-50.3
2025-09-01,2267.0,2407.0,2265.0,2405.0,2352.6,2478.6,,7.5,50.6,-43.1
2025-09-02,2420.0,2571.0,2377.0,2500.0,2373.4,2489.6,,12.2,42.9,-30.7
2025-09-03,2499.0,2517.0,2378.0,2402.0,2389.4,2493.4,,8.0,35.9,-27.9
2025-09-04,2413.0,2447.0,2371.0,2440.0,2412.8,2501.0,,7.6,30.2,-22.7
2025-09-05,2430.0,2495.0,2380.0,2485.0,2446.4,2507.8,,10.8,26.3,-15.6
2025-09-08,2500.0,2566.0,2475.0,2483.0,2462.0,2512.7,,13.0,23.7,-10.7
2025-09-09,2494.0,2517.0,2429.0,2461.0,2454.2,2517.7,,12.8,21.5,-8.7
2025-09-10,2461.0,2475.0,2415.0,2442.0,2462.2,2515.6,,11.0,19.4,-8.4
2025-09-11,2406.0,2434.0,2358.0,2361.0,2446.4,2512.2,,3.1,16.1,-13.1
2025-09-12,2398.0,2420.0,2355.0,2393.0,2428.0,2501.9,,-0.7,12.8,-13.5
2025-09-16,2401.0,2404.0,2215.0,2324.0,2396.2,2485.8,,-9.1,8.4,-17.5
2025-09-17,2303.0,2517.0,2295.0,2413.0,2386.6,2476.4,,-8.5,5.0,-13.5
2025-09-18,2400.0,2441.0,2335.0,2342.0,2366.6,2459.9,,-13.6,1.3,-14.9
2025-09-19,2442.0,2680.0,2438.0,2680.0,2430.4,2458.3,,9.5,2.9,6.6
2025-09-22,2780.0,2934.0,2653.0,2876.0,2527.0,2465.5,,43.2,11.0,32.2
