Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist
2025-07-14,3035.0,3038.0,3001.2,3001.2,,,,0.0,0.0,0.0
2025-07-15,3012.1,3013.1,2978.3,2981.3,,,,-1.6,-0.3,-1.3
2025-07-16,2984.7,3017.1,2981.3,2992.2,,,,-1.9,-0.6,-1.3
2025-07-17,2992.2,3079.8,2992.2,3079.8,,,,4.8,0.4,4.3
2025-07-18,3094.7,3118.6,3082.8,3099.7,3030.8,,,11.6,2.7,8.9
2025-07-22,3098.7,3138.5,3091.7,3121.6,3054.9,,,18.5,5.8,12.7
2025-07-23,3146.4,3258.9,3134.5,3241.0,3106.8,,,33.3,11.3,22.0
2025-07-24,3241.0,3266.9,3200.2,3208.1,3150.0,,,41.9,17.4,24.4
2025-07-25,3184.3,3219.1,3099.7,3111.6,3156.4,,,40.4,22.0,18.4
2025-07-28,3129.5,3147.4,3107.6,3142.5,3165.0,,,41.2,25.9,15.4
2025-07-29,3124.6,3133.5,3082.8,3096.7,3160.0,,,37.8,28.3,9.5
2025-07-30,3089.7,3109.6,3058.9,3058.9,3123.6,,,31.6,28.9,2.7
2025-07-31,3190.2,3200.2,3054.9,3099.7,3101.9,,,29.7,29.1,0.6
2025-08-01,3109.6,3159.4,3094.7,3159.4,3111.4,,,32.6,29.8,2.8
2025-08-04,3139.5,3211.1,3105.6,3170.3,3117.0,,,35.4,30.9,4.5
2025-08-05,3144.5,3176.3,3127.5,3145.5,3126.7,,,35.2,31.8,3.4
2025-08-06,3139.5,3203.2,3123.6,3198.2,3154.6,,,38.8,33.2,5.7
2025-08-07,3184.3,3224.1,3172.3,3204.2,3175.5,,,41.7,34.9,6.8
2025-08-08,3224.1,3266.9,3206.2,3212.1,3186.0,,,44.2,36.7,7.4
2025-08-12,3224.1,3294.7,3209.1,3266.9,3205.4,,,49.9,39.4,10.5
2025-08-13,3278.8,3302.7,3255.9,3284.8,3233.2,,,55.3,42.6,12.7
2025-08-14,3293.7,3338.5,3286.8,3338.5,3261.3,,,63.2,46.7,16.5
2025-08-15,3350.4,3489.7,3347.5,3488.8,3318.2,,,80.6,53.5,27.1
2025-08-18,3512.6,3525.6,3472.8,3474.8,3370.7,,,92.2,61.2,31.0
2025-08-19,3486.8,3497.7,3419.1,3497.7,3416.9,3187.0,,102.1,69.4,32.7
2025-08-20,3532.5,3695.7,3531.5,3653.9,3490.7,3213.1,,121.1,79.7,41.4
2025-08-21,3642.0,3660.9,3558.4,3600.2,3543.1,3237.9,,130.4,89.9,40.5
2025-08-22,3583.3,3599.2,3522.6,3587.3,3562.8,3261.7,,135.1,98.9,36.2
2025-08-25,3601.2,3606.2,3510.6,3510.6,3570.0,3278.9,,131.2,105.4,25.8
2025-08-26,3479.8,3482.8,3421.1,3421.1,3554.6,3291.8,,119.4,108.2,11.3
2025-08-27,3421.1,3509.6,3399.2,3499.7,3523.8,3306.9,,115.2,109.6,5.6
2025-08-28,3483.8,3571.3,3470.8,3553.4,3514.4,3319.4,,114.8,110.6,4.2
2025-08-29,3533.5,3539.5,3489.7,3501.7,3497.3,3331.1,,109.1,110.3,-1.3
2025-09-01,3521.6,3651.0,3513.6,3598.2,3514.8,3350.6,,111.0,110.5,0.6
2025-09-02,3622.1,3649.0,3537.5,3551.4,3540.9,3367.0,,107.6,109.9,-2.3
