Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MA_Signal,MACD,MACD_Signal,MACD_Hist,ATR,Is_Weekly_Up
2025-11-04,4077.4,4152.4,4047.8,4115.9,,,,,0.0,0.0,0.0,,False
2025-11-05,4046.8,4075.4,3821.0,4023.2,,,,,-7.4,-1.5,-5.9,,False
2025-11-06,4084.3,4451.2,3990.6,4338.8,,,,,12.1,1.2,10.8,,False
2025-11-07,4200.7,4305.2,4182.0,4269.7,,,,,21.7,5.3,16.4,,False
2025-11-10,4280.6,4455.2,4268.8,4429.5,4235.4,,,,41.7,12.6,29.1,,False
2025-11-11,4484.8,4505.5,4339.8,4365.4,4285.3,,,,51.8,20.4,31.4,,False
2025-11-12,4344.7,4428.5,4315.1,4355.6,4351.8,,,,58.3,28.0,30.3,,False
2025-11-13,4424.6,4527.2,4330.9,4480.8,4380.2,,,,72.8,37.0,35.8,,False
2025-11-14,4033.0,4110.9,3790.4,3872.3,4300.7,,,,34.7,36.5,-1.8,,False
2025-11-17,3898.9,4134.6,3743.1,3985.7,4211.9,,,,13.6,31.9,-18.4,,False
2025-11-18,3984.7,4116.9,3811.1,3856.5,4110.2,,,,-13.5,22.9,-36.3,,False
2025-11-19,3864.4,3871.3,3566.5,3742.1,3987.5,,,,-43.6,9.6,-53.2,,False
2025-11-20,4003.4,4010.3,3767.7,3809.1,3853.1,,,,-61.4,-4.6,-56.8,,False
2025-11-21,3591.2,3751.9,3591.2,3716.4,3822.0,,,,-82.0,-20.1,-61.9,275.5,False
2025-11-25,3933.4,4010.3,3691.8,3729.2,3770.7,,,,-96.2,-35.3,-60.9,290.8,False
2025-11-26,3833.8,3955.1,3780.5,3930.5,3785.5,,,,-90.2,-46.3,-43.9,285.9,False
2025-11-27,3977.8,4001.5,3872.3,3979.8,3833.0,,,,-80.5,-53.2,-27.4,262.2,False
2025-11-28,3979.8,4034.0,3928.5,4032.0,3877.6,,,,-67.9,-56.1,-11.8,258.6,False
2025-12-01,4002.5,4032.0,3811.1,3833.8,3901.1,,,,-73.0,-59.5,-13.5,261.0,False
2025-12-02,3902.8,3902.8,3715.4,3715.4,3898.3,,,,-85.6,-64.7,-20.9,262.6,False
2025-12-03,3797.3,4010.3,3765.7,3963.0,3904.8,,,,-74.8,-66.7,-8.0,275.5,False
2025-12-04,3962.0,3963.0,3828.9,3838.7,3876.6,,,,-75.3,-68.4,-6.9,271.1,False
2025-12-05,3748.0,3830.8,3738.1,3769.7,3824.1,,,,-80.4,-70.8,-9.6,229.0,False
2025-12-08,3792.4,3902.8,3750.9,3877.2,3832.8,,,,-74.9,-71.7,-3.3,211.8,False
2025-12-09,3902.8,3942.3,3833.8,3843.7,3858.5,3995.0,,,-72.4,-71.8,-0.6,197.8,False
2025-12-10,3843.7,3906.8,3804.2,3888.0,3843.5,3985.8,,,-66.1,-70.7,4.6,183.3,False
2025-12-11,4043.9,4081.4,3924.5,3978.8,3871.5,3984.1,,,-53.2,-67.2,14.0,178.0,False
2025-12-12,4044.9,4045.8,3884.1,3884.1,3894.4,3965.9,,,-50.0,-63.7,13.7,173.9,False
2025-12-15,3751.9,3835.8,3690.8,3722.3,3863.4,3944.0,,,-59.8,-63.0,3.1,165.0,False
2025-12-16,3718.4,3745.0,3651.3,3653.3,3825.3,3912.9,,,-72.4,-64.8,-7.5,155.6,False
