Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist
2025-07-15,3785.0,3815.0,3730.0,3765.0,,,,0.0,0.0,0.0
2025-07-16,3810.0,3845.0,3690.0,3790.0,,,,2.0,0.4,1.6
2025-07-17,3815.0,3920.0,3815.0,3885.0,,,,11.1,2.5,8.6
2025-07-18,3885.0,3930.0,3865.0,3880.0,,,,17.7,5.6,12.2
2025-07-22,3900.0,3970.0,3880.0,3935.0,3851.0,,,27.1,9.9,17.2
2025-07-23,3950.0,4025.0,3940.0,4000.0,3898.0,,,39.3,15.8,23.5
2025-07-24,4050.0,4060.0,3885.0,3930.0,3926.0,,,42.9,21.2,21.7
2025-07-25,4025.0,4245.0,4025.0,4085.0,3966.0,,,57.5,28.5,29.1
2025-07-28,4225.0,4235.0,4100.0,4205.0,4031.0,,,77.9,38.3,39.6
2025-07-29,4215.0,4220.0,4080.0,4155.0,4075.0,,,89.0,48.5,40.5
2025-07-30,4150.0,4150.0,4010.0,4070.0,4089.0,,,89.9,56.8,33.1
2025-07-31,4020.0,4120.0,4015.0,4115.0,4126.0,,,93.2,64.0,29.1
2025-08-01,4115.0,4195.0,4100.0,4195.0,4148.0,,,101.1,71.5,29.6
2025-08-04,4195.0,4310.0,4125.0,4255.0,4158.0,,,110.9,79.3,31.5
2025-08-05,4300.0,4330.0,4235.0,4255.0,4178.0,,,117.3,86.9,30.4
2025-08-06,4215.0,4230.0,3915.0,3925.0,4149.0,,,94.7,88.5,6.2
2025-08-07,3960.0,4030.0,3945.0,4005.0,4127.0,,,82.2,87.2,-5.0
2025-08-08,4025.0,4065.0,3945.0,3955.0,4079.0,,,67.6,83.3,-15.7
2025-08-12,3985.0,4005.0,3925.0,3995.0,4027.0,,,58.5,78.3,-19.8
2025-08-13,4070.0,4110.0,3990.0,4050.0,3986.0,,,55.1,73.7,-18.6
2025-08-14,3645.0,3650.0,3350.0,3465.0,3894.0,,,5.2,60.0,-54.8
2025-08-15,3525.0,3570.0,3440.0,3470.0,3787.0,,,-33.6,41.3,-74.9
2025-08-18,3550.0,3715.0,3540.0,3545.0,3705.0,,,-57.6,21.5,-79.1
2025-08-19,3515.0,3525.0,3435.0,3440.0,3594.0,,,-84.2,0.4,-84.5
2025-08-20,3475.0,3525.0,3390.0,3430.0,3470.0,3912.0,,-104.8,-20.7,-84.1
2025-08-21,3430.0,3470.0,3320.0,3335.0,3444.0,3894.8,,-127.4,-42.0,-85.3
2025-08-22,3325.0,3330.0,3255.0,3300.0,3410.0,3875.2,,-146.4,-62.9,-83.5
