Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist
2025-07-29,279.0,279.0,263.0,270.0,,,,0.0,0.0,0.0
2025-07-30,267.0,274.0,267.0,272.0,,,,0.2,0.0,0.1
2025-07-31,275.0,276.0,259.0,263.0,,,,-0.4,-0.1,-0.4
2025-08-01,262.0,267.0,258.0,266.0,,,,-0.7,-0.2,-0.5
2025-08-04,263.0,283.0,261.0,283.0,270.8,,,0.5,-0.0,0.6
2025-08-05,291.0,300.0,285.0,291.0,275.0,,,2.1,0.4,1.7
2025-08-06,291.0,291.0,280.0,282.0,277.0,,,2.6,0.8,1.8
2025-08-07,280.0,286.0,277.0,282.0,280.8,,,2.9,1.2,1.7
2025-08-08,285.0,290.0,280.0,281.0,283.8,,,3.1,1.6,1.5
2025-08-12,289.0,310.0,282.0,295.0,286.2,,,4.3,2.2,2.1
2025-08-13,299.0,319.0,296.0,314.0,290.8,,,6.7,3.1,3.6
2025-08-14,313.0,315.0,306.0,311.0,296.6,,,8.3,4.1,4.2
2025-08-15,311.0,324.0,308.0,318.0,303.8,,,10.0,5.3,4.7
2025-08-18,320.0,335.0,320.0,330.0,313.6,,,12.2,6.7,5.5
2025-08-19,343.0,398.0,333.0,389.0,332.4,,,18.4,9.0,9.4
2025-08-20,351.0,428.0,349.0,397.0,349.0,,,23.8,12.0,11.8
2025-08-21,401.0,403.0,361.0,381.0,363.0,,,26.4,14.9,11.6
2025-08-22,379.0,379.0,354.0,370.0,373.4,,,27.3,17.3,10.0
2025-08-25,378.0,388.0,360.0,363.0,380.0,,,27.1,19.3,7.8
2025-08-26,365.0,375.0,360.0,369.0,376.0,,,27.2,20.9,6.3
2025-08-27,369.0,369.0,356.0,356.0,367.8,,,25.8,21.9,4.0
2025-08-28,357.0,362.0,340.0,342.0,360.0,,,23.4,22.2,1.2
2025-08-29,340.0,350.0,335.0,336.0,353.2,,,20.7,21.9,-1.2
2025-09-01,331.0,342.0,330.0,332.0,347.0,,,18.1,21.1,-3.0
2025-09-02,332.0,343.0,332.0,339.0,341.0,321.3,,16.4,20.2,-3.8
2025-09-03,335.0,336.0,328.0,330.0,335.8,323.7,,14.1,19.0,-4.8
2025-09-04,330.0,336.0,328.0,329.0,333.2,326.0,,12.1,17.6,-5.5
