Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist,ATR
2025-09-16,1040.0,1081.0,1038.0,1080.0,1040.6,1117.4,,-25.0,-18.8,-6.2,33.9
2025-09-17,1076.0,1077.0,1042.0,1046.0,1043.0,1113.3,,-25.0,-20.0,-5.0,35.3
2025-09-18,1047.0,1063.0,1028.0,1037.0,1046.2,1106.6,,-25.5,-21.1,-4.4,36.1
2025-09-19,1033.0,1041.0,1010.0,1031.0,1046.0,1099.4,,-26.0,-22.1,-3.9,36.9
2025-09-22,1045.0,1056.0,1024.0,1028.0,1044.4,1093.4,,-26.4,-23.0,-3.4,36.8
2025-09-24,1051.0,1061.0,1029.0,1048.0,1038.0,1086.7,,-24.8,-23.3,-1.5,36.3
2025-09-25,1040.0,1044.0,1025.0,1025.0,1033.8,1081.4,,-25.1,-23.7,-1.4,33.3
2025-09-26,1023.0,1023.0,1002.0,1002.0,1026.8,1074.9,,-26.9,-24.3,-2.5,32.0
2025-09-29,1002.0,1020.0,988.0,988.0,1018.2,1069.0,,-29.1,-25.3,-3.8,32.2
2025-09-30,988.0,988.0,954.0,959.0,1004.4,1062.8,,-32.8,-26.8,-6.0,32.1
2025-10-01,955.0,957.0,913.0,916.0,978.0,1053.9,,-38.7,-29.2,-9.6,32.2
2025-10-02,916.0,937.0,916.0,922.0,957.4,1045.4,,-42.5,-31.8,-10.7,32.3
2025-10-03,945.0,963.0,934.0,960.0,949.0,1038.8,,-41.9,-33.9,-8.1,33.1
2025-10-06,1097.0,1110.0,1018.0,1021.0,955.6,1034.7,,-36.1,-34.3,-1.8,41.7
2025-10-07,1051.0,1248.0,1033.0,1149.0,993.6,1035.8,,-21.0,-31.6,10.7,54.7
2025-10-08,1140.0,1404.0,1115.0,1356.0,1081.6,1044.1,,7.7,-23.8,31.4,72.6
2025-10-09,1361.0,1374.0,1245.0,1290.0,1155.2,1049.6,,24.7,-14.1,38.8,79.4
2025-10-10,1260.0,1268.0,1133.0,1142.0,1191.6,1051.4,,26.0,-6.1,32.1,88.4
2025-10-14,1114.0,1158.0,1062.0,1078.0,1203.0,1052.1,,21.7,-0.5,22.2,92.9
2025-10-15,1080.0,1161.0,1080.0,1146.0,1202.4,1056.0,,23.4,4.3,19.1,96.5
2025-10-16,1182.0,1186.0,1101.0,1144.0,1160.0,1059.6,,24.3,8.3,16.0,100.9
2025-10-17,1129.0,1134.0,1083.0,1095.0,1121.0,1062.1,,20.9,10.8,10.1,103.6
2025-10-20,1146.0,1180.0,1115.0,1180.0,1128.6,1068.4,,24.7,13.6,11.1,107.4
2025-10-21,1200.0,1211.0,1116.0,1128.0,1138.6,1072.3,,23.3,15.5,7.8,111.8
2025-10-22,1161.0,1228.0,1150.0,1186.0,1146.6,1078.3,,26.5,17.7,8.8,115.6
2025-10-23,1156.0,1156.0,1118.0,1124.0,1142.6,1080.0,,23.8,18.9,4.9,119.0
2025-10-24,1132.0,1182.0,1121.0,1155.0,1154.6,1084.4,,23.9,19.9,4.0,120.4
2025-10-27,1202.0,1215.0,1146.0,1174.0,1153.4,1089.9,,25.2,21.0,4.2,114.6
2025-10-28,1178.0,1178.0,1128.0,1130.0,1153.8,1093.8,,22.4,21.3,1.2,102.0
2025-10-29,1127.0,1130.0,1050.0,1050.0,1126.6,1094.7,,13.6,19.8,-6.1,87.1
2025-10-30,1024.0,1050.0,1013.0,1040.0,1109.8,1094.4,,5.8,17.0,-11.2,80.5
2025-10-31,1036.0,1067.0,1023.0,1035.0,1085.8,1094.8,,-0.8,13.4,-14.2,72.4
2025-11-04,1035.0,1042.0,996.0,996.0,1050.2,1094.6,,-9.1,8.9,-18.0,68.9
2025-11-05,1041.0,1048.0,991.0,1021.0,1028.4,1095.9,,-13.5,4.4,-17.9,67.0
2025-11-06,1032.0,1036.0,995.0,995.0,1017.4,1097.3,,-18.9,-0.2,-18.6,63.9
2025-11-07,988.0,1008.0,975.0,1007.0,1010.8,1101.0,,-21.9,-4.6,-17.3,61.9
2025-11-10,1048.0,1052.0,1018.0,1025.0,1008.8,1105.1,,-22.6,-8.2,-14.4,59.0
2025-11-11,1021.0,1021.0,1000.0,1003.0,1010.2,1106.8,,-24.6,-11.5,-13.2,54.0
2025-11-12,1004.0,1040.0,1004.0,1036.0,1013.2,1107.4,,-23.3,-13.8,-9.5,49.5
2025-11-13,1039.0,1048.0,1011.0,1033.0,1020.8,1102.8,,-22.3,-15.5,-6.7,47.3
2025-11-14,1008.0,1040.0,1008.0,1011.0,1021.6,1089.0,,-22.9,-17.0,-5.9,45.2
2025-11-17,1021.0,1028.0,984.0,1008.0,1018.2,1077.7,,-23.4,-18.3,-5.1,43.4
2025-11-18,1008.0,1042.0,1008.0,1012.0,1020.0,1072.5,,-23.2,-19.3,-4.0,42.3
2025-11-19,1009.0,1031.0,993.0,1013.0,1015.4,1069.9,,-22.8,-20.0,-2.8,39.3
2025-11-20,1018.0,1033.0,993.0,996.0,1008.0,1063.9,,-23.5,-20.7,-2.8,39.5
2025-11-21,985.0,1013.0,976.0,999.0,1005.6,1058.1,,-23.5,-21.2,-2.3,39.0
2025-11-25,1001.0,1003.0,940.0,946.0,993.2,1052.1,,-27.5,-22.5,-5.0,40.2
2025-11-26,946.0,1008.0,946.0,1000.0,990.8,1044.9,,-26.0,-23.2,-2.8,40.6
2025-11-27,1001.0,1014.0,998.0,1004.0,989.0,1040.0,,-24.2,-23.4,-0.8,38.8
2025-11-28,996.0,1030.0,992.0,1005.0,990.8,1032.7,1076.7,-22.5,-23.2,0.7,39.1
2025-12-01,1006.0,1015.0,993.0,998.0,990.6,1027.7,1075.1,-21.4,-22.9,1.4,37.5
2025-12-02,996.0,1007.0,971.0,972.0,995.8,1020.4,1072.7,-22.4,-22.8,0.4,38.3
2025-12-03,972.0,1002.0,972.0,996.0,995.0,1013.2,1069.9,-21.0,-22.4,1.4,37.8
2025-12-04,1000.0,1010.0,993.0,1003.0,994.8,1008.2,1067.1,-19.1,-21.8,2.6,36.4
2025-12-05,996.0,1010.0,996.0,998.0,993.4,1006.1,1064.7,-17.8,-21.0,3.1,35.1
2025-12-08,1032.0,1045.0,1007.0,1016.0,997.0,1005.1,1062.1,-15.2,-19.8,4.6,35.3
2025-12-09,1011.0,1033.0,1007.0,1008.0,1004.2,1004.0,1060.1,-13.6,-18.6,5.0,34.7
2025-12-10,1000.0,1013.0,985.0,1001.0,1005.2,1004.2,1057.9,-12.7,-17.4,4.7,34.0
2025-12-11,995.0,1000.0,971.0,985.0,1001.6,1002.8,1055.9,-13.1,-16.5,3.4,33.3
2025-12-12,980.0,984.0,945.0,955.0,993.0,1001.2,1053.8,-15.7,-16.4,0.6,33.5
2025-12-15,950.0,963.0,936.0,939.0,977.6,998.5,1051.1,-18.9,-16.9,-2.0,30.9
2025-12-16,935.0,936.0,915.0,916.0,959.2,994.1,1048.2,-23.0,-18.1,-4.9,28.2
2025-12-17,922.0,925.0,877.0,890.0,937.0,989.6,1045.1,-28.0,-20.1,-7.9,30.5
2025-12-18,881.0,896.0,865.0,873.0,914.6,983.1,1041.7,-32.9,-22.6,-10.3,30.0
2025-12-19,875.0,892.0,868.0,872.0,898.0,976.6,1038.4,-36.5,-25.4,-11.1,30.1
2025-12-22,873.0,876.0,836.0,846.0,879.4,970.0,1034.4,-41.0,-28.5,-12.5,30.4
2025-12-23,846.0,904.0,846.0,889.0,874.0,965.3,1030.9,-40.6,-30.9,-9.6,32.4
2025-12-24,890.0,905.0,878.0,882.0,872.4,960.1,1028.0,-40.4,-32.8,-7.5,33.1
2025-12-25,878.0,906.0,872.0,900.0,877.8,955.6,1025.8,-38.3,-33.9,-4.4,34.6
2025-12-26,899.0,911.0,888.0,893.0,882.0,951.4,1023.8,-36.8,-34.5,-2.3,32.9
2025-12-29,908.0,969.0,901.0,950.0,902.8,949.5,1022.4,-30.7,-33.7,3.1,36.4
2025-12-30,932.0,935.0,899.0,901.0,905.2,947.7,1020.6,-29.4,-32.9,3.4,38.1
2026-01-05,915.0,923.0,898.0,916.0,912.0,944.3,1019.2,-26.9,-31.7,4.8,37.7
2026-01-06,923.0,955.0,918.0,952.0,922.4,942.2,1018.2,-21.8,-29.7,7.9,37.6
2026-01-07,1102.0,1102.0,1102.0,1102.0,964.2,946.1,1019.0,-5.5,-24.9,19.3,46.4
2026-01-08,1380.0,1384.0,1220.0,1234.0,1021.0,955.6,1021.1,17.8,-16.3,34.1,64.9
2026-01-09,1229.0,1275.0,1142.0,1180.0,1076.8,963.9,1022.9,31.6,-6.8,38.3,70.9
2026-01-13,1220.0,1222.0,1152.0,1158.0,1125.2,970.4,1024.5,40.2,2.6,37.6,73.7
2026-01-14,1160.0,1203.0,1116.0,1124.0,1159.6,975.2,1025.7,43.8,10.9,33.0,78.2
2026-01-15,1105.0,1202.0,1102.0,1168.0,1172.8,982.0,1027.6,49.7,18.6,31.0,82.5
2026-01-16,1157.0,1186.0,1123.0,1149.0,1155.8,987.3,1028.9,52.2,25.4,26.8,82.9
2026-01-19,1140.0,1193.0,1120.0,1174.0,1154.6,994.0,1030.9,55.5,31.4,24.2,86.1
2026-01-20,1194.0,1196.0,1128.0,1128.0,1148.6,999.0,1032.6,53.9,35.9,18.0,88.6
2026-01-21,1090.0,1112.0,1072.0,1082.0,1140.2,1002.9,1033.9,48.3,38.4,9.9,90.9
2026-01-22,1134.0,1144.0,1103.0,1110.0,1128.6,1009.1,1035.9,45.6,39.8,5.8,89.9
2026-01-23,1100.0,1135.0,1092.0,1108.0,1120.4,1015.9,1038.4,42.8,40.4,2.4,89.4
2026-01-26,1101.0,1118.0,1072.0,1075.0,1100.6,1022.2,1040.5,37.5,39.8,-2.3,90.9
2026-01-27,1068.0,1097.0,1043.0,1096.0,1094.2,1030.5,1042.3,34.6,38.8,-4.2,91.9
2026-01-28,1082.0,1082.0,1047.0,1056.0,1089.0,1037.8,1042.8,28.7,36.8,-8.1,84.7
2026-01-29,1045.0,1075.0,1031.0,1060.0,1079.0,1045.3,1041.6,24.1,34.2,-10.1,67.7
2026-01-30,1050.0,1090.0,1047.0,1086.0,1074.6,1054.9,1038.0,22.3,31.8,-9.5,61.3
2026-02-02,1080.0,1117.0,1065.0,1065.0,1072.6,1062.0,1035.0,18.9,29.3,-10.3,60.0
2026-02-03,1070.0,1096.0,1069.0,1092.0,1071.8,1070.4,1034.3,18.3,27.1,-8.8,56.0
2026-02-04,1104.0,1114.0,1075.0,1114.0,1083.4,1078.9,1034.8,19.3,25.5,-6.2,51.6
2026-02-05,1114.0,1119.0,1095.0,1110.0,1093.4,1087.6,1034.3,19.5,24.3,-4.8,48.9
2026-02-06,1100.0,1170.0,1058.0,1170.0,1110.2,1096.4,1034.7,24.3,24.3,-0.0,51.6
2026-02-09,1190.0,1197.0,1132.0,1170.0,1131.2,1107.2,1035.7,27.7,25.0,2.8,51.4
2026-02-10,1189.0,1189.0,1155.0,1172.0,1147.2,1117.4,1035.5,30.3,26.1,4.2,49.9
2026-02-12,1168.0,1173.0,1142.0,1162.0,1156.8,1125.8,1036.0,31.1,27.1,4.1,47.6
2026-02-13,1143.0,1151.0,1101.0,1113.0,1157.4,1126.2,1035.0,27.6,27.2,0.4,48.9
2026-02-16,1141.0,1180.0,1125.0,1172.0,1157.8,1123.8,1035.7,29.1,27.6,1.6,50.4
2026-02-17,1180.0,1180.0,1140.0,1146.0,1153.0,1122.4,1035.5,28.0,27.6,0.3,49.4
2026-02-18,1151.0,1241.0,1150.0,1234.0,1165.4,1125.4,1036.3,33.7,28.9,4.9,52.7
2026-02-19,1205.0,1277.0,1183.0,1271.0,1187.2,1131.3,1038.2,40.8,31.3,9.6,56.3
2026-02-20,1261.0,1293.0,1225.0,1282.0,1221.0,1135.9,1041.3,46.8,34.4,12.4,58.1
2026-02-24,1300.0,1320.0,1220.0,1252.0,1237.0,1140.0,1044.1,48.6,37.2,11.4,61.5
2026-02-25,1235.0,1313.0,1232.0,1289.0,1265.6,1144.6,1047.5,52.3,40.2,12.1,65.1
2026-02-26,1289.0,1316.0,1241.0,1249.0,1268.6,1149.4,1050.9,51.5,42.5,9.0,67.6
2026-02-27,1262.0,1450.0,1251.0,1450.0,1304.4,1164.2,1056.6,66.3,47.3,19.1,80.3
2026-03-02,1480.0,1597.0,1456.0,1512.0,1350.4,1180.2,1063.5,82.1,54.2,27.9,82.8
2026-03-03,1517.0,1544.0,1412.0,1415.0,1383.0,1192.5,1069.0,85.8,60.5,25.2,87.6
2026-03-04,1355.0,1452.0,1303.0,1347.0,1394.6,1203.4,1073.3,82.3,64.9,17.4,95.8
2026-03-05,1399.0,1457.0,1365.0,1413.0,1427.4,1216.1,1078.7,83.8,68.7,15.2,101.4
2026-03-06,1412.0,1505.0,1411.0,1505.0,1438.4,1234.0,1085.0,91.5,73.2,18.2,103.8
2026-03-09,1421.0,1514.0,1396.0,1493.0,1434.6,1251.4,1091.1,95.4,77.7,17.8,107.4
2026-03-10,1507.0,1602.0,1445.0,1600.0,1471.6,1271.9,1099.0,106.0,83.3,22.7,115.8
2026-03-11,1634.0,1733.0,1617.0,1668.0,1535.8,1296.0,1107.8,118.5,90.4,28.1,118.5
2026-03-12,1720.0,1755.0,1640.0,1668.0,1586.8,1319.1,1116.5,126.9,97.7,29.2,120.0
2026-03-13,1668.0,1835.0,1646.0,1773.0,1640.4,1345.4,1126.6,140.5,106.2,34.2,128.6
2026-03-16,1768.0,1841.0,1697.0,1703.0,1682.4,1369.2,1136.1,143.9,113.8,30.1,131.8
2026-03-17,1722.0,1785.0,1625.0,1645.0,1691.4,1388.2,1144.7,140.3,119.1,21.2,137.4
2026-03-18,1640.0,1694.0,1603.0,1645.0,1686.8,1407.2,1154.0,135.9,122.4,13.5,138.6
2026-03-19,1602.0,1643.0,1540.0,1542.0,1661.6,1422.0,1161.2,122.7,122.5,0.2,131.7
2026-03-23,1500.0,1502.0,1387.0,1396.0,1586.2,1431.3,1166.5,99.3,117.8,-18.6,132.3
2026-03-24,1556.0,1565.0,1364.0,1447.0,1535.0,1444.7,1172.3,83.9,111.0,-27.2,137.2
2026-03-25,1462.0,1603.0,1461.0,1542.0,1514.4,1459.5,1179.6,78.4,104.5,-26.1,137.7
2026-03-26,1551.0,1605.0,1491.0,1495.0,1484.4,1473.4,1186.6,69.5,97.5,-28.0,138.0
2026-03-27,1495.0,1570.0,1467.0,1538.0,1483.6,1485.6,1193.8,65.2,91.1,-25.9,138.6
2026-03-30,1498.0,1524.0,1426.0,1464.0,1497.2,1493.3,1199.9,55.1,83.9,-28.7,138.2
2026-03-31,1434.0,1440.0,1366.0,1373.0,1482.4,1497.0,1204.9,39.4,75.0,-35.6,134.0
2026-04-01,1475.0,1525.0,1454.0,1525.0,1479.0,1507.9,1211.7,38.7,67.7,-29.0,135.4
2026-04-02,1531.0,1606.0,1486.0,1486.0,1477.2,1515.8,1218.1,34.6,61.1,-26.5,135.7
2026-04-03,1540.0,1586.0,1460.0,1471.0,1463.8,1524.6,1224.4,29.8,54.9,-25.0,131.2
2026-04-06,1465.0,1498.0,1451.0,1462.0,1463.4,1525.1,1230.7,25.0,48.9,-23.8,124.3
2026-04-07,1462.0,1538.0,1452.0,1474.0,1483.6,1523.6,1237.7,21.9,43.5,-21.6,119.0
2026-04-08,1615.0,1678.0,1581.0,1636.0,1505.8,1532.4,1246.9,32.2,41.2,-9.0,127.1
2026-04-09,1630.0,1630.0,1552.0,1574.0,1523.4,1541.5,1255.7,34.9,40.0,-5.1,125.6
2026-04-10,1581.0,1630.0,1537.0,1610.0,1551.2,1549.4,1265.3,39.5,39.9,-0.4,121.1
2026-04-13,1610.0,1817.0,1605.0,1807.0,1620.2,1561.5,1277.8,58.4,43.6,14.8,121.9
2026-04-14,1861.0,1889.0,1716.0,1868.0,1699.0,1576.5,1291.1,77.4,50.3,27.0,123.1
2026-04-15,1868.0,1916.0,1781.0,1800.0,1731.8,1584.5,1303.8,85.9,57.5,28.5,124.6
2026-04-16,1825.0,1921.0,1807.0,1809.0,1778.8,1590.1,1316.0,92.4,64.4,27.9,125.9
2026-04-17,1782.0,1794.0,1692.0,1704.0,1797.6,1591.6,1327.0,88.0,69.2,18.9,126.3
2026-04-20,1701.0,1810.0,1697.0,1745.0,1785.2,1590.4,1338.3,86.9,72.7,14.2,127.4
2026-04-21,1774.0,1802.0,1704.0,1722.0,1756.0,1591.2,1349.3,83.1,74.8,8.3,123.5
2026-04-22,1859.0,2122.0,1857.0,2122.0,1820.4,1610.3,1364.9,111.2,82.1,29.1,143.5
2026-04-23,2322.0,2397.0,2136.0,2261.0,1910.8,1634.9,1383.1,142.9,94.2,48.7,154.1
2026-04-24,2311.0,2747.0,2309.0,2538.0,2077.6,1674.8,1404.7,188.3,113.1,75.3,185.5
2026-04-27,2588.0,2598.0,2271.0,2350.0,2198.6,1712.9,1423.3,206.7,131.8,74.9,202.7
2026-04-28,2262.0,2380.0,2211.0,2316.0,2317.4,1747.7,1439.5,216.1,148.6,67.4,200.2
2026-04-30,2302.0,2478.0,2239.0,2359.0,2364.8,1780.4,1454.5,224.4,163.8,60.6,211.3
2026-05-01,2389.0,2722.0,2346.0,2502.0,2413.0,1820.6,1472.2,239.7,179.0,60.7,231.5
2026-05-07,2597.0,2637.0,2326.0,2427.0,2390.8,1856.2,1489.1,243.0,191.8,51.2,238.6
2026-05-08,2382.0,2927.0,2370.0,2927.0,2506.2,1914.7,1513.1,282.7,210.0,72.8,266.0
2026-05-11,3400.0,3430.0,3260.0,3430.0,2729.0,1997.0,1543.3,350.8,238.1,112.6,292.3
2026-05-12,4130.0,4130.0,2906.0,3165.0,2890.2,2062.6,1570.2,378.9,266.3,112.6,371.1
2026-05-13,2930.0,3225.0,2808.0,3010.0,2991.8,2123.6,1594.6,384.3,289.9,94.4,392.5
2026-05-14,3110.0,3140.0,2845.0,2931.0,3092.6,2182.0,1618.7,377.8,307.5,70.3,405.5
2026-05-15,3070.0,3435.0,3060.0,3115.0,3130.2,2248.1,1645.8,383.1,322.6,60.5,434.5
2026-05-18,3325.0,3330.0,2924.0,3040.0,3052.2,2310.7,1671.5,376.9,333.5,43.5,434.9
2026-05-19,3170.0,3570.0,3150.0,3360.0,3091.2,2379.7,1701.5,393.3,345.4,47.9,453.1
2026-05-20,3220.0,3220.0,2750.0,2786.0,3046.4,2428.2,1724.4,355.9,347.5,8.3,462.0
2026-05-21,2912.0,2915.0,2618.0,2753.0,3010.8,2473.9,1746.5,319.8,342.0,-22.1,459.9
2026-05-22,2650.0,2927.0,2644.0,2841.0,2956.0,2515.2,1770.3,295.0,332.6,-37.6,468.0
2026-05-25,2891.0,2911.0,2630.0,2728.0,2893.6,2549.6,1792.5,263.1,318.7,-55.5,471.0
2026-05-26,2691.0,2845.0,2464.0,2499.0,2721.4,2577.6,1811.3,216.9,298.3,-81.4,471.4
2026-05-27,2449.0,2495.0,2280.0,2334.0,2631.0,2598.6,1828.3,165.1,271.7,-106.6,464.8
2026-05-28,2284.0,2508.0,2263.0,2487.0,2577.8,2629.9,1846.9,134.8,244.3,-109.5,442.5
2026-05-29,2537.0,2547.0,2315.0,2332.0,2476.0,2653.4,1863.1,97.2,214.9,-117.7,423.1
2026-06-01,2339.0,2352.0,2107.0,2154.0,2361.2,2670.7,1877.0,52.4,182.4,-130.0,353.2
2026-06-02,2100.0,2130.0,1964.0,1988.0,2259.0,2665.3,1887.9,3.4,146.6,-143.2,337.0
2026-06-03,2028.0,2085.0,1978.0,2018.0,2195.8,2655.6,1899.2,-32.5,110.8,-143.3,323.6
2026-06-04,1985.0,2009.0,1943.0,1970.0,2092.4,2632.9,1909.9,-64.2,75.8,-140.0,292.9
2026-06-05,2010.0,2169.0,1989.0,2096.0,2045.2,2622.7,1922.3,-78.2,45.0,-123.2,278.1
2026-06-08,2008.0,2108.0,1968.0,2025.0,2019.4,2611.1,1934.5,-94.0,17.2,-111.2,250.3
