Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist
2025-07-14,1918.8,1919.8,1856.4,1887.1,,,,0.0,0.0,0.0
2025-07-15,1884.1,1998.2,1839.5,1993.2,,,,8.5,1.7,6.8
2025-07-16,1986.3,2007.1,1934.7,1934.7,,,,10.3,3.4,6.9
2025-07-17,1935.7,1959.5,1890.1,1919.8,,,,10.5,4.8,5.7
2025-07-18,1908.9,1919.8,1844.5,1864.3,1919.8,,,6.1,5.1,1.0
2025-07-22,1878.2,1923.8,1832.6,1837.5,1909.9,,,0.4,4.1,-3.7
2025-07-23,1871.2,1948.6,1829.6,1925.8,1896.4,,,3.0,3.9,-0.9
2025-07-24,1921.8,1957.5,1892.1,1927.8,1895.0,,,5.1,4.2,1.0
2025-07-25,1923.8,1946.6,1906.9,1932.7,1897.6,,,7.2,4.8,2.4
2025-07-28,1908.9,1914.9,1859.3,1910.9,1906.9,,,6.9,5.2,1.7
2025-07-29,1895.0,1903.0,1812.7,1826.6,1904.8,,,-0.1,4.1,-4.2
2025-07-30,1842.5,1848.4,1816.7,1819.7,1883.5,,,-6.1,2.1,-8.2
2025-07-31,1827.6,1910.9,1827.6,1888.1,1875.6,,,-5.3,0.6,-5.9
2025-08-01,1808.8,1826.6,1752.3,1805.8,1850.2,,,-11.2,-1.7,-9.4
2025-08-04,1756.2,1834.6,1755.2,1819.7,1832.0,,,-14.5,-4.3,-10.2
2025-08-05,1839.5,1848.4,1794.9,1794.9,1825.6,,,-19.0,-7.2,-11.7
2025-08-06,1775.1,1780.0,1713.6,1737.4,1809.2,,,-26.8,-11.1,-15.7
2025-08-07,1715.6,1742.3,1714.6,1736.4,1778.8,,,-32.8,-15.5,-17.3
2025-08-08,1679.9,1770.1,1669.0,1729.4,1763.6,,,-37.6,-19.9,-17.7
2025-08-12,1772.1,1848.4,1769.1,1844.5,1768.5,,,-31.8,-22.3,-9.5
2025-08-13,1874.2,1878.2,1775.1,1775.1,1764.5,,,-32.4,-24.3,-8.1
2025-08-14,1766.1,1780.0,1737.4,1752.3,1767.5,,,-34.3,-26.3,-8.0
2025-08-15,1765.1,1773.1,1718.5,1730.4,1766.3,,,-37.2,-28.5,-8.7
2025-08-18,1725.5,1727.5,1694.7,1703.7,1761.2,,,-41.1,-31.0,-10.1
2025-08-19,1720.5,1749.3,1712.6,1736.4,1739.6,1833.4,,-41.1,-33.0,-8.1
2025-08-20,1703.7,1706.6,1646.1,1646.1,1713.8,1823.7,,-47.9,-36.0,-11.9
2025-08-21,1646.1,1676.9,1627.3,1627.3,1688.8,1809.1,,-54.1,-39.6,-14.5
2025-08-22,1633.3,1638.2,1608.5,1620.4,1666.8,1796.5,,-59.0,-43.5,-15.5
2025-08-25,1678.9,1681.8,1631.3,1637.2,1653.5,1785.2,,-60.7,-46.9,-13.8
2025-08-26,1643.2,1667.0,1628.3,1652.1,1636.6,1776.7,,-60.2,-49.6,-10.6
2025-08-27,1653.1,1661.0,1631.3,1652.1,1637.8,1769.3,,-59.2,-51.5,-7.6
2025-08-28,1650.1,1707.6,1631.3,1702.7,1652.9,1760.4,,-53.6,-51.9,-1.7
2025-08-29,1726.5,1760.2,1697.7,1740.4,1676.9,1752.9,,-45.6,-50.7,5.0
2025-09-01,1700.7,1715.6,1652.1,1706.6,1690.8,1743.8,,-41.6,-48.9,7.3
2025-09-02,1705.6,1735.4,1678.9,1682.8,1696.9,1734.7,,-39.8,-47.0,7.2
2025-09-03,1672.9,1676.9,1631.3,1632.3,1692.9,1726.9,,-42.0,-46.0,4.0
2025-09-04,1641.2,1745.3,1638.2,1744.3,1701.3,1723.9,,-34.3,-43.7,9.4
2025-09-05,1801.8,1842.5,1747.3,1754.2,1704.1,1718.6,,-27.1,-40.4,13.3
2025-09-08,1766.1,1809.8,1747.3,1805.8,1723.9,1718.6,,-17.0,-35.7,18.7
2025-09-09,1814.7,1839.5,1787.9,1803.8,1748.1,1717.9,,-9.1,-30.4,21.3
