Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist
2025-07-15,1423.0,1525.0,1106.0,1108.0,,,,0.0,0.0,0.0
2025-07-16,1097.0,1097.0,997.0,1045.0,,,,-5.0,-1.0,-4.0
2025-07-17,1075.0,1240.0,1056.0,1134.0,,,,-1.8,-1.2,-0.6
2025-07-18,1120.0,1145.0,1088.0,1096.0,,,,-2.3,-1.4,-0.9
2025-07-22,1180.0,1267.0,1130.0,1214.0,1119.4,,,6.8,0.2,6.5
2025-07-23,1232.0,1260.0,1184.0,1200.0,1137.8,,,12.7,2.7,9.9
2025-07-24,1205.0,1213.0,1150.0,1152.0,1159.2,,,13.3,4.8,8.5
2025-07-25,1152.0,1152.0,1111.0,1114.0,1155.2,,,10.6,6.0,4.6
2025-07-28,1125.0,1168.0,1114.0,1148.0,1165.6,,,11.1,7.0,4.1
2025-07-29,1158.0,1175.0,1120.0,1139.0,1150.6,,,10.7,7.8,2.9
2025-07-30,1120.0,1133.0,1111.0,1117.0,1134.0,,,8.4,7.9,0.6
2025-07-31,1137.0,1146.0,1124.0,1142.0,1132.0,,,8.6,8.0,0.6
2025-08-01,1136.0,1143.0,1116.0,1116.0,1132.4,,,6.5,7.7,-1.2
2025-08-04,1087.0,1135.0,1072.0,1115.0,1125.8,,,4.8,7.1,-2.4
2025-08-05,1135.0,1135.0,1104.0,1129.0,1123.8,,,4.5,6.6,-2.2
2025-08-06,1120.0,1124.0,1097.0,1104.0,1121.2,,,2.2,5.7,-3.6
2025-08-07,1100.0,1120.0,1091.0,1120.0,1116.8,,,1.6,4.9,-3.3
2025-08-08,1123.0,1147.0,1104.0,1112.0,1116.0,,,0.5,4.0,-3.5
2025-08-12,1129.0,1148.0,1117.0,1146.0,1122.2,,,2.4,3.7,-1.3
2025-08-13,1148.0,1155.0,1118.0,1138.0,1124.0,,,3.2,3.6,-0.4
2025-08-14,1138.0,1138.0,1115.0,1116.0,1126.4,,,2.0,3.3,-1.3
2025-08-15,1116.0,1129.0,1093.0,1093.0,1121.0,,,-0.8,2.5,-3.2
2025-08-18,1114.0,1175.0,1110.0,1170.0,1132.6,,,3.2,2.6,0.6
2025-08-19,1170.0,1193.0,1163.0,1170.0,1137.4,,,6.3,3.3,2.9
2025-08-20,1171.0,1172.0,1131.0,1139.0,1137.6,1131.1,,6.1,3.9,2.2
2025-08-21,1130.0,1141.0,1112.0,1140.0,1142.4,1132.4,,6.0,4.3,1.7
2025-08-22,1147.0,1233.0,1139.0,1186.0,1161.0,1138.0,,9.6,5.4,4.2
2025-08-25,1211.0,1241.0,1170.0,1226.0,1172.2,1141.7,,15.4,7.4,8.0
2025-08-26,1213.0,1341.0,1180.0,1287.0,1195.6,1149.3,,24.7,10.8,13.8
2025-08-27,1288.0,1304.0,1245.0,1247.0,1217.2,1150.6,,28.5,14.4,14.1
2025-08-28,1241.0,1241.0,1187.0,1193.0,1227.8,1150.4,,26.8,16.9,10.0
2025-08-29,1163.0,1176.0,1130.0,1131.0,1216.8,1149.5,,20.3,17.5,2.7
2025-09-01,1128.0,1160.0,1120.0,1146.0,1200.8,1150.8,,16.1,17.3,-1.2
2025-09-02,1159.0,1160.0,1124.0,1128.0,1169.0,1150.0,,11.2,16.0,-4.8
2025-09-03,1121.0,1122.0,1072.0,1098.0,1139.2,1148.4,,4.9,13.8,-8.9
2025-09-04,1094.0,1105.0,1071.0,1075.0,1115.6,1146.7,,-2.0,10.6,-12.6
2025-09-05,1079.0,1108.0,1070.0,1095.0,1108.4,1144.8,,-5.8,7.4,-13.1
2025-09-08,1101.0,1123.0,1087.0,1119.0,1103.0,1144.9,,-6.7,4.5,-11.3
2025-09-09,1137.0,1150.0,1093.0,1104.0,1098.2,1144.5,,-8.6,1.9,-10.5
2025-09-10,1115.0,1115.0,1070.0,1095.0,1097.6,1143.1,,-10.7,-0.6,-10.1
2025-09-11,1085.0,1091.0,1062.0,1065.0,1095.6,1141.6,,-14.6,-3.4,-11.2
2025-09-12,1074.0,1074.0,1044.0,1047.0,1086.0,1138.6,,-18.9,-6.5,-12.4
2025-09-16,1036.0,1047.0,1020.0,1045.0,1071.2,1136.0,,-22.3,-9.7,-12.6
2025-09-17,1051.0,1051.0,1019.0,1021.0,1054.6,1131.0,,-26.5,-13.0,-13.5
2025-09-18,1021.0,1028.0,1001.0,1010.0,1037.6,1125.8,,-30.5,-16.5,-13.9
2025-09-19,1005.0,1019.0,993.0,1017.0,1028.0,1121.9,,-32.6,-19.8,-12.9
2025-09-22,1017.0,1031.0,1008.0,1019.0,1022.4,1118.9,,-33.8,-22.6,-11.2
2025-09-24,1016.0,1016.0,998.0,1005.0,1014.4,1112.3,,-35.5,-25.1,-10.3
2025-09-25,1011.0,1012.0,996.0,1003.0,1010.8,1105.6,,-36.5,-27.4,-9.1
2025-09-26,1003.0,1007.0,998.0,998.0,1008.4,1100.0,,-37.3,-29.4,-7.9
2025-09-29,1008.0,1009.0,995.0,1007.0,1006.4,1094.7,,-36.8,-30.9,-5.9
2025-09-30,1003.0,1005.0,984.0,986.0,999.8,1086.7,,-37.6,-32.2,-5.4
2025-10-01,994.0,994.0,941.0,945.0,987.8,1075.4,,-41.2,-34.0,-7.1
2025-10-02,942.0,953.0,925.0,925.0,972.2,1061.0,,-45.0,-36.2,-8.8
2025-10-03,930.0,958.0,930.0,932.0,959.0,1048.4,,-47.0,-38.4,-8.6
2025-10-06,951.0,960.0,945.0,957.0,949.0,1038.9,,-46.0,-39.9,-6.1
2025-10-07,957.0,965.0,932.0,952.0,942.2,1031.8,,-45.1,-40.9,-4.2
2025-10-08,937.0,973.0,920.0,953.0,943.8,1024.0,,-43.8,-41.5,-2.3
2025-10-09,963.0,963.0,925.0,926.0,944.0,1016.0,,-44.4,-42.1,-2.3
2025-10-10,932.0,932.0,907.0,909.0,939.4,1008.4,,-45.8,-42.8,-3.0
2025-10-14,882.0,901.0,876.0,888.0,925.6,1000.9,,-48.0,-43.9,-4.1
2025-10-15,887.0,903.0,798.0,843.0,903.8,990.8,,-52.8,-45.6,-7.1
2025-10-16,848.0,900.0,848.0,880.0,889.2,981.3,,-53.0,-47.1,-5.8
2025-10-17,880.0,880.0,811.0,814.0,866.8,969.7,,-57.8,-49.2,-8.5
2025-10-20,815.0,828.0,791.0,808.0,846.6,958.2,,-61.4,-51.7,-9.7
2025-10-21,823.0,848.0,814.0,826.0,834.2,948.6,,-62.0,-53.7,-8.3
2025-10-22,827.0,833.0,815.0,816.0,828.8,939.4,,-62.7,-55.5,-7.1
2025-10-23,816.0,832.0,802.0,802.0,813.2,929.7,,-63.5,-57.1,-6.4
2025-10-24,832.0,832.0,807.0,815.0,813.4,921.4,,-62.5,-58.2,-4.3
2025-10-27,829.0,839.0,816.0,826.0,817.0,914.1,,-60.1,-58.6,-1.5
2025-10-28,828.0,828.0,805.0,805.0,812.8,905.6,,-59.1,-58.7,-0.5
2025-10-29,805.0,805.0,778.0,779.0,805.4,896.0,,-59.8,-58.9,-0.9
2025-10-30,771.0,782.0,754.0,763.0,797.6,886.3,,-61.0,-59.3,-1.6
2025-10-31,760.0,785.0,760.0,771.0,788.8,877.0,,-60.5,-59.6,-1.0
2025-11-04,772.0,776.0,753.0,756.0,774.8,867.4,1032.8,-60.7,-59.8,-0.9
2025-11-05,756.0,760.0,734.0,757.0,765.2,857.4,1028.1,-60.0,-59.8,-0.2
2025-11-06,772.0,776.0,756.0,766.0,762.6,848.6,1024.4,-58.1,-59.5,1.4
2025-11-07,752.0,765.0,752.0,763.0,762.6,841.3,1019.5,-56.2,-58.8,2.6
2025-11-10,778.0,781.0,766.0,773.0,763.0,835.2,1015.2,-53.3,-57.7,4.5
2025-11-11,777.0,777.0,756.0,767.0,765.2,828.6,1009.2,-50.8,-56.3,5.5
2025-11-12,764.0,781.0,764.0,775.0,768.8,821.3,1003.5,-47.7,-54.6,6.9
2025-11-13,779.0,779.0,761.0,770.0,769.6,814.0,998.4,-45.1,-52.7,7.6
2025-11-14,755.0,762.0,745.0,745.0,766.0,805.7,993.5,-44.6,-51.1,6.5
2025-11-17,740.0,745.0,721.0,721.0,755.6,797.5,987.8,-45.5,-50.0,4.4
2025-11-18,720.0,720.0,705.0,706.0,743.4,789.4,982.1,-47.0,-49.4,2.4
2025-11-19,702.0,718.0,697.0,705.0,729.4,782.1,976.6,-47.7,-49.0,1.4
2025-11-20,699.0,711.0,699.0,704.0,716.2,776.5,970.7,-47.7,-48.8,1.1
2025-11-21,701.0,722.0,699.0,713.0,709.8,769.8,965.3,-46.5,-48.3,1.8
2025-11-25,716.0,722.0,708.0,714.0,708.4,765.8,960.0,-45.0,-47.6,2.7
2025-11-26,719.0,739.0,719.0,735.0,714.2,762.9,954.7,-41.5,-46.4,4.9
2025-11-27,731.0,751.0,731.0,751.0,723.4,759.9,950.0,-37.1,-44.6,7.4
2025-11-28,755.0,761.0,741.0,749.0,732.4,757.2,945.1,-33.4,-42.3,8.9
2025-12-01,753.0,753.0,731.0,733.0,736.4,754.5,940.0,-31.4,-40.1,8.8
2025-12-02,729.0,729.0,713.0,720.0,737.6,750.7,934.4,-30.5,-38.2,7.7
2025-12-03,714.0,763.0,711.0,763.0,743.2,748.2,929.4,-26.0,-35.8,9.8
2025-12-04,768.0,818.0,756.0,812.0,755.4,748.4,925.3,-18.3,-32.3,14.0
2025-12-05,815.0,815.0,745.0,748.0,755.2,747.2,920.7,-17.1,-29.2,12.1
2025-12-08,748.0,750.0,719.0,727.0,754.0,745.8,914.8,-17.7,-26.9,9.2
2025-12-09,727.0,743.0,714.0,743.0,758.6,744.6,909.1,-16.7,-24.9,8.2
2025-12-10,748.0,796.0,745.0,767.0,759.4,745.1,904.1,-13.8,-22.6,8.9
2025-12-11,760.0,760.0,700.0,702.0,737.4,742.9,898.3,-16.5,-21.4,4.9
2025-12-12,709.0,711.0,691.0,706.0,729.0,740.5,891.9,-18.1,-20.8,2.6
2025-12-15,695.0,710.0,692.0,700.0,723.6,738.0,884.9,-19.7,-20.6,0.8
2025-12-16,700.0,700.0,681.0,682.0,711.4,734.3,876.8,-22.1,-20.9,-1.3
2025-12-17,678.0,683.0,655.0,682.0,694.4,730.9,869.3,-23.8,-21.5,-2.3
2025-12-18,678.0,679.0,663.0,670.0,688.0,726.7,862.3,-25.8,-22.3,-3.5
2025-12-19,669.0,693.0,669.0,693.0,685.4,723.6,856.5,-25.2,-22.9,-2.3
2025-12-22,695.0,707.0,685.0,688.0,683.0,721.4,850.4,-24.9,-23.3,-1.6
2025-12-23,688.0,706.0,687.0,690.0,684.6,720.1,844.5,-24.2,-23.5,-0.7
2025-12-24,690.0,706.0,687.0,687.0,685.6,719.4,839.1,-23.6,-23.5,-0.1
2025-12-25,689.0,725.0,686.0,725.0,696.6,720.2,834.4,-19.8,-22.8,2.9
2025-12-26,730.0,730.0,697.0,697.0,697.4,719.9,829.1,-18.9,-22.0,3.1
2025-12-29,697.0,712.0,690.0,699.0,699.6,719.3,823.5,-17.8,-21.1,3.4
2025-12-30,699.0,710.0,695.0,697.0,701.0,718.6,818.1,-16.8,-20.3,3.4
2026-01-05,700.0,728.0,697.0,728.0,709.2,718.4,813.2,-13.5,-18.9,5.4
2026-01-06,728.0,738.0,726.0,731.0,710.4,717.6,808.7,-10.4,-17.2,6.8
2026-01-07,731.0,752.0,730.0,741.0,719.2,717.2,804.6,-7.1,-15.2,8.1
2026-01-08,744.0,744.0,723.0,724.0,724.2,716.9,800.3,-5.8,-13.3,7.5
2026-01-09,738.0,739.0,727.0,730.0,730.8,717.3,796.5,-4.2,-11.5,7.3
2026-01-13,745.0,745.0,719.0,736.0,732.4,716.2,792.8,-2.5,-9.7,7.2
2026-01-14,732.0,752.0,710.0,739.0,734.0,713.3,789.1,-0.8,-7.9,7.1
2026-01-15,740.0,794.0,733.0,788.0,743.4,714.9,786.0,4.4,-5.5,9.8
2026-01-16,797.0,809.0,758.0,766.0,751.8,716.4,782.8,6.6,-3.0,9.7
2026-01-19,781.0,781.0,746.0,764.0,758.6,717.3,779.7,8.2,-0.8,9.0
2026-01-20,774.0,796.0,765.0,765.0,764.4,717.2,776.5,9.4,1.2,8.2
