Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist
2025-07-18,2686.9,2820.3,2680.6,2800.3,,,,0.0,0.0,0.0
2025-07-22,2872.6,2961.2,2841.5,2880.1,,,,6.4,1.3,5.1
2025-07-23,2941.2,2974.9,2844.0,2948.7,,,,16.8,4.4,12.4
2025-07-24,2974.9,3054.7,2969.9,3029.7,,,,31.2,9.7,21.4
2025-07-25,3029.7,3113.3,3016.0,3043.4,2940.5,,,43.2,16.4,26.8
2025-07-28,3092.1,3109.5,2918.8,2923.7,2965.1,,,42.6,21.7,20.9
2025-07-29,2936.2,2941.2,2870.1,2882.6,2965.6,,,38.3,25.0,13.3
2025-07-30,2911.3,2953.7,2861.4,2867.6,2949.4,,,33.4,26.7,6.7
2025-07-31,2835.2,2988.6,2825.3,2944.9,2932.5,,,35.3,28.4,6.9
2025-08-01,2830.2,2905.0,2812.8,2888.8,2901.6,,,31.9,29.1,2.8
2025-08-04,2811.5,2901.3,2811.5,2887.6,2894.3,,,28.8,29.0,-0.3
2025-08-05,2922.5,2979.9,2911.3,2964.9,2910.8,,,32.2,29.6,2.5
2025-08-06,2942.4,3099.5,2923.7,3090.8,2955.4,,,44.5,32.6,11.9
2025-08-07,3117.0,3179.3,3108.3,3132.0,2992.8,,,56.9,37.5,19.5
2025-08-08,3241.7,3588.3,3224.2,3457.4,3106.5,,,92.0,48.4,43.6
2025-08-12,3665.6,3734.2,3595.8,3696.8,3268.4,,,137.5,66.2,71.3
2025-08-13,3726.7,3729.2,3624.4,3708.0,3417.0,,,172.5,87.5,85.0
2025-08-14,3725.4,3954.9,3716.7,3871.3,3573.1,,,211.0,112.2,98.8
2025-08-15,3947.4,4125.7,3892.5,4119.4,3770.6,,,258.5,141.4,117.1
2025-08-18,4214.2,4230.4,4054.6,4165.6,3912.2,,,296.5,172.4,124.0
2025-08-19,4201.7,4237.9,3941.1,3998.5,3972.6,,,309.5,199.9,109.7
2025-08-20,3690.5,3785.3,3629.4,3713.0,3973.6,,,293.4,218.6,74.9
2025-08-21,3684.3,3818.9,3597.0,3638.2,3926.9,,,271.5,229.2,42.4
