Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MACD,MACD_Signal,MACD_Hist
2025-07-15,466.0,500.0,465.0,471.0,,,,0.0,0.0,0.0
2025-07-16,460.0,482.0,440.0,473.0,,,,0.2,0.0,0.1
2025-07-17,475.0,480.0,455.0,461.0,,,,-0.7,-0.1,-0.6
2025-07-18,465.0,510.0,458.0,491.0,,,,1.1,0.1,0.9
2025-07-22,483.0,503.0,475.0,475.0,474.2,,,1.2,0.3,0.8
2025-07-23,475.0,491.0,472.0,486.0,477.2,,,2.1,0.7,1.4
2025-07-24,494.0,555.0,494.0,511.0,484.8,,,4.8,1.5,3.3
2025-07-25,501.0,520.0,493.0,513.0,495.2,,,7.0,2.6,4.4
2025-07-28,520.0,532.0,518.0,527.0,502.4,,,9.8,4.0,5.7
2025-07-29,527.0,535.0,511.0,518.0,511.0,,,11.1,5.5,5.7
2025-07-30,525.0,534.0,518.0,522.0,518.2,,,12.4,6.8,5.5
2025-07-31,522.0,525.0,501.0,501.0,516.2,,,11.5,7.8,3.8
2025-08-01,506.0,510.0,500.0,507.0,515.0,,,11.2,8.5,2.8
2025-08-04,500.0,506.0,500.0,501.0,509.8,,,10.4,8.8,1.5
2025-08-05,500.0,510.0,500.0,509.0,508.0,,,10.2,9.1,1.1
2025-08-06,507.0,522.0,505.0,513.0,506.2,,,10.3,9.4,1.0
2025-08-07,514.0,524.0,510.0,511.0,508.2,,,10.1,9.5,0.6
2025-08-08,511.0,512.0,495.0,500.0,506.8,,,8.9,9.4,-0.4
2025-08-12,500.0,504.0,496.0,498.0,506.2,,,7.8,9.1,-1.3
2025-08-13,504.0,504.0,491.0,492.0,502.8,,,6.3,8.5,-2.2
2025-08-14,492.0,497.0,485.0,492.0,498.6,,,5.1,7.8,-2.8
2025-08-15,490.0,494.0,487.0,487.0,493.8,,,3.6,7.0,-3.3
2025-08-18,487.0,498.0,487.0,498.0,493.4,,,3.4,6.3,-2.9
2025-08-19,498.0,498.0,488.0,490.0,491.8,,,2.5,5.5,-3.0
2025-08-20,498.0,499.0,487.0,487.0,490.8,497.4,,1.5,4.7,-3.2
2025-08-21,488.0,490.0,476.0,476.0,487.6,497.6,,-0.2,3.7,-3.9
2025-08-22,475.0,476.0,465.0,469.0,484.0,497.4,,-2.0,2.6,-4.6
2025-08-25,474.0,488.0,473.0,476.0,479.6,498.0,,-2.9,1.5,-4.4
2025-08-26,476.0,485.0,471.0,477.0,477.0,497.4,,-3.4,0.5,-3.9
2025-08-27,478.0,479.0,472.0,474.0,474.4,497.4,,-4.1,-0.4,-3.7
2025-08-28,474.0,490.0,472.0,490.0,477.2,497.6,,-3.3,-1.0,-2.3
2025-08-29,495.0,499.0,487.0,490.0,481.4,496.7,,-2.6,-1.3,-1.3
2025-09-01,492.0,494.0,480.0,484.0,483.0,495.6,,-2.5,-1.5,-1.0
2025-09-02,488.0,517.0,488.0,501.0,487.8,494.5,,-1.1,-1.5,0.4
2025-09-03,486.0,496.0,480.0,480.0,489.0,493.0,,-1.6,-1.5,-0.1
2025-09-04,481.0,481.0,469.0,471.0,485.2,491.0,,-2.7,-1.7,-1.0
2025-09-05,472.0,472.0,452.0,457.0,478.6,489.2,,-4.7,-2.3,-2.4
2025-09-08,459.0,468.0,454.0,467.0,475.2,487.6,,-5.3,-2.9,-2.4
2025-09-09,469.0,472.0,462.0,462.0,467.4,486.0,,-6.2,-3.6,-2.6
2025-09-10,464.0,467.0,448.0,450.0,461.4,483.7,,-7.8,-4.4,-3.4
2025-09-11,445.0,451.0,441.0,442.0,455.6,480.8,,-9.6,-5.5,-4.1
2025-09-12,453.0,453.0,445.0,448.0,453.8,478.3,,-10.4,-6.4,-3.9
2025-09-16,450.0,456.0,442.0,453.0,451.0,476.4,,-10.5,-7.2,-3.2
2025-09-17,459.0,462.0,450.0,453.0,449.2,474.6,,-10.5,-7.9,-2.6
2025-09-18,454.0,461.0,452.0,453.0,449.8,473.1,,-10.3,-8.4,-1.9
2025-09-19,454.0,458.0,446.0,456.0,452.6,471.6,,-9.9,-8.7,-1.2
2025-09-22,458.0,472.0,457.0,470.0,457.0,471.0,,-8.3,-8.6,0.3
2025-09-24,472.0,485.0,471.0,471.0,460.6,469.9,,-6.8,-8.2,1.4
2025-09-25,471.0,477.0,467.0,468.0,463.6,469.0,,-5.9,-7.8,1.9
2025-09-26,468.0,495.0,466.0,489.0,470.8,469.1,,-3.4,-6.9,3.5
2025-09-29,495.0,500.0,476.0,476.0,474.8,469.1,,-2.4,-6.0,3.6
2025-09-30,484.0,488.0,479.0,485.0,477.8,469.7,,-0.9,-5.0,4.0
2025-10-01,484.0,484.0,446.0,451.0,473.8,468.7,,-2.5,-4.5,2.0
2025-10-02,455.0,459.0,448.0,455.0,471.2,467.8,,-3.3,-4.3,0.9
2025-10-03,456.0,458.0,452.0,452.0,463.8,467.0,,-4.2,-4.2,0.0
2025-10-06,452.0,452.0,444.0,449.0,458.4,465.3,,-5.1,-4.4,-0.7
2025-10-07,447.0,447.0,441.0,442.0,449.8,463.4,,-6.3,-4.8,-1.5
2025-10-08,442.0,450.0,440.0,449.0,449.4,462.0,,-6.6,-5.1,-1.4
2025-10-09,451.0,460.0,447.0,457.0,449.8,460.2,,-6.1,-5.3,-0.8
2025-10-10,454.0,454.0,435.0,437.0,446.8,458.5,,-7.2,-5.7,-1.5
2025-10-14,432.0,436.0,419.0,430.0,443.0,456.9,,-8.6,-6.3,-2.3
2025-10-15,380.0,385.0,361.0,369.0,428.4,453.4,,-14.5,-7.9,-6.5
2025-10-16,369.0,370.0,342.0,343.0,407.2,448.4,,-20.9,-10.5,-10.4
2025-10-17,351.0,351.0,316.0,319.0,379.6,442.7,,-27.7,-14.0,-13.7
2025-10-20,335.0,339.0,327.0,336.0,359.4,438.1,,-31.3,-17.4,-13.9
2025-10-21,344.0,349.0,340.0,347.0,342.8,434.3,,-32.9,-20.5,-12.4
2025-10-22,347.0,349.0,338.0,344.0,337.8,430.2,,-34.1,-23.2,-10.8
2025-10-23,344.0,352.0,342.0,345.0,338.2,425.8,,-34.5,-25.5,-9.0
2025-10-24,345.0,353.0,340.0,342.0,342.8,421.4,,-34.6,-27.3,-7.3
2025-10-27,350.0,364.0,348.0,364.0,348.4,417.8,,-32.6,-28.4,-4.2
2025-10-28,364.0,364.0,346.0,347.0,348.4,413.5,,-32.0,-29.1,-2.9
2025-10-29,351.0,351.0,342.0,342.0,348.0,408.4,,-31.6,-29.6,-2.0
