Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MA_Signal,MACD,MACD_Signal,MACD_Hist,ATR,Is_Weekly_Up
2025-09-29,3780.9,3785.9,3621.7,3701.3,,,,,0.0,0.0,0.0,,False
2025-09-30,3751.1,3751.1,3651.6,3731.2,,,,,2.4,0.5,1.9,,False
2025-10-01,3681.4,3696.4,3467.5,3522.2,,,,,-12.4,-2.1,-10.3,,False
2025-10-02,3507.3,3581.9,3427.7,3477.5,,,,,-27.5,-7.2,-20.3,,False
2025-10-03,3512.3,3641.6,3487.4,3611.8,3608.8,,,,-28.3,-11.4,-16.9,,False
2025-10-06,4099.3,4114.3,3880.4,4074.5,3683.4,,,,8.4,-7.4,15.8,,False
2025-10-07,4069.5,4099.3,3835.7,4014.8,3740.1,,,,32.2,0.5,31.7,,False
2025-10-08,3890.4,4019.7,3855.6,3970.0,3829.7,,,,47.0,9.8,37.2,,False
2025-10-09,3965.0,3979.9,3840.6,3925.2,3919.2,,,,54.4,18.7,35.7,,False
2025-10-10,3915.3,3920.2,3606.8,3686.4,3934.2,,,,40.6,23.1,17.5,,False
2025-10-14,3586.9,3646.6,3542.1,3577.0,3834.7,,,,20.5,22.6,-2.0,,False
2025-10-15,3621.7,3800.8,3572.0,3731.2,3777.9,,,,16.9,21.4,-4.5,,False
2025-10-16,3865.5,3865.5,3666.5,3785.9,3741.1,,,,18.2,20.8,-2.6,,False
2025-10-17,3771.0,3930.2,3731.2,3785.9,3713.3,,,,19.1,20.4,-1.4,214.6,False
2025-10-20,3989.9,4213.8,3880.4,4213.8,3818.7,,,,53.6,27.1,26.5,233.5,False
2025-10-21,4283.4,4283.4,3890.4,3984.9,3900.3,,,,61.8,34.0,27.8,254.4,False
2025-10-22,3984.9,4024.7,3910.3,3925.2,3939.1,,,,62.8,39.8,23.0,243.8,False
2025-10-23,3905.3,4024.7,3855.6,3965.0,3975.0,,,,66.0,45.0,21.0,244.8,False
2025-10-24,3940.1,4243.6,3910.3,4243.6,4066.5,,,,90.0,54.0,36.0,256.9,False
2025-10-27,4258.5,4263.5,3855.6,3890.4,4001.8,,,,79.6,59.2,20.5,250.2,False
2025-10-28,3870.5,3870.5,3701.3,3716.3,3948.1,,,,56.7,58.7,-2.0,244.8,False
2025-10-29,3756.1,3756.1,3522.2,3537.2,3870.5,,,,23.8,51.7,-27.9,249.8,False
2025-10-30,3547.1,3606.8,3467.5,3552.1,3787.9,,,,-1.1,41.1,-42.2,249.8,False
2025-10-31,3581.9,3731.2,3537.2,3691.4,3677.5,,,,-9.5,31.0,-40.5,240.9,False
2025-11-04,3731.2,3731.2,3616.8,3656.6,3630.7,3798.8,,,-18.7,21.1,-39.8,238.8,False
2025-11-05,3621.7,3746.1,3507.3,3736.2,3634.7,3800.2,,,-19.3,13.0,-32.3,239.5,False
2025-11-06,3795.9,3795.9,3656.6,3671.5,3661.5,3797.8,,,-24.8,5.4,-30.2,235.2,False
2025-11-07,3656.6,3676.5,3557.1,3666.5,3684.4,3803.6,,,-29.2,-1.5,-27.7,229.6,False
2025-11-10,3780.9,3915.3,3776.0,3915.3,3729.2,3821.1,,,-12.4,-3.7,-8.8,216.8,False
2025-11-11,4124.2,4124.2,3835.7,3920.2,3781.9,3833.5,,,1.2,-2.7,3.9,209.3,False
2025-11-12,3930.2,4014.8,3830.7,3970.0,3828.7,3829.3,,,15.9,1.0,14.8,214.3,False
2025-11-13,4029.7,4034.7,3691.4,3840.6,3862.5,3822.3,,,16.8,4.2,12.7,226.7,False
2025-11-14,3771.0,3830.7,3596.9,3761.0,3881.4,3814.0,,,11.1,5.5,5.5,220.3,False
2025-11-17,3810.8,3840.6,3621.7,3706.3,3839.6,3805.2,,,2.0,4.8,-2.8,206.8,False
2025-11-18,3656.6,3661.5,3532.2,3606.8,3777.0,3802.0,,,-13.0,1.3,-14.3,205.7,False
2025-11-19,3606.8,3631.7,3437.7,3462.5,3675.5,3797.5,,,-36.1,-6.2,-29.9,202.9,False
2025-11-20,3567.0,3616.8,3477.5,3547.1,3616.8,3790.1,,,-47.1,-14.4,-32.7,204.0,False
2025-11-21,3432.7,3596.9,3397.9,3567.0,3578.0,3781.3,,,-53.5,-22.2,-31.3,204.3,False
2025-11-25,3567.0,3567.0,3417.8,3417.8,3520.2,3766.6,,,-69.9,-31.7,-38.2,206.8,False
2025-11-26,3412.8,3422.7,3223.7,3387.9,3476.5,3733.6,,,-84.3,-42.3,-42.1,204.0,False
2025-11-27,3363.0,3462.5,3328.2,3432.7,3470.5,3711.5,,,-91.1,-52.0,-39.0,203.6,False
2025-11-28,3432.7,3497.4,3407.8,3472.5,3455.6,3693.4,,,-92.1,-60.0,-32.1,201.5,False
2025-12-01,3412.8,3417.8,3263.5,3263.5,3394.9,3665.3,,,-108.6,-69.8,-38.8,198.6,False
2025-12-02,3243.6,3253.6,3094.4,3094.4,3330.2,3619.3,,,-133.8,-82.6,-51.2,190.1,False
2025-12-03,3089.4,3179.0,3029.7,3164.0,3285.4,3590.3,,,-146.4,-95.3,-51.1,187.6,False
2025-12-04,3164.0,3213.8,3074.5,3079.5,3214.8,3564.8,,,-161.4,-108.5,-52.8,173.1,False
2025-12-05,3044.6,3069.5,2958.1,2983.0,3116.9,3542.7,,,-178.9,-122.6,-56.3,164.3,False
2025-12-08,2935.2,2945.1,2885.4,2925.2,3049.2,3517.6,,,-195.3,-137.1,-58.1,155.6,False
2025-12-09,2935.2,2975.0,2870.5,2870.5,3004.4,3484.7,,,-210.2,-151.8,-58.5,150.7,False
2025-12-10,2837.7,2855.6,2750.1,2777.0,2927.0,3449.6,,,-227.0,-166.8,-60.2,145.4,False
