Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MA_Signal,MACD,MACD_Signal,MACD_Hist,ATR,Is_Weekly_Up
2025-10-27,4967.1,4991.7,4864.6,4897.1,,,,,0.0,0.0,0.0,,False
2025-10-28,4828.1,4873.5,4787.7,4787.7,,,,,-8.7,-1.7,-7.0,,False
2025-10-29,4825.2,4838.0,4754.2,4783.8,,,,,-15.8,-4.6,-11.2,,False
2025-10-30,4850.8,4892.2,4796.6,4875.4,,,,,-13.8,-6.4,-7.4,,False
2025-10-31,4831.1,4859.7,4810.4,4856.7,4840.1,,,,-13.6,-7.8,-5.8,,False
2025-11-04,4861.6,5075.5,4853.7,5034.1,4867.5,,,,0.9,-6.1,7.0,,False
2025-11-05,4948.4,4993.7,4723.7,4853.7,4880.7,,,,-2.2,-5.3,3.1,,False
2025-11-06,4908.9,4972.0,4856.7,4957.2,4915.4,,,,3.7,-3.5,7.2,,False
2025-11-07,4858.7,4888.2,4799.5,4888.2,4918.0,,,,2.7,-2.3,5.0,,False
2025-11-10,4927.7,4975.0,4886.3,4975.0,4941.7,,,,8.9,-0.0,8.9,,False
2025-11-11,5003.5,5036.1,4926.7,4953.3,4925.5,,,,11.9,2.3,9.5,,False
2025-11-12,5223.3,5235.1,5036.1,5061.7,4967.1,,,,22.7,6.4,16.3,,False
2025-11-13,5036.1,5134.6,4987.8,5052.8,4986.2,,,,30.3,11.2,19.1,,False
2025-11-14,4954.3,5080.4,4941.5,5017.3,5012.0,,,,33.0,15.6,17.4,147.7,False
2025-11-17,4983.8,5013.4,4933.6,4994.7,5016.0,,,,33.0,19.0,13.9,144.6,False
2025-11-18,4916.8,4937.5,4731.5,4731.5,4971.6,,,,11.6,17.5,-6.0,155.6,False
2025-11-19,4765.0,4817.3,4699.0,4738.4,4907.0,,,,-4.8,13.1,-17.9,158.0,False
2025-11-20,4876.4,4954.3,4830.1,4874.4,4871.3,,,,-6.7,9.1,-15.8,165.7,False
