Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MA_Signal,MACD,MACD_Signal,MACD_Hist,ATR,Is_Weekly_Up
2025-09-16,1325.5,1338.3,1298.9,1298.9,,,,,0.0,0.0,0.0,,False
2025-09-17,1292.9,1292.9,1263.3,1270.2,,,,,-2.3,-0.5,-1.8,,False
2025-09-18,1272.2,1293.9,1264.3,1291.0,,,,,-2.4,-0.8,-1.5,,False
2025-09-19,1285.0,1359.1,1270.2,1358.1,,,,,2.9,-0.1,3.0,,False
2025-09-22,1337.3,1397.6,1332.4,1341.3,1311.9,,,,5.7,1.1,4.6,,False
2025-09-24,1252.5,1263.3,1194.2,1256.4,1303.4,,,,1.0,1.1,-0.0,,False
2025-09-25,1239.6,1250.5,1204.1,1211.0,1291.5,,,,-6.3,-0.4,-5.9,,False
2025-09-26,1211.0,1216.9,1199.2,1203.1,1274.0,,,,-12.5,-2.8,-9.7,,False
2025-09-29,1192.3,1214.0,1185.4,1194.2,1241.2,,,,-18.0,-5.9,-12.1,,False
2025-09-30,1203.1,1220.9,1202.1,1202.1,1213.4,,,,-21.5,-9.0,-12.5,,False
2025-10-01,1200.2,1207.1,1146.9,1148.8,1191.9,,,,-28.2,-12.8,-15.3,,False
2025-10-02,1156.7,1168.6,1141.9,1155.7,1180.8,,,,-32.6,-16.8,-15.8,,False
2025-10-03,1158.7,1188.3,1156.7,1176.5,1175.5,,,,-34.0,-20.2,-13.8,,False
2025-10-06,1265.3,1286.0,1243.6,1249.5,1186.5,,,,-28.9,-21.9,-6.9,54.3,False
2025-10-07,1266.3,1295.9,1241.6,1281.1,1202.3,,,,-22.0,-22.0,-0.1,55.3,False
2025-10-08,1281.1,1350.2,1273.2,1318.6,1236.3,,,,-13.4,-20.2,6.8,58.3,False
2025-10-09,1324.5,1326.5,1270.2,1274.2,1260.0,,,,-10.1,-18.2,8.2,60.2,False
2025-10-10,1263.3,1263.3,1208.1,1218.9,1268.5,,,,-11.7,-16.9,5.2,58.6,False
2025-10-14,1189.3,1210.0,1153.8,1167.6,1252.1,,,,-17.0,-16.9,-0.1,58.6,False
2025-10-15,1185.4,1242.6,1175.5,1237.7,1243.4,,,,-15.3,-16.6,1.3,53.4,False
2025-10-16,1265.3,1302.8,1259.4,1288.0,1237.3,,,,-9.8,-15.3,5.4,54.4,False
2025-10-17,1258.4,1290.0,1245.6,1263.3,1235.1,,,,-7.4,-13.7,6.3,56.3,False
