Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MA_Signal,MACD,MACD_Signal,MACD_Hist,ATR,Is_Weekly_Up
2025-11-10,6165.9,6205.7,5528.4,5598.1,,,,,0.0,0.0,0.0,,False
2025-11-11,5896.9,6594.2,5767.4,6594.2,,,,,79.5,15.9,63.6,,False
2025-11-12,7271.5,7590.3,6972.7,7590.3,,,,,220.3,56.8,163.5,,False
2025-11-13,7440.9,7550.5,6853.2,6932.9,,,,,275.6,100.5,175.1,,False
2025-11-14,6673.9,7171.9,6444.8,6554.4,6654.0,,,,285.7,137.6,148.1,,False
2025-11-17,6544.4,6803.4,6245.6,6345.2,6803.4,,,,273.6,164.8,108.8,,False
2025-11-18,6275.4,6574.3,6046.3,6086.2,6701.8,,,,240.4,179.9,60.5,,False
2025-11-19,6086.2,6514.5,5887.0,6136.0,6410.9,,,,215.6,187.0,28.5,,False
2025-11-20,6584.2,6663.9,6315.3,6424.9,6309.3,,,,216.7,193.0,23.7,,False
2025-11-21,6026.4,6255.5,6016.5,6215.7,6241.6,,,,198.5,194.1,4.4,,False
2025-11-25,6414.9,6414.9,6006.5,6016.5,6175.8,,,,166.0,188.5,-22.4,,False
2025-11-26,6385.0,7012.6,6335.2,7012.6,6361.1,,,,218.1,194.4,23.8,,False
2025-11-27,7998.7,8048.5,7391.1,7460.8,6626.1,,,,292.3,214.0,78.3,,False
2025-11-28,7311.4,7749.7,7082.3,7470.8,6835.3,,,,347.8,240.7,107.1,706.5,False
2025-12-01,7520.6,7520.6,7042.4,7072.3,7006.6,,,,355.6,263.7,91.9,692.3,False
2025-12-02,7102.2,7122.1,6663.9,6683.8,7140.1,,,,326.6,276.3,50.3,653.9,False
2025-12-03,6883.1,7152.0,6753.6,6952.8,7128.1,,,,321.7,285.4,36.3,616.2,False
2025-12-04,6853.2,7062.4,6803.4,6813.3,6998.6,,,,303.0,288.9,14.1,582.0,False
2025-12-05,7460.8,7660.0,7112.2,7162.0,6936.9,,,,312.7,293.6,19.1,590.5,False
