Date,Action,Price,Reason,Profit,Capital
2025-12-05,BUY,815.0,ゴールデンクロス,0.0,1.0
2025-12-09,SELL,727.0,ハードストップ,-88.0,0.892
2025-12-26,BUY,730.0,MACD上抜け,0.0,0.892
2026-01-19,SELL,748.6,トレーリングストップ,18.6,0.9148
2026-02-10,BUY,755.0,MACD上抜け,0.0,0.9148
2026-02-13,SELL,812.2,トレーリングストップ,57.2,0.9841
2026-04-03,BUY,609.0,MACD上抜け,0.0,0.9841
2026-04-15,SELL,595.0,トレーリングストップ,-14.0,0.9614
2026-04-23,BUY,629.0,ゴールデンクロス,0.0,0.9614
2026-04-27,SELL,597.6,ハードストップ,-31.4,0.9134
2026-05-08,BUY,620.0,MACD上抜け,0.0,0.9134
2026-05-14,SELL,623.2,トレーリングストップ,3.2,0.9182
