Date,Action,Price,Reason,Profit,Capital
2025-12-23,BUY,638.0,MACD上抜け,0.0,1.0
2026-01-14,SELL,797.0,トレーリングストップ,159.0,1.2492
2026-03-17,BUY,1112.0,MACD上抜け,0.0,1.2492
2026-03-19,SELL,1170.4,トレーリングストップ,58.4,1.3148
2026-04-08,BUY,1118.0,MACD上抜け,0.0,1.3148
2026-04-23,SELL,1381.3,トレーリングストップ,263.3,1.6245
2026-05-11,BUY,1730.0,MACD上抜け,0.0,1.6245
2026-05-13,HOLDING,,POS_OPEN,0.0,1.6245
