Date,Action,Price,Reason,Profit,Capital
2026-01-07,BUY,5217.2,MACD上抜け,0.0,1.0
2026-01-26,SELL,5276.3,トレーリングストップ,59.1,1.0113
2026-01-29,BUY,5329.5,押し目買い,0.0,1.0113
2026-02-16,SELL,5805.1,トレーリングストップ,475.6,1.1016
2026-02-20,BUY,5954.0,MACD上抜け,0.0,1.1016
2026-02-25,SELL,5656.3,ハードストップ,-297.7,1.0465
2026-02-26,BUY,5746.1,押し目買い,0.0,1.0465
2026-03-03,SELL,5458.8,ハードストップ,-287.3,0.9942
2026-03-27,BUY,5110.9,MACD上抜け,0.0,0.9942
2026-04-22,SELL,5405.5,トレーリングストップ,294.6,1.0515
2026-04-24,BUY,5383.0,押し目買い,0.0,1.0515
2026-06-02,HOLDING,5951.0,POS_OPEN,0.0,1.0515
